Finger Velocity,Scap_X,Scap_Y,Scap_Z,Shoulder horiz abd-adduction,Shoulder flexion-extension,Shoulder internal-external rotation,elbow flexion-extension,forearm pronation-supination,wrist flexion-extension,wrist radial-ulnar deviation
0.484867944408597,-7.50961625357226,-18.685639056206,1.91785462386523,-37.4595877601342,-42.2982257420211,-31.3627051201511,87.7698640569671,-29.0646761871837,9.5185259834653,-28.2278414369632
0.767708949794997,-7.53533802754375,-18.6925232063691,1.85188946155984,-37.4019384333132,-42.2310925749999,-31.2482890914827,87.7764059408505,-28.9230146434764,9.58185388983571,-28.4361095427705
1.10675232596428,-7.56086342650205,-18.6955087027958,1.77886004568915,-37.3247392963674,-42.1432417617735,-31.1120615802134,87.7609895195196,-28.7651515305429,9.64367769187032,-28.6506596135861
1.49223481691152,-7.58542312960086,-18.6939491546777,1.69883250586541,-37.2257252187101,-42.0327217053543,-30.9520670457893,87.7193953439715,-28.5916084559698,9.70272647719811,-28.8689395049048
1.92032093216121,-7.6081378164289,-18.6872094237309,1.6119617846717,-37.1027305660163,-41.8976545184831,-30.7664220585235,87.647241532383,-28.4031961208824,9.75772313559143,-29.088216210617
2.38857937298073,-7.62802051126069,-18.6746782912503,1.51849136315217,-36.9537406908108,-41.7362568895005,-30.5533525454759,87.5400269564015,-28.2010147586831,9.80742332797067,-29.305637549994
2.89477580806445,-7.64398113033465,-18.6557814291633,1.41875099887893,-36.7769429813519,-41.5468588642632,-30.311232834052,87.3931772192795,-27.9864483777706,9.85065459147028,-29.5182986961841
3.43647552628348,-7.65483327701902,-18.6299943497259,1.31315256426109,-36.5707759123339,-41.3279204558189,-30.0386260297791,87.2020928805278,-27.7611530606414,9.88635321957584,-29.7233101384107
4.01089564049858,-7.65930327570439,-18.5968549903525,1.20218415553166,-36.3339745284152,-41.0780461537815,-29.7343251985462,86.9621993988869,-27.5270397489679,9.91359644062783,-29.9178634118648
4.61485174516372,-7.65604137817951,-18.5559755778751,1.08640270286875,-36.0656108181973,-40.7959975516317,-29.397394709557,86.6689982628658,-27.2862520398802,9.93162757030117,-30.0992910553256
5.24474774705714,-7.64363501279562,-18.5070534148551,0.966425342685037,-35.7651275167709,-40.4807044277547,-29.0272109350116,86.3181187656803,-27.0411395182474,9.93987226338817,-30.2651177620678
