Trajectories
100
,,ADL004:RSHO1,,,ADL004:RSHO2,,,ADL004:RSHO3,,,ADL004:RSHO4,,,ADL004:RUAR1,,,ADL004:RUAR2,,,ADL004:RUAR3,,,ADL004:RUAR4,,,ADL004:RLAR1,,,ADL004:RLAR2,,,ADL004:RLAR3,,,ADL004:RLAR4,,,ADL004:RHAN1,,,ADL004:RHAN2,,,ADL004:RHAN3,,,ADL004:RHAN4,,,ADL004:RFTP,,,ADL004:LSHO1,,,ADL004:LSHO2,,,ADL004:LSHO3,,,ADL004:LSHO4,,,ADL004:LUAR1,,,ADL004:LUAR2,,,ADL004:LUAR3,,,ADL004:LUAR4,,,ADL004:LLAR1,,,ADL004:LLAR2,,,ADL004:LLAR3,,,ADL004:LLAR4,,,ADL004:LHAN1,,,ADL004:LHAN2,,,ADL004:LHAN3,,,ADL004:LHAN4,,,ADL004:LFTP,,,ADL004:STRN,,,ADL004:RGTH,,,ADL004:RLEP,,,ADL004:RMEP,,,ADL004:RSPR,,,ADL004:RSPU,,,ADL004:RFB,,,ADL004:RTHUM,,,ADL004:LGTH,,,ADL004:LLEP,,,ADL004:LMEP,,,ADL004:LSPR,,,ADL004:LSPU,,,ADL004:LFB,,,ADL004:LTHUM,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,84.609192,-154.659225,333.788300,105.542152,-210.882690,348.113831,160.788177,-193.514771,334.467957,137.156540,-134.159637,332.387329,228.725281,-135.802582,202.000931,237.634308,-197.910645,179.868134,258.375916,-184.196259,102.405235,248.788483,-125.629333,128.121384,239.937271,-64.793098,77.405968,277.103943,-73.072861,29.159313,247.445862,21.539333,15.291100,219.836014,-2.340173,71.347374,188.538086,102.690384,56.747433,237.116623,99.450829,45.437439,233.964355,123.926559,30.635878,205.846207,127.956184,66.795609,179.849564,219.189865,19.319637,-89.246040,-165.958191,351.523926,-110.535858,-220.522812,356.982697,-170.818405,-207.120575,342.796143,-142.739197,-142.642899,340.985199,-223.433167,-134.675995,216.954514,-239.424026,-195.706772,226.998734,-251.403458,-193.494156,147.455109,-248.158066,-131.262924,135.976547,-229.083206,-51.890453,76.915169,-255.529160,-41.489620,25.780014,-224.777054,36.172867,19.884687,-188.168167,21.106874,67.593544,-164.154312,104.643867,54.335773,-209.066437,93.547188,42.165310,-218.273407,120.100937,25.989426,-203.707870,125.881386,64.210793,-157.956390,222.858261,21.261923,-1.059849,-112.013496,295.879578,,,,,,,,,,,,,,,,177.146332,148.585953,36.847973,131.001419,149.000214,17.839487,,,,,,,,,,,,,,,,-162.562210,151.185959,42.992737,-114.091095,163.220459,18.230946
2,0,84.642433,-154.698456,333.759949,105.510941,-210.879349,348.100708,160.803802,-193.505554,334.465179,137.167755,-134.208618,332.388000,228.739517,-135.812088,202.004623,237.638290,-197.955948,179.858536,258.371643,-184.177628,102.366257,248.768890,-125.616852,128.140930,239.930664,-64.803085,77.405701,277.093384,-73.083557,29.165005,247.457642,21.538639,15.286463,219.807159,-2.319008,71.368141,188.541916,102.695969,56.743900,237.110687,99.410980,45.414818,233.978729,123.929764,30.621368,205.859421,127.965240,66.785477,179.864136,219.200790,19.336054,-89.256767,-165.965591,351.523254,-110.536110,-220.520905,356.975891,-170.898102,-207.080521,342.985535,-142.749664,-142.625061,341.022675,-223.430878,-134.675095,216.933655,-239.414230,-195.710510,226.967148,-251.445923,-193.474030,147.448090,-248.170013,-131.283661,135.965118,-229.081543,-51.905235,76.900520,-255.548203,-41.465778,25.788683,-224.783386,36.172836,19.885582,-188.159103,21.105614,67.606567,-164.158905,104.644676,54.358284,-209.164642,93.557503,42.206905,-218.259903,120.110458,26.000193,-203.758026,125.836281,64.257385,-157.943924,222.865891,21.258236,-1.041148,-112.035698,295.893127,,,,,,,,,,,,,,,,177.134109,148.582306,36.865471,130.999084,148.993454,17.845093,,,,,,,,,,,,,,,,-162.627838,151.241989,43.068291,-114.111397,163.218887,18.222641
3,0,84.629166,-154.736374,333.761169,105.533943,-210.901245,348.110443,160.794586,-193.554977,334.465057,137.173462,-134.228317,332.394165,228.723907,-135.824081,201.993607,237.639511,-197.949936,179.845001,258.362213,-184.200424,102.377396,248.799072,-125.618744,128.140732,239.945114,-64.838280,77.377777,277.111389,-73.066925,29.137894,247.442032,21.521887,15.289632,219.813431,-2.322236,71.346642,188.546661,102.726082,56.766418,237.130341,99.428391,45.407642,233.989944,123.929680,30.628231,205.859818,127.955612,66.803780,179.866913,219.185867,19.322758,-89.282463,-165.971222,351.533112,-110.522789,-220.584869,356.968994,-170.925949,-207.136093,342.939728,-142.804733,-142.595001,341.026215,-223.419037,-134.737427,216.928802,-239.419357,-195.735565,226.964462,-251.432144,-193.462723,147.459869,-248.150543,-131.287827,135.942719,-229.068604,-51.895897,76.924828,-255.528809,-41.481064,25.810944,-224.778976,36.202770,19.918449,-188.159271,21.097342,67.609367,-164.171097,104.622124,54.375256,-209.063568,93.535973,42.229061,-218.190720,120.023811,25.877640,-203.728668,125.851036,64.268394,-157.959518,222.853668,21.253376,-1.036183,-112.036674,295.913544,,,,,,,,,,,,,,,,177.143219,148.578598,36.851791,130.982559,148.983612,17.835896,,,,,,,,,,,,,,,,-162.549149,151.302811,43.160423,-114.101372,163.217484,18.217104
4,0,84.610687,-154.766495,333.779144,105.546280,-210.965164,348.114166,160.841736,-193.584274,334.493317,137.181274,-134.223618,332.413544,228.776505,-135.854630,202.007736,237.680145,-197.955719,179.856186,258.411957,-184.206757,102.360367,248.816879,-125.631554,128.135101,239.957291,-64.810028,77.410454,277.103394,-73.059235,29.114222,247.484421,21.555456,15.256989,219.826401,-2.361101,71.323547,188.543732,102.706696,56.734455,237.106003,99.472015,45.379158,233.985672,123.932022,30.625460,205.856644,127.954346,66.805428,179.879898,219.200958,19.309004,-89.252930,-165.954834,351.531128,-110.548805,-220.541611,356.978180,-170.777985,-207.235962,342.917480,-142.759857,-142.648209,340.995239,-223.424026,-134.756409,216.906998,-239.416443,-195.773987,226.943924,-251.418686,-193.461151,147.430969,-248.152466,-131.297363,135.944946,-229.040146,-51.907314,76.884216,-255.534592,-41.450352,25.817745,-224.764023,36.181713,19.922298,-188.141464,21.079597,67.590149,-164.154480,104.640259,54.354275,-209.037369,93.536858,42.211372,-218.191788,120.079872,25.915300,-203.763641,125.869926,64.140053,-157.940338,222.848938,21.247484,-1.028031,-112.105209,295.897430,,,,,,,,,,,,,,,,177.147369,148.587509,36.843460,130.997772,148.977036,17.827475,,,,,,,,,,,,,,,,-162.563873,151.299210,43.173882,-114.069405,163.238556,18.196329
5,0,84.635292,-154.753693,333.795776,105.587440,-210.944626,348.128845,160.821701,-193.583038,334.500275,137.167770,-134.252182,332.399109,228.746246,-135.860260,201.994843,237.695602,-197.949799,179.878677,258.432678,-184.195145,102.391853,248.831192,-125.653580,128.166077,239.966660,-64.820717,77.402016,277.133392,-73.041084,29.135225,247.497955,21.561808,15.256776,219.822693,-2.321924,71.346886,188.537689,102.723206,56.752747,237.084793,99.421501,45.331802,233.977585,123.927322,30.618544,205.861618,127.959785,66.798470,179.857544,219.199081,19.309973,-88.721306,-167.360779,350.946259,-110.514267,-220.598175,356.955048,-170.874725,-207.219131,342.881531,-142.738220,-142.700485,340.972900,-223.420563,-134.750885,216.893829,-239.411972,-195.766281,226.942886,-251.428360,-193.535828,147.413223,-248.142929,-131.320206,135.926666,-229.022247,-51.899860,76.877197,-255.520798,-41.474335,25.810211,-224.782410,36.185150,19.928402,-188.150681,21.083076,67.593460,-164.131500,104.677338,54.330967,-209.031830,93.538345,42.218098,-218.278564,120.101051,25.987028,-203.725357,125.848534,64.213867,-157.958008,222.849838,21.253468,-1.011514,-112.115875,295.884430,,,,,,,,,,,,,,,,177.149338,148.597244,36.849461,130.981903,148.984680,17.814150,,,,,,,,,,,,,,,,-162.571823,151.312057,43.138062,-114.071175,163.232895,18.187313
6,0,84.678146,-154.819580,333.787476,105.557922,-210.987732,348.085297,160.810547,-193.631271,334.495697,137.217621,-134.296356,332.396912,228.766449,-135.869385,202.013458,237.702576,-197.957047,179.883224,258.412872,-184.219055,102.378136,248.823120,-125.615700,128.153336,240.004349,-64.806351,77.402168,277.195404,-73.022430,29.171484,247.494293,21.564598,15.275317,219.864334,-2.352231,71.341179,188.552383,102.735481,56.757256,237.123749,99.469406,45.388634,233.983307,123.931389,30.626465,205.877731,127.960045,66.791695,179.862259,219.200714,19.286428,-88.710922,-167.364365,350.938782,-110.505775,-220.594147,356.942841,-170.894333,-207.185577,342.966888,-142.687943,-142.767273,340.933411,-223.402252,-134.764465,216.902878,-239.387192,-195.784256,226.921310,-251.412216,-193.539658,147.406342,-248.131744,-131.332397,135.927032,-229.007202,-51.930691,76.867729,-255.531433,-41.475201,25.815140,-224.780548,36.179462,19.926641,-188.148727,21.095860,67.579857,-164.145752,104.659050,54.343864,-209.042786,93.541916,42.212040,-218.209442,120.087486,25.905396,-203.701614,125.864075,64.203659,-157.970566,222.854904,21.230028,-1.014850,-112.116386,295.930389,,,,,,,,,,,,,,,,177.140869,148.600357,36.866695,130.985840,148.999680,17.820910,,,,,,,,,,,,,,,,-162.630798,151.247147,43.035156,-114.069092,163.237610,18.195562
7,0,84.662071,-154.844040,333.762054,105.588264,-210.977890,348.123840,160.819794,-193.618347,334.500275,137.202164,-134.320526,332.372589,228.805939,-135.840454,202.045303,237.716309,-197.950668,179.897095,258.394165,-184.220535,102.370354,248.824005,-125.613075,128.168686,239.992798,-64.803780,77.427010,277.175110,-73.031387,29.159124,247.492599,21.557508,15.305770,219.858810,-2.341612,71.373589,188.533463,102.727646,56.733795,237.136063,99.465927,45.376644,233.988403,123.934280,30.631262,205.892487,127.962959,66.799744,179.871658,219.203430,19.315348,-88.732040,-167.409531,350.952789,-110.511925,-220.658234,356.913361,-170.800461,-207.291290,342.896027,-142.686539,-142.790482,340.952423,-223.389618,-134.801544,216.891815,-239.358170,-195.837448,226.911728,-251.388107,-193.541107,147.397354,-248.117355,-131.338150,135.918442,-228.995407,-51.930248,76.859467,-255.538849,-41.479862,25.799192,-224.583481,36.008942,19.771805,-188.139984,21.079576,67.590202,-164.176422,104.649055,54.348682,-209.044617,93.535179,42.231327,-218.232315,120.033142,25.907953,-203.763397,125.836700,64.218048,-157.960983,222.855148,21.241613,-1.015896,-112.150635,295.930359,,,,,,,,,,,,,,,,177.157104,148.597031,36.864971,130.986206,149.000488,17.805733,,,,,,,,,,,,,,,,-162.558182,151.203506,42.988049,-114.106995,163.225723,18.219164
8,0,84.641838,-154.848465,333.749207,105.569702,-211.059021,348.098969,160.810379,-193.706329,334.507263,137.208847,-134.347763,332.390930,228.787140,-135.855118,202.006821,237.731918,-197.953766,179.881287,258.428589,-184.204605,102.383202,248.845367,-125.599380,128.155090,240.005280,-64.819969,77.432396,277.205963,-73.014519,29.183844,247.478348,21.544502,15.313921,219.880173,-2.345656,71.345245,188.527267,102.761429,56.750511,237.144272,99.454353,45.412769,233.993988,123.939041,30.650398,205.908340,127.999039,66.827454,179.865005,219.202698,19.296909,-88.693100,-167.459778,350.912598,-110.500664,-220.665085,356.915314,-170.825348,-207.278427,342.908234,-142.716721,-142.738022,340.987640,-223.388947,-134.827744,216.897827,-239.347580,-195.846146,226.906403,-251.325104,-193.607239,147.367462,-248.090683,-131.369324,135.915253,-229.003082,-51.942627,76.880302,-255.506210,-41.507816,25.814859,-224.730133,36.173290,19.928101,-188.134262,21.038177,67.519165,-164.141022,104.666740,54.324139,-209.096710,93.560448,42.194817,-218.289841,120.102921,25.971182,-203.682983,125.877693,64.278290,-157.955566,222.861404,21.241570,-0.992942,-112.209587,295.899567,,,,,,,,,,,,,,,,177.155045,148.602890,36.856117,130.992691,148.992432,17.819494,,,,,,,,,,,,,,,,-162.616104,151.315506,43.166580,-114.072998,163.249390,18.208706
9,0,84.682816,-154.861084,333.754059,105.613159,-211.079483,348.064911,160.847733,-193.710114,334.500916,137.236465,-134.407639,332.362335,228.798752,-135.858200,202.006561,237.754471,-197.999268,179.872437,258.436432,-184.208588,102.362518,248.884949,-125.623909,128.153809,240.027435,-64.798714,77.450233,277.234650,-72.996185,29.175356,247.510544,21.563339,15.333879,219.885193,-2.335802,71.376335,188.538666,102.787079,56.762669,237.164413,99.469566,45.407322,234.014053,123.910774,30.644045,205.911682,127.996284,66.836655,179.885757,219.217804,19.309654,-88.696152,-167.490616,350.904694,-110.513062,-220.678925,356.905609,-170.854675,-207.269562,342.958710,-142.724106,-142.752823,340.977692,-223.382156,-134.838928,216.899521,-239.350357,-195.852249,226.914261,-251.343674,-193.588440,147.371384,-248.073242,-131.408035,135.901611,-228.988525,-51.941547,76.872543,-255.524811,-41.496422,25.840553,-224.721573,36.152962,19.906834,-188.133163,21.080355,67.604149,-164.168259,104.645386,54.339687,-209.042969,93.539063,42.218868,-218.222778,120.081238,25.923023,-203.570633,125.821930,64.505180,-157.948486,222.860977,21.246002,-0.988981,-112.191742,295.921539,,,,,,,,,,,,,,,,177.157089,148.605072,36.855465,130.994614,148.996872,17.815769,,,,,,,,,,,,,,,,-162.624084,151.269806,43.066174,-114.084885,163.233673,18.216568
