Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ADL014:RSHO1,,,ADL014:RSHO2,,,ADL014:RSHO3,,,ADL014:RSHO4,,,ADL014:RUAR1,,,ADL014:RUAR2,,,ADL014:RUAR3,,,ADL014:RUAR4,,,ADL014:RLAR1,,,ADL014:RLAR2,,,ADL014:RLAR3,,,ADL014:RLAR4,,,ADL014:RHAN1,,,ADL014:RHAN2,,,ADL014:RHAN3,,,ADL014:RHAN4,,,ADL014:RFTP,,,ADL014:LSHO1,,,ADL014:LSHO2,,,ADL014:LSHO3,,,ADL014:LSHO4,,,ADL014:LUAR1,,,ADL014:LUAR2,,,ADL014:LUAR3,,,ADL014:LUAR4,,,ADL014:LLAR1,,,ADL014:LLAR2,,,ADL014:LLAR3,,,ADL014:LLAR4,,,ADL014:LHAN1,,,ADL014:LHAN2,,,ADL014:LHAN3,,,ADL014:LHAN4,,,ADL014:LFTP,,,ADL014:STRN,,,ADL014:RGTH,,,ADL014:RLEP,,,ADL014:RMEP,,,ADL014:RSPR,,,ADL014:RSPU,,,ADL014:RFB,,,ADL014:RTHUM,,,ADL014:LGTH,,,ADL014:LLEP,,,ADL014:LMEP,,,ADL014:LSPR,,,ADL014:LSPU,,,ADL014:LFB,,,ADL014:LTHUM,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,88.167015,-132.371643,361.743805,95.27935,-189.51825,384.081604,153.419281,-188.162933,365.512207,143.659714,-126.515907,354.489899,219.590103,-153.2155,248.469528,214.398056,-214.515045,224.105011,233.801697,-201.855545,145.60051,239.53215,-144.426712,174.261078,218.820648,-78.699196,93.088356,264.708862,-89.69297,53.913586,236.373505,2.145766,25.323397,198.481415,-17.922909,76.814354,167.674454,115.793068,53.613579,217.774048,107.712448,44.099747,218.826675,132.828278,33.674713,188.613922,135.420105,69.098686,176.374588,236.460571,21.18895,-116.338829,-122.948761,361.702454,-140.421219,-173.20816,377.57132,-197.795013,-160.620285,355.480255,-165.771362,-99.716232,342.513947,-250.046082,-131.062454,219.328339,-247.85936,-193.711365,230.960678,-249.528793,-196.948059,151.157837,-263.339447,-137.119858,135.958313,-244.938416,-58.07914,76.384727,-276.449677,-48.184826,28.185843,-257.154083,33.132744,26.715384,-215.129089,20.461971,70.398468,-186.705383,120.527351,48.598221,-233.556473,117.297539,50.714417,-243.603348,143.973907,35.226128,-215.717804,150.006439,66.261887,-197.092957,245.796982,19.848589,-12.536594,-81.049751,309.49707,,,,,,,,,,,,,,,,166.187073,172.596298,37.823013,117.833122,170.453842,20.421534,,,,,,,,,,,,,,,,-194.932617,174.073318,35.671616,-142.079163,175.57724,22.929188
2,0,88.169701,-132.34407,361.779602,95.269005,-189.526443,384.065247,153.455215,-188.142334,365.502045,143.682434,-126.515388,354.470947,219.589417,-153.20874,248.454788,214.416595,-214.501144,224.061615,233.775208,-201.823975,145.567001,239.556122,-144.429642,174.266037,218.832916,-78.71666,93.062447,264.687103,-89.706749,53.862431,236.348557,2.129333,25.323788,198.477112,-17.913843,76.831963,167.699265,115.733627,53.568279,217.763992,107.709045,44.092209,218.828049,132.839966,33.679195,188.62413,135.392929,69.102051,176.395065,236.458466,21.181082,-116.334343,-122.954025,361.705963,-140.420334,-173.217896,377.553314,-197.797897,-160.643143,355.472961,-165.771057,-99.692421,342.560394,-250.041519,-131.05687,219.336746,-247.849457,-193.70166,230.958664,-249.500916,-196.941589,151.142792,-263.341339,-137.11615,135.954529,-244.933456,-58.081646,76.415451,-276.416077,-48.208443,28.181379,-257.163391,33.104191,26.737902,-215.081055,20.475573,70.458389,-186.677261,120.54937,48.629971,-233.584122,117.291618,50.7742,-243.59758,143.970184,35.251888,-215.692566,150.010941,66.295212,-197.120026,245.793411,19.873556,-12.551524,-81.043068,309.529938,,,,,,,,,,,,,,,,166.196503,172.592072,37.834541,117.823898,170.472549,20.437712,,,,,,,,,,,,,,,,-194.921402,174.079147,35.6772,-142.077866,175.591827,22.940966
3,0,88.208992,-132.329514,361.763336,95.301903,-189.49968,384.055511,153.454025,-188.082367,365.413177,143.675186,-126.449722,354.475891,219.603638,-153.216232,248.466278,214.414597,-214.499908,224.071625,233.790649,-201.818619,145.563889,239.630173,-144.33847,174.280151,218.816193,-78.690773,93.034035,264.689209,-89.701828,53.875092,236.366013,2.157096,25.332018,198.481201,-17.928692,76.756927,167.688461,115.774307,53.582397,217.814377,107.712288,44.077927,218.819946,132.829285,33.668602,188.644165,135.454926,69.089546,176.393036,236.461823,21.175837,-116.329521,-122.963699,361.720306,-140.403458,-173.227478,377.550568,-197.789413,-160.628326,355.49472,-165.7733,-99.698921,342.55603,-250.032272,-131.078369,219.331192,-247.834198,-193.698868,230.974945,-249.523514,-196.946854,151.15213,-263.342224,-137.119202,135.950363,-244.904053,-58.09063,76.389961,-276.399872,-48.210201,28.18787,-257.141876,33.110573,26.734865,-215.116058,20.444832,70.402588,-186.794907,120.465141,48.321354,-233.582581,117.297905,50.761372,-243.598953,143.979858,35.24929,-215.696655,150.004776,66.278442,-197.091019,245.790695,19.890491,-12.546535,-81.034828,309.526337,,,,,,,,,,,,,,,,166.177902,172.614182,37.808605,117.813438,170.472305,20.440245,,,,,,,,,,,,,,,,-194.945023,174.096344,35.688126,-142.083664,175.577011,22.93277
4,0,88.217102,-132.31105,361.795654,95.313606,-189.478149,384.093384,153.465439,-188.065247,365.434784,143.679779,-126.438187,354.470093,219.614365,-153.191788,248.494736,214.405273,-214.481552,224.085342,233.76886,-201.812973,145.613525,239.672028,-144.288651,174.322205,218.830948,-78.718414,93.04377,264.689392,-89.694901,53.888329,236.347031,2.135834,25.297129,198.479614,-17.935223,76.76815,167.671326,115.820877,53.631832,217.783264,107.70771,44.074856,218.824585,132.825562,33.670792,188.62558,135.471176,69.102623,176.414139,236.46254,21.179825,-116.319511,-122.92675,361.749878,-140.425812,-173.209564,377.613129,-197.765091,-160.615463,355.527496,-165.769196,-99.698647,342.564026,-250.025772,-131.073135,219.367035,-247.840912,-193.70549,231.004227,-249.526657,-196.936188,151.181503,-263.342926,-137.096542,135.984863,-244.893829,-58.079548,76.400513,-276.416962,-48.194771,28.230986,-257.16391,33.121426,26.752481,-215.105209,20.448135,70.404495,-186.682999,120.548416,48.628933,-233.582397,117.297424,50.758133,-243.590775,143.982849,35.267929,-215.696686,150.016464,66.293129,-197.087402,245.786453,19.894598,-12.531048,-81.029793,309.542694,,,,,,,,,,,,,,,,166.213455,172.607986,37.821175,117.864777,170.562515,20.55827,,,,,,,,,,,,,,,,-194.942459,174.062622,35.672825,-142.074768,175.583694,22.927698
5,0,88.205872,-132.308777,361.763947,95.327339,-189.45845,384.105774,153.453934,-188.046005,365.472412,143.691681,-126.43428,354.466034,219.635651,-153.162308,248.509735,214.407547,-214.480331,224.130219,233.759232,-201.776901,145.650574,239.57193,-144.399307,174.307098,218.829391,-78.696526,93.043343,264.71759,-89.680603,53.935509,236.323425,2.156943,25.30154,198.48024,-17.914925,76.77523,167.659958,115.940269,53.691116,217.806503,107.727821,44.110725,218.827148,132.830811,33.668789,188.637848,135.467041,69.089836,176.387527,236.465714,21.177067,-116.306351,-122.973526,361.741119,-140.43338,-173.208527,377.634735,-197.790833,-160.596024,355.570343,-165.768661,-99.697197,342.595337,-250.022263,-131.107559,219.352371,-247.841187,-193.704926,231.039612,-249.523911,-196.925674,151.224716,-263.31958,-137.113892,136.053162,-244.914093,-58.087608,76.399551,-276.414398,-48.188225,28.261124,-257.167053,33.143723,26.794174,-215.099533,20.454409,70.426018,-186.679688,120.55867,48.636723,-233.578995,117.297897,50.775784,-243.588898,143.991699,35.285347,-215.705521,150.004654,66.277206,-197.110809,245.811813,19.89665,-12.54957,-80.983032,309.577728,,,,,,,,,,,,,,,,166.175293,172.609512,37.810829,117.836655,170.467438,20.442562,,,,,,,,,,,,,,,,-194.962006,174.079544,35.671707,-142.093918,175.576233,22.913717
6,0,88.221092,-132.295013,361.7453,95.311592,-189.456543,384.128967,153.446518,-188.026779,365.501343,143.697418,-126.427902,354.479584,219.597931,-153.149124,248.508499,214.379486,-214.48204,224.144608,233.732544,-201.778992,145.636719,239.778427,-144.145844,174.293472,218.801697,-78.655525,93.018059,264.685791,-89.618546,53.920166,236.338669,2.157485,25.287529,198.474045,-17.91111,76.762184,167.646423,115.98632,53.723206,217.761124,107.732536,44.111271,218.826263,132.834076,33.664352,188.653732,135.472488,69.082848,176.387894,236.468689,21.177114,-116.322662,-122.936409,361.765167,-140.418839,-173.191025,377.649231,-197.781067,-160.59137,355.582031,-165.758392,-99.708504,342.602905,-250.03949,-131.087708,219.358704,-247.830734,-193.699905,231.050003,-249.523712,-197.017471,151.040787,-263.326508,-137.089935,136.072876,-244.898163,-58.07877,76.418526,-276.431152,-48.184158,28.268431,-257.163239,33.147434,26.789717,-215.101959,20.454554,70.407379,-186.709229,120.514748,48.594131,-233.580048,117.295753,50.776588,-243.595642,144.010254,35.290493,-215.701874,150.011124,66.268661,-197.098495,245.810242,19.89571,-12.572706,-80.975281,309.637848,,,,,,,,,,,,,,,,166.181137,172.613037,37.816128,117.83712,170.474548,20.431728,,,,,,,,,,,,,,,,-194.973373,174.079727,35.665894,-142.089203,175.577164,22.89229
7,0,88.210754,-132.284256,361.747467,95.327782,-189.452377,384.104187,153.454224,-188.021347,365.496887,143.70285,-126.418159,354.472076,219.633133,-153.146469,248.486847,214.388397,-214.441986,224.142319,233.735626,-201.773224,145.598587,239.843781,-144.100677,174.243423,218.804077,-78.660599,93.022118,264.703705,-89.666916,53.92165,236.377853,2.177179,25.331049,198.461334,-17.904161,76.755806,167.67308,115.914963,53.682213,217.803635,107.741348,44.12394,218.850952,132.843002,33.669071,188.661484,135.439102,69.100159,176.362106,236.463165,21.167885,-116.322517,-122.937279,361.765747,-140.423203,-173.204742,377.635712,-197.780594,-160.601608,355.558136,-165.78804,-99.708565,342.601257,-250.06131,-131.098801,219.383957,-247.84227,-193.721878,231.050659,-249.469193,-196.963211,151.214188,-263.33429,-137.11937,136.080643,-244.901428,-58.087658,76.424675,-276.419678,-48.187019,28.254482,-257.167572,33.131321,26.779631,-215.080338,20.518114,70.492172,-186.699936,120.521721,48.591908,-233.588928,117.294594,50.764408,-243.609879,143.967331,35.236828,-215.689941,150.015793,66.271187,-197.098373,245.785309,19.887772,-12.576481,-80.978951,309.635223,,,,,,,,,,,,,,,,166.179886,172.625717,37.80534,117.606911,170.492966,20.698318,,,,,,,,,,,,,,,,-194.965683,174.085464,35.672264,-142.105331,175.572586,22.879719
8,0,88.21035,-132.273132,361.717743,95.328606,-189.41098,384.084747,153.477585,-188.032257,365.516937,143.717896,-126.406219,354.456146,219.657928,-153.15596,248.470749,214.394852,-214.420105,224.09964,233.737946,-201.777985,145.568954,239.882217,-144.087357,174.223206,218.845047,-78.6782,93.018593,264.691254,-89.681168,53.874939,236.395065,2.204005,25.330376,198.466949,-17.929085,76.746223,167.663086,115.877968,53.668266,217.753708,107.785561,44.09824,218.8255,132.839172,33.648426,188.650833,135.471985,69.098335,176.37233,236.469681,21.174549,-116.324493,-122.932098,361.771454,-140.386292,-173.220139,377.586914,-197.780396,-160.587845,355.548248,-165.770874,-99.693916,342.611359,-250.035995,-131.135803,219.364532,-247.788025,-193.749405,231.0215,-249.447922,-196.946198,151.20018,-263.322998,-137.1362,136.054596,-244.899902,-58.073795,76.404167,-276.41629,-48.209583,28.252079,-257.162384,33.136646,26.750263,-215.1017,20.450125,70.405106,-186.692184,120.514847,48.597187,-233.58432,117.293327,50.769241,-243.598602,143.989746,35.265549,-215.699249,150.002563,66.267509,-197.079056,245.793015,19.882891,-12.568732,-80.972168,309.648193,,,,,,,,,,,,,,,,166.190048,172.633835,37.810612,117.803246,170.463882,20.446072,,,,,,,,,,,,,,,,-194.955139,174.041122,35.646889,-142.099731,175.565842,22.8738
