Finger Velocity,Scap_X,Scap_Y,Scap_Z,Shoulder horiz abd-adduction,Shoulder flexion-extension,Shoulder internal-external rotation,elbow flexion-extension,forearm pronation-supination,wrist flexion-extension,wrist radial-ulnar deviation
0.796986351978098,-17.6814550884459,-37.9450271392584,8.72694278483592,-12.6262362812708,-14.633833406926,-0.868970001531689,56.8785028918815,-44.2738617799468,-25.1859645865018,0.432094993633865
0.853013957851619,-17.7571160270429,-37.9130863496315,8.7239530036373,-12.6140966804073,-14.6072739617835,-0.742513469045846,56.8029250873998,-43.6840716779601,-25.4389715359836,0.576436564219507
1.08541680139041,-17.83630723504,-37.879185429496,8.71789191086422,-12.5944526924311,-14.5733934874121,-0.60604790071236,56.7369414548823,-43.00672752052,-25.7495937000836,0.763993017206085
1.45853912630113,-17.9179115735407,-37.8428747703875,8.70875484950504,-12.5659496173261,-14.5314777451175,-0.461013672619964,56.6822369993993,-42.2418246810373,-26.1243430992664,1.00129321507693
1.93143127760765,-18.0006285452938,-37.803610154246,8.69659898237475,-12.5271781751802,-14.4808313484346,-0.309098448155244,56.6403991170827,-41.3908198957976,-26.5699332775741,1.2953206172902
2.4804311724467,-18.0829788243,-37.7607512081218,8.68154622419047,-12.4766942792813,-14.420784942885,-0.15220783054018,56.6128770350166,-40.4567450751159,-27.0931104834744,1.65337959438241
3.09241589010181,-18.1633120583455,-37.7135628392868,8.66378473549062,-12.4130412090936,-14.3507018616244,0.0075721427451467,56.6009348204299,-39.4442898700747,-27.7004217408569,2.08289868055876
3.75882190060321,-18.239817981701,-37.6612197400054,8.64356884564113,-12.3347736696234,-14.2699843843934,0.168019410821763,56.6055959831456,-38.3598413860279,-28.397912621593,2.59116175155257
4.47284978057957,-18.3105408520658,-37.6028138914544,8.62121728033714,-12.2404830760592,-14.1780797873366,0.326825494691031,56.6275782612764,-37.211469968708,-29.1907505713524,3.18496058606151
5.22824629215324,-18.3733971932746,-37.5373648653565,8.5971095767104,-12.1288232841635,-14.0744863813195,0.481648268922924,56.6672183360307,-36.0088521254538,-30.0827748478781,3.87016698715081
6.01876772754381,-18.4261967741371,-37.4638326268035,8.57168058706439,-11.9985359177086,-13.9587597101021,0.630165735205533,56.7243879235679,-34.7631253975213,-31.0759821859606,4.6512303746896
6.83794795297426,-18.4666666829806,-37.3811324796047,8.54541300915736,-11.8484744333302,-13.8305190361253,0.770128685484038,56.798404749515,-33.4866750713637,-32.1699687057171,5.53061809463208
7.67901349937909,-18.4924782728604,-37.2881517595614,8.51882794131142,-11.677626109954,-13.6894541915794,0.899410367786519,56.8879439938329,-32.1928584043118,-33.3613632663477,6.50823063127562
8.53487599334954,-18.5012766615595,-37.1837678657901,8.49247354379816,-11.4851312495694,-13.5353328158915,1.01605163493164,56.9909574838144,-30.8956777253908,-34.6433042905435,7.58084135051303
9.39816882300959,-18.4907123794573,-37.0668672218201,8.46691198853742,-11.2702990207078,-13.3680079358692,1.11830051816817,57.1046088075484,-29.6094184900828,-36.0050283104014,8.74162760379245
10.2613109862612,-18.4584746718855,-36.9363647720757,8.44270498794541,-11.0326195518986,-13.1874257757715,1.20464566252431,57.2252323395121,-28.3482714078969,-37.4316496286057,9.97987243349545
11.1165884870304,-18.402325885153,-36.7912236388268,8.4203982992317,-10.7717720699455,-12.9936336199965,1.27384352327383,57.3483228432289,-27.1259587293642,-38.904210894217,11.2809179785726
11.9562472410508,-18.3201363014874,-36.6304745825912,8.40050569064584,-10.4876290558937,-12.7867874959676,1.32493959995251,57.4685600111761,-25.955383667509,-40.4000687827177,12.6264375801607
12.772593275562,-18.2099187417784,-36.4532349209262,8.38349292128903,-10.1802565425905,-12.5671593983767,1.35728423675507,57.579869388267,-24.8483190853522,-41.893644809147,13.9950608608908
13.5580969767244,-18.0698622291155,-36.2587265675392,8.36976232021932,-9.84991079078324,-12.3351437355194,1.37054361795077,57.6755180751823,-23.8151475889314,-43.3575212531237,15.3633372317078
14.3054986877883,-17.8983640022815,-36.046292861537,8.3596385519344,-9.49703165123623,-12.0912626436427,1.36470652280198,57.7482408754911,-22.8646606843716,-44.7638052367058,16.7069672644077
15.007913303046,-17.6940591880084,-35.8154138727861,8.35335612539455,-9.12223295053107,-11.8361697878178,1.34008719351691,57.7903904696061,-22.0039202866353,-46.0856338869293,18.0021818003008
15.6589317455897,-17.4558474843273,-35.5657199003444,8.35104914657817,-8.7262902378506,-11.5706522484355,1.29732435986807,57.7941039379512,-21.2381820643364,-47.2986641228964,19.2271193722351
16.2527174170642,-17.1829162715637,-35.2970029308784,8.35274373585504,-8.31012621508967,-11.2956300806065,1.23737612020876,57.7514775276205,-20.5708771460634,-48.3823904296623,20.3630519416466
16.7840958939166,-16.8747596465427,-35.0092258895535,8.35835343654704,-7.87479415823262,-11.0121531357121,1.16151006614418,57.6547418528316,-20.0036466825641,-49.3211625321457,21.3953365860319
17.2486363312089,-16.531192964768,-34.7025295846623,8.36767783391584,-7.42145963176351,-10.7213947661242,1.07128781309977,57.4964305555133,-19.5364225708138,-50.1048231176179,22.3140176037128
17.6427232273374,-16.1523625723335,-34.377237305768,8.38040448904478,-6.95138080178349,-10.4246421113256,0.968543004584314,57.2695366184085,-19.1675471050704,-50.7289402092941,23.1140561554767
17.9636174010704,-15.7387505113526,-34.033857077344,8.39611417651364,-6.46588767125298,-10.1232827897085,0.855351924200007,56.9676518314781,-18.8939241944381,-51.1946570174606,23.7952107231932
18.2095052325921,-15.2911740851968,-33.6730815968969,8.41428930539342,-5.96636060047778,-9.81878798752341,0.733996094412173,56.5850862292614,-18.7111948742701,-51.5082165537361,24.361623974282
18.3795354163207,-14.8107802677277,-33.2957859033107,8.43432530367243,-5.45420854335394,-9.51269213209702,0.606916665154276,56.1169655633248,-18.6139300017341,-51.6802372785808,24.8211885745533
18.4738426563322,-14.2990350311702,-32.9030228349621,8.4555446584338,-4.93084752155775,-9.20656954332796,0.476660967217767,55.5593060085968,-18.595833189342,-51.7248220788219,25.1847688098579
18.493557894148,-13.7577077527076,-32.4960163537046,8.4772132310467,-4.39767996262929,-8.90200865420341,0.345822253079913,54.9090663078124,-18.6499471791701,-51.6585801082721,25.4653508738361
18.4408047800016,-13.1888509471329,-32.076152828487,8.49855841168927,-3.85607562512939,-8.60058456027133,0.216974277449799,54.1641784301119,-18.7688570428498,-51.4996331853971,25.6771861451008
18.3186821668306,-12.5947756672651,-31.644970382508,8.51878863915251,-3.3073549003673,-8.30383079531237,0.0926029065360112,53.3235585490389,-18.9448839087659,-51.2666678669356,25.8349810815361
18.1312324036374,-11.9780230136699,-31.2041464029716,8.53711378351229,-2.7527752904022,-8.01321134013669,-0.0249626485688351,52.3871007100724,-19.1702634853254,-50.9780821091806,25.9531756048705
17.8833951133117,-11.3413322920239,-30.7554832953126,8.55276586586512,-2.19352179939883,-7.73009394929418,-0.133616125777432,51.3556559324606,-19.4373045496127,-50.6512621010485,26.0453394995252
17.5809459431646,-10.6876064392768,-30.3008925467775,8.56501957161689,-1.6307018355186,-7.45572590633809,-0.231535113210001,50.2309996514809,-19.738523809269,-50.3020109449717,26.1237038301127
17.2304194647989,-10.019875399805,-29.8423771616937,8.57321200496097,-1.0653450081871,-7.19121326791414,-0.317233769849564,49.0157903391851,-20.0667550432022,-49.9441372476953,26.1988323772186
16.8390149797186,-9.34125816522824,-29.3820125527391,8.57676113430916,-0.498407934942679,-6.93750451669057,-0.389604907803339,47.7135218470938,-20.415232047381,-49.5891995023645,26.2794275142168
16.4144834941158,-8.65492419494766,-28.9219260228107,8.57518239489951,0.0692161314539705,-6.69537931583487,-0.447949474464137,46.3284715268571,-20.777646500473,-49.246392473566,26.37225669238
15.964993646204,-7.96405491218284,-28.4642750435071,8.56810295042204,0.636683352236134,-6.46544276736812,-0.491992090551197,44.8656455644063,-21.1481832789409,-48.9225553083007,26.4821803503491
15.4989740625411,-7.27180593263986,-28.011224609736,8.55527316964119,1.2031818145151,-6.24812526553278,-0.521881987473945,43.3307222821187,-21.521536879092,-48.6222778857997,26.6122597019582
15.0249297440172,-6.58127064180247,-27.5649240080218,8.53657493920203,1.76791155013327,-6.0436877442794,-0.538179387116649,41.7299935000215,-21.8929133593503,-48.3480815718129,26.7639230741115
14.5512309997599,-5.89544569763416,-27.1274833768602,8.51202650638783,2.33006331494154,-5.85223186204652,-0.541828027695479,40.0703034813878,-22.2580225403091,-48.1006523188133,26.9371715344139
14.085875587573,-5.21719899637196,-26.7009504700293,8.4817836317929,2.88879752049947,-5.67371444481486,-0.534115129912567,38.3589845946317,-22.6130650644108,-47.8791070995109,27.1308076493681
13.6362284645908,-4.54924059427604,-26.2872880618673,8.4461369418859,3.44322475823029,-5.50796531869053,-0.516620605280043,36.6037886580592,-22.9547183379357,-47.6812781850393,27.342674620529
13.2087490183866,-3.89409702003764,-25.8883524496733,8.40550551188367,3.99238930163509,-5.35470751594259,-0.49115772575901,34.8128130228485,-23.2801244269276,-47.5040031653313,27.5698962050975
12.8087223901481,-3.25408933568339,-25.5058735014969,8.36042687607348,4.5352568145343,-5.21357874902314,-0.459707790688017,32.9944207831487,-23.5868817729292,-47.3434114689941,27.8091103904356
12.4400182436112,-2.63131521074019,-25.1414366608572,8.31154383516443,5.07070724477289,-5.08415302782302,-0.424351529064475,31.1571550347509,-23.8730412733846,-47.1952003128724,28.0566916262865
12.1049049658565,-2.02763517389232,-24.7964672537798,8.25958857869315,5.59753356693311,-4.96596134957479,-0.387200047877732,29.3096477566069,-24.1371059801186,-47.0548945266388,28.3089575821599
11.8039473449633,-1.44466310521994,-24.4722173552777,8.20536474305326,6.11444668306397,-4.85851051118093,-0.350328071671239,27.460524561108,-24.3780325533779,-46.9180856981338,28.5623570590311
11.536009451953,-0.883760932768376,-24.16975537211,8.14972807505484,6.62008642718322,-4.76129926802333,-0.315712015511753,25.6183071453845,-24.5952318068383,-46.7806467463305,28.8136360402299
11.2983717936716,-0.346037403003351,-23.889958393661,8.09356636762154,7.11303827819092,-4.67383128087953,-0.285175103629227,23.7913156924627,-24.7885652964873,-46.6389185167168,29.0599791063773
11.0869552737977,0.167649288897261,-23.6335072593115,8.03777928286331,7.59185509418289,-4.59562454050324,-0.260341312400496,21.9875736698735,-24.9583349883211,-46.4898654524842,29.2991237324771
10.8966284257373,0.656685294847038,-23.4008841998866,7.9832585917105,8.0550829544001,-4.52621721509534,-0.242599417099113,20.2147174501025,-25.1052635568309,-46.3311979293968,29.5294454428369
10.7215632318964,1.12069168593783,-23.1923728456267,7.93086926230915,8.50129003704753,-4.46517010524354,-0.233077900174963,18.4799129659473,-25.2304637253909,-46.1614595029729,29.7500124502109
10.5556013223939,1.5595122081921,-23.0080603593988,7.88143174569418,8.929097372077,-4.41206610021767,-0.232630964916139,16.7897812689186,-25.3353961334126,-45.9800781082966,29.9606092228319
10.3925964103303,1.97319867216765,-22.8478414497685,7.83570574821326,9.33721028463598,-4.36650719748233,-0.241835404034301,15.1503344391982,-25.4218163629051,-45.7873811613944,30.1617293697727
10.2267081039447,2.36199444694964,-22.7114240392765,7.7943757400762,9.72444937648177,-4.32810975637059,-0.260997606301301,13.5669228555229,-25.4917128330972,-45.5845755174896,30.3545392726261
10.0526334142032,2.72631652581077,-22.5983363996268,7.75803841398436,10.0897799647415,-4.29649869681558,-0.290169563180362,12.0441944160435,-25.547238144399,-45.3736943096913,30.5408149549697
9.86577246602845,3.0667366093637,-22.5079356045266,7.72719226625294,10.4323389998132,-4.27130133510012,-0.329172384128468,10.5860659342548,-25.5906370357171,-45.1575137586248,30.7228556734662
9.66233245018548,3.38396161867373,-22.4394171832464,7.70222942291763,10.751458613273,-4.25214149277283,-0.37762556364916,9.19570662925308,-25.6241743828485,-44.9394440294469,30.9033785368088
9.43937830029977,3.67881400815112,-22.3918258826125,7.68342977919468,11.0466856015167,-4.238634439209,-0.434980082359252,7.8755333870435,-25.6500666227215,-44.7233990392547,31.0853990424755
9.19484037658963,3.95221219751512,-22.3640674681105,7.67095747036526,11.3177963258401,-4.23038313435266,-0.500553387804838,6.62721728151433,-25.6704196701762,-44.5136507201504,31.2721027411228
8.92748937913817,4.20515139145075,-22.3549215235934,7.66485965416689,11.5648066863206,-4.22697611333358,-0.573564406551849,5.45170069573784,-25.6871758427762,-44.3146735814332,31.4667133077465
