Trajectories
100
,,ADL001:RSHO1,,,ADL001:RSHO2,,,ADL001:RSHO3,,,ADL001:RSHO4,,,ADL001:RUAR1,,,ADL001:RUAR2,,,ADL001:RUAR3,,,ADL001:RUAR4,,,ADL001:RLAR1,,,ADL001:RLAR2,,,ADL001:RLAR3,,,ADL001:RLAR4,,,ADL001:RHAN1,,,ADL001:RHAN2,,,ADL001:RHAN3,,,ADL001:RHAN4,,,ADL001:RFTP,,,ADL001:LSHO1,,,ADL001:LSHO2,,,ADL001:LSHO3,,,ADL001:LSHO4,,,ADL001:LUAR1,,,ADL001:LUAR2,,,ADL001:LUAR3,,,ADL001:LUAR4,,,ADL001:LLAR1,,,ADL001:LLAR2,,,ADL001:LLAR3,,,ADL001:LLAR4,,,ADL001:LHAN1,,,ADL001:LHAN2,,,ADL001:LHAN3,,,ADL001:LHAN4,,,ADL001:LFTP,,,ADL001:STRN,,,ADL001:RGTH,,,ADL001:RLEP,,,ADL001:RMEP,,,ADL001:RSPR,,,ADL001:RSPU,,,ADL001:RFB,,,ADL001:RTHUM,,,ADL001:LGTH,,,ADL001:LLEP,,,ADL001:LMEP,,,ADL001:LSPR,,,ADL001:LSPU,,,ADL001:LFB,,,ADL001:LTHUM,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,131.796432,-275.952972,353.544617,148.465790,-333.617065,363.907410,199.291122,-323.552216,332.596863,181.121521,-259.292938,333.595520,256.871460,-263.696075,224.809219,270.067932,-323.789490,201.541290,280.682068,-306.661957,121.835709,269.873322,-251.185272,149.408051,266.567932,-182.857452,58.681923,290.233398,-182.812927,5.673547,260.182526,-105.666267,-6.462790,243.143250,-102.627884,53.107517,197.080505,6.958591,62.909290,246.110580,3.978761,39.092846,242.586502,33.700302,33.225258,222.071808,28.529531,73.735100,178.118454,127.863289,25.164448,-112.538773,-253.377823,373.259644,-146.690491,-298.429474,382.028198,-200.764374,-272.472565,362.155670,-157.737488,-218.549988,355.316193,-269.937439,-220.132370,241.247345,-282.904602,-273.754486,271.864105,-311.020752,-295.051849,199.434647,-311.087738,-239.643539,169.963348,-300.282684,-179.437485,85.777824,-317.373108,-170.249237,27.932968,-290.039154,-111.227409,13.788947,-251.898346,-94.069862,65.186607,-197.930374,-6.276363,57.313759,-244.930496,-10.072755,53.309986,-252.635330,18.500357,40.588413,-232.996979,17.223484,75.737350,-193.943283,114.269272,26.358192,9.524652,-215.193710,314.291107,,,,,,,,,,,,,,,,176.062607,50.657799,53.479305,122.890129,59.013752,21.510948,,,,,,,,,,,,,,,,-194.586975,42.215302,56.892704,-138.411194,51.066689,18.594992
2,0,131.800217,-275.975250,353.530457,148.478073,-333.643829,363.936157,199.347504,-323.541748,332.582947,181.175125,-259.231018,333.545563,256.902374,-263.676361,224.815155,270.107666,-323.773438,201.565720,280.619049,-306.540955,121.918015,269.836395,-251.124741,149.431992,266.592834,-182.867584,58.685913,290.220642,-182.803406,5.694519,260.190338,-105.691628,-6.485826,243.113708,-102.647224,53.130962,197.056183,6.975531,62.915043,246.113297,3.993206,39.113178,242.589752,33.716732,33.246929,222.086273,28.486992,73.757408,178.140228,127.874825,25.158987,-112.553787,-253.357346,373.275940,-146.707550,-298.408722,382.039642,-200.770248,-272.483948,362.194611,-157.734711,-218.566498,355.345612,-269.951935,-220.143311,241.273895,-282.919495,-273.756012,271.868317,-311.003510,-295.066772,199.412445,-311.104889,-239.632629,169.995041,-300.237885,-179.445450,85.776070,-317.371460,-170.246826,27.877213,-290.036957,-111.223198,13.787857,-251.913132,-94.062706,65.203667,-196.920044,-8.465487,58.435448,-244.910263,-10.068851,53.301735,-252.567505,18.476366,40.423229,-232.928040,17.214033,75.788338,-193.984650,114.277992,26.386929,9.522805,-215.192902,314.277008,,,,,,,,,,,,,,,,176.053604,50.658646,53.486443,122.912422,58.993690,21.471619,,,,,,,,,,,,,,,,-194.544189,42.206879,56.842728,-138.300095,51.057266,18.516792
3,0,131.796860,-275.965302,353.529816,148.496078,-333.708038,364.021790,199.340469,-323.596497,332.593414,181.219757,-259.197052,333.542694,256.917480,-263.681396,224.825333,270.132477,-323.763306,201.619858,280.693970,-306.500641,121.989563,269.859009,-251.157700,149.433685,266.578491,-182.854080,58.704266,290.232574,-182.783249,5.690739,260.156464,-105.677330,-6.448012,243.131012,-102.639252,53.117275,197.073853,6.965780,62.918983,246.104065,4.024570,39.141426,242.566116,33.718609,33.246986,222.070984,28.517185,73.753441,178.149033,127.859520,25.140974,-112.565697,-253.358185,373.292511,-146.716583,-298.422882,382.055298,-200.770279,-272.500946,362.187897,-157.739548,-218.576797,355.358673,-269.916718,-220.185104,241.255737,-282.915009,-273.765686,271.888275,-310.992310,-295.098724,199.443573,-311.054993,-239.678528,169.965515,-300.207672,-179.446655,85.858040,-317.311310,-170.300232,27.881653,-290.014526,-111.232285,13.766234,-251.916733,-94.040306,65.230690,-196.944382,-8.520363,58.404198,-244.938385,-10.083571,53.318321,-252.578323,18.499229,40.466370,-232.971329,17.158794,75.921303,-193.986053,114.289055,26.398235,9.541053,-215.211456,314.264648,,,,,,,,,,,,,,,,176.062088,50.642555,53.482418,122.907845,58.999191,21.495977,,,,,,,,,,,,,,,,-194.563263,42.207657,56.891430,-138.345627,51.059109,18.544765
4,0,131.800964,-276.013092,353.563629,148.509430,-333.690155,363.979828,199.307709,-323.535339,332.616333,181.174011,-259.266876,333.610901,256.908661,-263.658478,224.871231,270.127625,-323.741547,201.623444,280.708984,-306.451416,122.027092,269.865570,-251.124405,149.466812,266.583801,-182.860428,58.699265,290.225159,-182.757462,5.729395,260.190399,-105.684158,-6.412812,243.145981,-102.644684,53.144772,197.029175,6.988860,62.941231,246.096512,4.017449,39.129723,242.611450,33.703430,33.233803,222.062500,28.522081,73.778030,178.145035,127.870766,25.166084,-112.551384,-253.357590,373.310394,-146.696136,-298.443329,382.059875,-200.752441,-272.543030,362.199310,-157.738922,-218.575409,355.343933,-269.961639,-220.170837,241.289719,-282.925232,-273.783417,271.908813,-311.002258,-295.058380,199.469925,-311.064240,-239.666122,169.972366,-300.248627,-179.432968,85.818062,-317.285614,-170.283218,28.022730,-290.063629,-111.203049,13.815228,-251.925766,-94.047882,65.242126,-196.843872,-8.311959,58.551380,-244.922821,-10.061769,53.322857,-252.567017,18.493137,40.465305,-232.983658,17.265902,75.609077,-193.965637,114.286575,26.390656,9.516973,-215.215485,314.347198,,,,,,,,,,,,,,,,176.029984,50.651615,53.503178,122.891983,59.011726,21.519293,,,,,,,,,,,,,,,,-194.565994,42.239178,56.867607,-138.384506,51.052834,18.574375
5,0,131.789703,-276.010620,353.584015,148.519669,-333.652710,363.961060,199.336243,-323.557251,332.609100,181.190857,-259.330688,333.640411,256.943817,-263.657654,224.865829,270.157104,-323.737091,201.638229,280.791077,-306.603119,121.981888,269.880981,-251.112228,149.483643,266.622498,-182.823029,58.711407,290.250092,-182.747040,5.758919,260.180298,-105.684021,-6.426252,243.131546,-102.627724,53.146740,197.032516,6.956182,62.923931,246.082397,4.011419,39.130333,242.595856,33.717457,33.242649,222.033203,28.530256,73.778458,178.161484,127.880600,25.081297,-112.545174,-253.381973,373.294067,-146.689850,-298.442108,382.096863,-200.756165,-272.545502,362.195862,-157.742477,-218.580307,355.381226,-269.925842,-220.186218,241.256012,-282.920807,-273.786469,271.922211,-311.005829,-295.061249,199.467712,-311.058289,-239.686081,169.991516,-300.248444,-179.432480,85.775925,-317.352783,-169.959457,28.797728,-290.034973,-111.230263,13.788218,-251.918823,-94.054993,65.220474,-196.836411,-8.278795,58.479946,-244.905396,-10.076423,53.322124,-252.539993,18.482262,40.446049,-232.671616,17.435417,75.528976,-193.963104,114.285706,26.367393,9.570786,-215.241043,314.328583,,,,,,,,,,,,,,,,176.047913,50.651161,53.494286,122.878136,58.993656,21.534416,,,,,,,,,,,,,,,,-194.574890,42.232189,56.865211,-138.299866,51.067425,18.523773
6,0,131.844879,-276.007568,353.597107,148.506104,-333.661957,363.944000,199.296371,-323.504333,332.563354,181.221634,-259.365692,333.574066,256.966705,-263.647217,224.863022,270.159882,-323.770050,201.639618,280.744659,-306.416077,122.047585,269.919220,-251.091751,149.561005,266.638367,-182.824875,58.723000,290.273224,-182.721756,5.748330,260.199188,-105.656029,-6.401475,243.155930,-102.618408,53.143494,197.065155,6.916180,62.868454,246.060135,4.014670,39.126881,242.612183,33.717129,33.273724,222.091629,28.521040,73.748352,178.170898,127.870369,25.139507,-112.546883,-253.391113,373.306702,-146.689667,-298.449493,382.083282,-200.747620,-272.548676,362.207092,-157.754166,-218.599823,355.445740,-269.926331,-220.186493,241.295044,-282.897766,-273.805328,271.929504,-310.977112,-295.115021,199.456360,-311.066467,-239.678680,170.021194,-300.244202,-179.427719,85.792191,-317.532806,-169.756058,29.006096,-290.030518,-111.243805,13.802578,-251.863632,-94.034554,65.199089,-196.863678,-8.342930,58.415260,-244.875092,-10.084016,53.320908,-252.530960,18.489527,40.441044,-232.858551,17.275988,75.824303,-193.928116,114.268929,26.346077,9.597043,-215.257751,314.306854,,,,,,,,,,,,,,,,176.057846,50.651836,53.494759,122.893440,58.996784,21.524548,,,,,,,,,,,,,,,,-194.539017,42.221596,56.853077,-138.293030,51.066895,18.527794
7,0,131.895813,-276.001587,353.542969,148.537399,-333.663208,363.968658,199.386581,-323.558228,332.571228,181.210876,-259.395111,333.616150,257.009857,-263.674408,224.866776,270.188049,-323.770325,201.619766,280.829865,-306.496429,122.050903,269.948547,-251.129059,149.502594,266.638306,-182.808990,58.725277,290.274841,-182.691772,5.787000,260.224030,-105.653236,-6.370941,243.178741,-102.607864,53.134804,197.081406,6.899844,62.846684,246.074280,4.007255,39.114933,242.617111,33.721817,33.261600,222.060623,28.505043,73.792999,178.213730,127.893272,25.062981,-112.525070,-253.381851,373.301727,-146.679520,-298.446228,382.096039,-200.749237,-272.564575,362.189148,-157.753387,-218.571457,355.426453,-269.907166,-220.210938,241.306534,-282.886261,-273.829590,271.941040,-310.954803,-295.095245,199.438065,-311.061401,-239.701523,170.029602,-300.232269,-179.405884,85.766083,-317.582672,-169.695099,29.062677,-290.014679,-111.240234,13.810509,-251.878586,-94.044060,65.208862,-196.827820,-8.179522,58.463612,-244.883667,-10.064554,53.315559,-252.484497,18.456596,40.377853,-232.747589,17.279951,75.831596,-193.944778,114.293694,26.347780,9.628723,-215.270569,314.246277,,,,,,,,,,,,,,,,176.066238,50.665619,53.484158,122.885544,59.003956,21.498550,,,,,,,,,,,,,,,,-194.541504,42.225609,56.836521,-138.392914,51.071644,18.594252
8,0,131.811493,-276.053772,353.588257,148.597076,-333.582458,363.915161,199.363312,-323.561310,332.564484,181.196472,-259.418091,333.613770,257.012146,-263.712585,224.862503,270.238312,-323.836182,201.619629,280.843506,-306.586456,121.994591,269.975311,-251.140564,149.511795,266.630585,-182.798462,58.745201,290.297943,-182.697479,5.776480,260.222015,-105.624405,-6.384349,243.179718,-102.603287,53.167343,197.047775,6.916672,62.865967,246.071732,3.981189,39.093147,242.595322,33.748943,33.282616,222.050140,28.471268,73.803986,178.203094,127.886223,25.041954,-112.518219,-253.423996,373.261261,-146.645523,-298.485291,382.101929,-200.717865,-272.592163,362.185486,-157.763321,-218.595428,355.459686,-269.911743,-220.194946,241.314056,-282.892883,-273.825684,271.941162,-310.956848,-295.085510,199.452042,-311.013947,-239.741135,170.003632,-300.238129,-179.417587,85.778717,-317.549530,-169.710022,29.050076,-290.048859,-111.233017,13.831189,-251.882462,-94.051117,65.216286,-196.821716,-8.139139,58.529743,-244.931137,-10.057925,53.326527,-252.475647,18.461452,40.358334,-232.850540,17.220364,75.988396,-193.929474,114.285156,26.317778,9.618201,-215.276398,314.277008,,,,,,,,,,,,,,,,176.065353,50.655243,53.460155,122.870987,58.988338,21.512516,,,,,,,,,,,,,,,,-194.514297,42.213665,56.763500,-138.367584,51.053982,18.574490
9,0,131.806763,-276.093750,353.537201,148.654709,-333.513367,363.821625,199.378296,-323.551636,332.525177,181.197906,-259.436188,333.602356,257.055939,-263.717682,224.867447,270.224518,-323.814880,201.610336,280.954285,-306.727661,121.922646,270.001434,-251.157639,149.508194,266.681763,-182.799866,58.738335,290.329926,-182.715179,5.755414,260.233307,-105.638718,-6.390328,243.210251,-102.609840,53.138489,197.054779,6.865015,62.800915,246.110886,3.985753,39.126167,242.600647,33.738789,33.274437,222.072388,28.488453,73.796906,178.219040,127.882111,25.013325,-112.479652,-253.440704,373.233917,-146.602753,-298.501312,382.085205,-200.718567,-272.608978,362.185608,-157.768478,-218.600174,355.474976,-269.915833,-220.198349,241.316223,-282.878143,-273.835693,271.959076,-310.954254,-295.090668,199.451843,-311.041595,-239.715790,170.012634,-300.245728,-179.413025,85.763710,-317.493774,-169.764923,29.000063,-289.984558,-111.281418,13.783170,-251.881592,-94.037201,65.214378,-196.800537,-8.086534,58.427601,-244.804535,-10.121457,53.150440,-252.413177,18.470348,40.303642,-232.733017,17.367685,75.831596,-193.899475,114.274521,26.284029,9.659836,-215.308548,314.219757,,,,,,,,,,,,,,,,176.071869,50.660873,53.473976,122.875702,58.980839,21.496609,,,,,,,,,,,,,,,,-194.497437,42.213425,56.754986,-138.394592,51.072178,18.587606
