Trajectories
100
,,ADL008:RSHO1,,,ADL008:RSHO2,,,ADL008:RSHO3,,,ADL008:RSHO4,,,ADL008:RUAR1,,,ADL008:RUAR2,,,ADL008:RUAR3,,,ADL008:RUAR4,,,ADL008:RLAR1,,,ADL008:RLAR2,,,ADL008:RLAR3,,,ADL008:RLAR4,,,ADL008:RHAN1,,,ADL008:RHAN2,,,ADL008:RHAN3,,,ADL008:RHAN4,,,ADL008:RFTP,,,ADL008:LSHO1,,,ADL008:LSHO2,,,ADL008:LSHO3,,,ADL008:LSHO4,,,ADL008:LUAR1,,,ADL008:LUAR2,,,ADL008:LUAR3,,,ADL008:LUAR4,,,ADL008:LLAR1,,,ADL008:LLAR2,,,ADL008:LLAR3,,,ADL008:LLAR4,,,ADL008:LHAN1,,,ADL008:LHAN2,,,ADL008:LHAN3,,,ADL008:LHAN4,,,ADL008:LFTP,,,ADL008:STRN,,,ADL008:RGTH,,,ADL008:RLEP,,,ADL008:RMEP,,,ADL008:RSPR,,,ADL008:RSPU,,,ADL008:RFB,,,ADL008:RTHUM,,,ADL008:LGTH,,,ADL008:LLEP,,,ADL008:LMEP,,,ADL008:LSPR,,,ADL008:LSPU,,,ADL008:LFB,,,ADL008:LTHUM,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,107.710114,-164.615494,288.297363,130.467896,-217.728226,310.740723,183.146149,-204.687592,281.837738,158.738403,-147.323166,271.540741,233.736603,-165.229767,162.147964,245.711334,-227.819397,145.519409,263.097137,-219.735229,65.962875,252.731445,-160.664444,87.227516,256.667969,-101.689026,49.780132,277.326599,-111.706177,-6.626994,253.403519,-14.634923,-11.350586,241.989487,-37.399002,50.071850,203.489044,58.583187,55.651539,251.192368,51.368927,39.891033,251.566681,79.659370,30.286169,226.111481,80.233788,68.612343,192.431976,175.450790,20.030859,-92.365189,-180.235397,303.516602,-117.760803,-230.173630,306.369171,-172.635086,-217.420975,279.673218,-142.031006,-154.023666,282.017944,-247.669937,-163.133011,151.882507,-248.933655,-226.705383,157.758499,-273.682953,-221.631790,81.239548,-286.095459,-160.117966,76.563629,-282.724579,-100.211174,52.061611,-292.524811,-89.369789,-4.566256,-265.560760,-10.240705,0.912268,-245.777527,-24.827366,57.676384,-197.365356,66.345894,53.741280,-243.796112,63.167816,46.306087,-249.927826,90.551529,30.771929,-229.684814,93.617050,66.979004,-189.078766,174.796829,20.865158,4.154127,-119.101341,248.994720,,,,,,,,,,,,,,,,193.966156,116.664467,41.063595,143.580750,108.801811,18.850216,,,,,,,,,,,,,,,,-195.222031,114.193932,43.432205,-134.695297,104.609009,19.677164
2,0,107.719185,-164.671951,288.283386,130.471436,-217.725937,310.742584,183.131927,-204.711517,281.852295,158.718521,-147.331116,271.547485,233.768784,-165.228210,162.134460,245.715317,-227.785934,145.521271,263.098297,-219.749924,65.993073,252.758972,-160.653244,87.225853,256.680328,-101.683548,49.778294,277.341522,-111.696960,-6.620580,253.441696,-14.628551,-11.324727,241.987305,-37.383930,50.072533,203.510147,58.580734,55.657997,251.157288,51.373013,39.956333,251.604736,79.670151,30.274029,226.100388,80.242355,68.594688,192.434158,175.442932,20.038298,-92.388741,-180.269958,303.518311,-117.777000,-230.270401,306.357697,-172.623611,-217.501007,279.653961,-142.042740,-154.116074,282.009338,-247.666397,-163.180038,151.881287,-248.932098,-226.749680,157.763870,-273.648041,-221.673508,81.205849,-286.101837,-160.123398,76.572365,-282.689941,-100.245850,52.037697,-292.500763,-89.362083,-4.563110,-265.555847,-10.239371,0.918562,-245.769897,-24.834822,57.684891,-197.373932,66.340225,53.726078,-243.792587,63.165440,46.301701,-249.926163,90.555702,30.782736,-229.688400,93.620689,66.992416,-189.056717,174.809509,20.843176,4.125124,-119.087006,249.016602,,,,,,,,,,,,,,,,193.993042,116.638931,41.058174,143.573730,108.801575,18.882999,,,,,,,,,,,,,,,,-195.237442,114.201576,43.438477,-134.672653,104.615448,19.669964
3,0,107.711128,-164.693100,288.293488,130.462570,-217.769119,310.728851,183.099396,-204.744629,281.867767,158.729019,-147.396393,271.530151,233.732819,-165.231461,162.168182,245.716583,-227.806793,145.537933,263.100647,-219.765045,65.984818,252.733047,-160.657959,87.246635,256.682159,-101.686371,49.785664,277.329712,-111.708298,-6.632030,253.449387,-14.625879,-11.334645,241.982819,-37.374329,50.082825,203.522003,58.584759,55.646183,251.207138,51.386833,39.914074,251.569336,79.618805,30.273752,226.100601,80.233337,68.639687,192.443970,175.450394,20.043011,-92.387482,-180.367264,303.514648,-117.780075,-230.310440,306.354858,-172.625595,-217.597488,279.620941,-142.064545,-154.172516,282.016815,-247.674347,-163.183716,151.907455,-248.908463,-226.812485,157.712753,-273.626465,-221.676147,81.190414,-286.065674,-160.179688,76.556976,-282.686340,-100.254074,52.040188,-292.516754,-89.362839,-4.566640,-265.552765,-10.234953,0.914965,-245.786057,-24.838257,57.709045,-197.361832,66.344078,53.720341,-243.792130,63.157333,46.305817,-249.928055,90.551102,30.783142,-229.686966,93.615768,66.989807,-189.102173,174.789886,20.877619,4.106716,-119.100609,249.022018,,,,,,,,,,,,,,,,193.987350,116.642220,41.056179,143.593399,108.782768,18.884222,,,,,,,,,,,,,,,,-195.230225,114.191330,43.433739,-134.672913,104.607193,19.686211
4,0,107.699760,-164.699478,288.330261,130.460007,-217.832184,310.742523,183.132690,-204.809601,281.851624,158.690643,-147.397644,271.573364,233.734909,-165.247925,162.164230,245.697952,-227.818069,145.537186,263.073761,-219.774323,65.970680,252.691483,-160.632950,87.281227,256.671112,-101.679283,49.806286,277.315155,-111.668480,-6.631793,253.417786,-14.640752,-11.380751,242.003922,-37.377209,50.083557,203.509781,58.578392,55.639149,251.192093,51.377487,39.900455,251.604355,79.674057,30.270920,225.490326,79.677429,68.438881,192.437881,175.453873,20.052153,-92.427330,-180.429153,303.527100,-117.791374,-230.402390,306.348328,-172.628113,-217.704010,279.611115,-142.059860,-154.250061,282.029907,-247.657272,-163.253098,151.909256,-248.892532,-226.843536,157.691971,-273.579926,-221.732590,81.154045,-286.050385,-160.209091,76.565659,-282.690338,-100.252556,52.055882,-292.493988,-89.357475,-4.565264,-265.550476,-10.249900,0.873323,-245.767395,-24.832785,57.708759,-197.361008,66.343704,53.711025,-243.791428,63.164970,46.307678,-249.922043,90.541916,30.779791,-229.679871,93.616905,66.980972,-189.104004,174.792160,20.882406,4.116153,-119.177094,249.013382,,,,,,,,,,,,,,,,193.997818,116.637024,41.054802,143.568787,108.807999,18.899117,,,,,,,,,,,,,,,,-195.287918,114.199417,43.468079,-134.664230,104.610390,19.684824
5,0,107.716972,-164.730743,288.375122,130.449295,-217.856262,310.755829,183.122238,-204.837326,281.857269,158.702438,-147.425964,271.598572,233.721481,-165.254242,162.173370,245.678635,-227.846237,145.508072,263.074890,-219.794846,65.960831,252.685608,-160.630310,87.280876,256.673065,-101.687119,49.803730,277.343170,-111.678802,-6.622108,253.368820,-14.648762,-11.417481,241.983170,-37.354168,50.084942,203.528976,58.584068,55.643799,251.207230,51.379471,39.911221,251.581039,79.654297,30.273363,225.572906,79.782463,68.442543,192.438492,175.472839,20.033417,-92.432594,-180.518478,303.537140,-117.765495,-230.481430,306.337341,-172.615051,-217.800262,279.590271,-142.080582,-154.284500,282.073914,-247.725662,-163.263794,151.946259,-248.878998,-226.911789,157.671600,-273.547272,-221.799988,81.113953,-286.029236,-160.270264,76.550819,-282.659027,-100.249435,52.057453,-292.457520,-89.393219,-4.589566,-265.545837,-10.254236,0.876068,-245.775787,-24.832979,57.691429,-197.369385,66.347427,53.720089,-243.797119,63.156784,46.307690,-249.927460,90.546951,30.775755,-229.706757,93.615540,67.004982,-189.080856,174.790451,20.875528,4.117702,-119.298271,248.952225,,,,,,,,,,,,,,,,193.974350,116.679337,41.064751,143.546555,108.828079,18.893347,,,,,,,,,,,,,,,,-195.278076,114.173561,43.448437,-134.688629,104.613029,19.679983
6,0,107.677071,-164.829636,288.370575,130.442688,-217.899887,310.761902,183.138992,-204.833298,281.857086,158.688736,-147.443878,271.634888,233.686447,-165.269058,162.208542,245.625519,-227.886658,145.531006,263.041626,-219.796844,65.983551,252.663818,-160.656677,87.296234,256.648346,-101.696220,49.805130,277.299713,-111.682228,-6.614336,253.380798,-14.650444,-11.418251,241.974655,-37.361698,50.084400,203.533600,58.580849,55.614048,251.210037,51.382240,39.919712,250.974777,78.517967,30.123989,225.575943,79.795006,68.399315,192.438293,175.488281,20.046646,-92.423805,-180.593353,303.537384,-117.756470,-230.576508,306.314362,-172.601379,-217.884338,279.584839,-142.075470,-154.412262,282.045349,-247.706482,-163.345352,151.949600,-248.863770,-226.970184,157.645538,-273.569611,-221.818298,81.105240,-286.026642,-160.305267,76.523209,-282.615997,-100.268417,52.017696,-292.440460,-89.392365,-4.606348,-265.549316,-10.249862,0.883924,-245.768784,-24.828896,57.672852,-197.394547,66.335915,53.717773,-243.798859,63.166485,46.295319,-249.928680,90.539688,30.776752,-229.717331,93.589310,66.975456,-189.096909,174.781311,20.868427,4.041070,-119.212967,249.066696,,,,,,,,,,,,,,,,193.986328,116.671074,41.077713,143.561569,108.820793,18.889063,,,,,,,,,,,,,,,,-195.288315,114.183441,43.445198,-134.695786,104.609749,19.680445
7,0,107.681412,-164.824509,288.392090,130.456207,-217.942551,310.778809,183.157898,-204.812836,281.884369,158.672501,-147.458694,271.645081,233.672394,-165.286530,162.218674,245.616592,-227.893127,145.541733,263.003204,-219.799271,65.971809,252.636612,-160.660126,87.310089,256.631104,-101.698990,49.803894,277.275391,-111.689713,-6.572346,253.336914,-14.563421,-11.411569,241.947388,-37.351414,50.091297,203.524567,58.589344,55.612831,251.198761,51.380318,39.925343,250.955200,78.553062,30.118397,225.582809,79.838959,68.339005,192.434952,175.497391,20.043205,-92.440834,-180.632629,303.570099,-117.736900,-230.656509,306.322479,-172.590881,-217.973389,279.598145,-142.093552,-154.453995,282.092865,-247.717178,-163.403503,151.962570,-248.876450,-227.015762,157.640915,-273.521973,-221.850433,81.076286,-285.987671,-160.350342,76.517067,-282.608856,-100.288963,52.010548,-292.417603,-89.381989,-4.611920,-265.537842,-10.239833,0.865105,-245.730881,-24.884293,57.701344,-197.388504,66.343208,53.709507,-243.798798,63.160076,46.302975,-249.940445,90.547485,30.775566,-229.722458,93.580994,66.974304,-189.101974,174.789963,20.868786,4.041050,-119.250923,249.073624,,,,,,,,,,,,,,,,193.988922,116.674500,41.054047,143.548386,108.821342,18.889948,,,,,,,,,,,,,,,,-195.316330,114.177803,43.464657,-134.694946,104.623116,19.667311
8,0,107.678398,-164.829285,288.442505,130.448837,-217.947784,310.788788,183.171219,-204.855286,281.900146,158.694382,-147.504974,271.665222,233.663254,-165.286453,162.227234,245.588333,-227.897446,145.556564,262.967499,-219.814484,66.017891,252.628113,-160.663284,87.321442,256.610077,-101.690483,49.809795,277.296234,-111.694412,-6.551425,253.319031,-14.555867,-11.375528,241.941299,-37.347652,50.083244,203.526123,58.593258,55.619331,251.210449,51.390675,39.942963,250.990570,78.602905,30.100761,225.564240,79.866455,68.380287,192.425873,175.526123,20.044628,-92.449364,-180.713303,303.580353,-117.761169,-230.704376,306.365479,-172.584671,-218.045883,279.610016,-142.091324,-154.548264,282.107758,-247.690216,-163.481171,151.935181,-248.875854,-227.056442,157.646271,-273.504822,-221.849503,81.073189,-285.991852,-160.355759,76.547340,-282.604370,-100.286026,52.004745,-292.417542,-89.376823,-4.608190,-265.529724,-10.240183,0.858687,-245.760406,-24.829576,57.662323,-197.405731,66.341187,53.735153,-243.815292,63.160366,46.304749,-249.953842,90.543884,30.770638,-229.733780,93.576591,66.991470,-189.066391,174.802307,20.840075,4.041671,-119.302002,249.075958,,,,,,,,,,,,,,,,193.983780,116.700935,41.073460,143.553268,108.839767,18.881666,,,,,,,,,,,,,,,,-195.290390,114.184608,43.446022,-134.711716,104.603127,19.654060
9,0,107.671265,-164.852982,288.456451,130.461197,-217.934418,310.807281,183.182816,-204.892105,281.909302,158.681549,-147.533966,271.666168,233.657913,-165.311554,162.231827,245.591476,-227.900482,145.575424,262.959198,-219.818909,66.009224,252.608978,-160.673843,87.299110,256.588013,-101.684456,49.815044,277.245117,-111.695618,-6.565430,253.325760,-14.553486,-11.363234,241.921097,-37.346058,50.078705,203.535919,58.590878,55.618320,251.213226,51.401211,39.940739,250.986511,78.607018,30.106262,225.562424,79.835548,68.400932,192.454849,175.486755,20.024832,-92.452858,-180.784027,303.597565,-117.756454,-230.772903,306.374207,-172.606537,-218.090927,279.635345,-142.088257,-154.633392,282.118652,-247.699219,-163.538330,151.956558,-248.848282,-227.101089,157.642014,-273.468903,-221.882996,81.058464,-285.960602,-160.409378,76.551926,-282.594147,-100.286911,52.009789,-292.349884,-89.405861,-4.645512,-265.494843,-10.276097,0.833785,-245.744324,-24.828852,57.659168,-197.396118,66.335472,53.726795,-243.811111,63.152729,46.303379,-249.936584,90.546486,30.764696,-229.702698,93.602699,66.991722,-189.094299,174.789139,20.872637,4.011739,-119.330399,249.084778,,,,,,,,,,,,,,,,194.046844,116.705620,41.026833,143.544647,108.869087,18.881474,,,,,,,,,,,,,,,,-195.297394,114.176903,43.426334,-134.705124,104.614182,19.664560
