Trajectories
100
,,ADL008:RSHO1,,,ADL008:RSHO2,,,ADL008:RSHO3,,,ADL008:RSHO4,,,ADL008:RUAR1,,,ADL008:RUAR2,,,ADL008:RUAR3,,,ADL008:RUAR4,,,ADL008:RLAR1,,,ADL008:RLAR2,,,ADL008:RLAR3,,,ADL008:RLAR4,,,ADL008:RHAN1,,,ADL008:RHAN2,,,ADL008:RHAN3,,,ADL008:RHAN4,,,ADL008:RFTP,,,ADL008:LSHO1,,,ADL008:LSHO2,,,ADL008:LSHO3,,,ADL008:LSHO4,,,ADL008:LUAR1,,,ADL008:LUAR2,,,ADL008:LUAR3,,,ADL008:LUAR4,,,ADL008:LLAR1,,,ADL008:LLAR2,,,ADL008:LLAR3,,,ADL008:LLAR4,,,ADL008:LHAN1,,,ADL008:LHAN2,,,ADL008:LHAN3,,,ADL008:LHAN4,,,ADL008:LFTP,,,ADL008:STRN,,,ADL008:RGTH,,,ADL008:RLEP,,,ADL008:RMEP,,,ADL008:RSPR,,,ADL008:RSPU,,,ADL008:RFB,,,ADL008:RTHUM,,,ADL008:LGTH,,,ADL008:LLEP,,,ADL008:LMEP,,,ADL008:LSPR,,,ADL008:LSPU,,,ADL008:LFB,,,ADL008:LTHUM,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,108.991661,-162.839096,281.850464,132.069717,-215.237793,305.110565,185.328598,-201.913956,277.773315,160.271576,-144.801300,266.636475,235.266861,-160.610474,161.234573,250.420593,-222.806824,146.035110,270.603394,-214.850830,67.126762,256.813202,-156.115494,86.913857,260.445160,-101.146271,52.342846,287.075623,-110.589355,-1.736326,264.200073,-13.150453,-7.813614,246.352829,-36.862026,52.022881,207.649826,59.666069,54.564480,256.534485,59.670544,41.875618,253.096313,87.543961,32.792522,225.661682,83.440544,69.540970,195.115036,173.669739,20.401985,-99.720383,-171.686920,301.448395,-116.973343,-224.745789,303.677795,-173.476227,-220.456024,277.691284,-153.138718,-153.012573,280.735962,-242.950241,-156.450333,145.923920,-249.924881,-218.790527,158.087601,-273.294556,-219.272644,80.978905,-280.254211,-157.598083,69.951454,-283.918671,-102.280441,50.026936,-292.062988,-94.773804,-7.361234,-268.713226,-14.094604,-5.532935,-250.728912,-25.109070,53.122486,-200.638336,61.584057,52.861568,-247.378708,62.195713,46.237755,-251.580261,90.330254,31.408735,-230.658890,91.090553,67.251938,-191.303375,169.609390,21.504221,8.276443,-115.107460,238.098740,,,,,,,,,,,,,,,,191.530106,117.682617,40.925373,145.927521,103.095421,18.631350,,,,,,,,,,,,,,,,-195.574142,109.197083,44.002766,-134.070755,98.136841,17.574663
2,0,108.992859,-162.836426,281.838654,132.119019,-215.293304,305.098022,185.323761,-201.935883,277.744019,160.291885,-144.801605,266.612640,235.243057,-160.570862,161.243393,250.430023,-222.801361,146.027344,270.592163,-214.827682,67.078156,256.795074,-156.104156,86.914909,260.459595,-101.175522,52.343723,287.071136,-110.590843,-1.739179,264.235321,-13.125686,-7.858508,246.338104,-36.868771,52.025169,207.639420,59.661022,54.546585,256.535889,59.673374,41.856113,253.088028,87.532181,32.785934,225.665344,83.434540,69.528015,195.106125,173.655090,20.402994,-99.718124,-171.694183,301.447479,-116.962265,-224.788681,303.666626,-173.366714,-220.478043,277.552551,-153.160522,-153.026566,280.736206,-242.922012,-156.493393,145.905090,-249.911362,-218.847702,158.078934,-273.259186,-219.311966,80.957077,-280.263550,-157.604340,69.953445,-283.890625,-102.273117,49.999802,-292.011993,-94.804039,-7.398775,-268.706696,-14.091870,-5.536909,-250.726257,-25.109194,53.126270,-200.620056,61.557171,52.851154,-247.389542,62.202328,46.233784,-251.568115,90.313492,31.392679,-230.618851,91.073936,67.248489,-191.339081,169.614639,21.520966,8.291798,-115.101730,238.089600,,,,,,,,,,,,,,,,191.523529,117.681343,40.920971,145.917160,103.089981,18.634434,,,,,,,,,,,,,,,,-195.584442,109.220154,44.011723,-134.068176,98.132309,17.580194
3,0,109.012123,-162.840607,281.835724,131.909027,-215.095093,305.002441,185.352936,-201.914444,277.721680,160.289413,-144.790527,266.610748,235.295486,-160.553040,161.213257,250.469864,-222.795395,146.041962,270.652069,-214.832062,67.108841,256.801270,-156.108414,86.904419,260.476227,-101.189056,52.322151,287.086456,-110.597755,-1.750953,264.186523,-13.156397,-7.819247,246.369568,-36.873058,52.003506,207.618835,59.676712,54.581657,256.543091,59.671692,41.871155,253.089218,87.544189,32.797749,225.671844,83.433250,69.549599,195.111603,173.665833,20.413139,-99.743217,-171.711700,301.465179,-116.959923,-224.799576,303.631287,-173.347214,-220.530090,277.535828,-153.143555,-153.041443,280.743317,-242.907623,-156.503998,145.910400,-249.868423,-218.848221,158.049652,-273.250824,-219.313675,80.949173,-280.218964,-157.643814,69.916153,-283.872803,-102.294250,49.997704,-291.987793,-94.791573,-7.418679,-268.707947,-14.089407,-5.525497,-250.711380,-25.103849,53.117611,-200.613968,61.561298,52.861519,-247.369293,62.209526,46.221779,-251.569427,90.328918,31.409752,-230.625748,91.066772,67.265549,-191.323792,169.614487,21.514906,8.287832,-115.125343,238.060883,,,,,,,,,,,,,,,,191.538696,117.685493,40.919064,145.934662,103.074493,18.638189,,,,,,,,,,,,,,,,-195.566666,109.187920,44.002602,-134.052429,98.150032,17.610338
4,0,109.031837,-162.893967,281.810028,131.850998,-215.058243,304.962494,185.352188,-201.908981,277.728424,160.297852,-144.791122,266.602966,235.285019,-160.558578,161.243896,250.495667,-222.766479,146.066025,270.665131,-214.820602,67.143959,256.833771,-156.097534,86.886932,260.502716,-101.175911,52.317581,287.112732,-110.583038,-1.763238,264.211395,-13.127710,-7.856367,246.382919,-36.870068,52.010941,207.639267,59.657246,54.553196,256.538330,59.668732,41.905819,253.092941,87.546501,32.782242,225.646622,83.418312,69.521652,195.115082,173.634689,20.410118,-99.735802,-171.724518,301.458160,-116.971123,-224.817505,303.643158,-173.364868,-220.538666,277.515594,-153.168274,-153.058044,280.743774,-242.880417,-156.547363,145.883331,-249.833603,-218.886353,158.028961,-273.176910,-219.341675,80.893509,-280.203827,-157.644699,69.907028,-283.841431,-102.323799,49.983425,-291.993683,-94.797470,-7.397635,-268.706268,-14.088643,-5.523792,-250.712341,-25.114635,53.122707,-200.618790,61.553745,52.864624,-247.390549,62.202377,46.221901,-251.569504,90.325050,31.430759,-230.627716,91.066910,67.260826,-191.323730,169.622284,21.505140,8.297950,-115.126976,238.044495,,,,,,,,,,,,,,,,191.525894,117.678482,40.917152,145.929626,103.074089,18.646673,,,,,,,,,,,,,,,,-195.611725,109.198112,44.044258,-134.030151,98.116280,17.590796
5,0,109.036201,-162.901245,281.808990,131.902344,-215.099823,304.983093,185.338394,-201.911362,277.754181,160.287750,-144.800827,266.592957,235.248611,-160.548920,161.325470,250.499481,-222.772552,146.080811,270.709381,-214.795624,67.182053,256.855103,-156.076645,86.896561,260.524017,-101.178337,52.331379,287.125122,-110.570053,-1.750327,264.263214,-13.222446,-7.776969,246.405899,-36.866379,52.013714,207.660141,59.661331,54.564625,256.522217,59.638393,41.867935,253.107040,87.541214,32.794010,225.646576,83.403572,69.526031,195.114136,173.657593,20.411489,-99.698990,-171.773346,301.442566,-116.935463,-224.849579,303.643341,-173.365814,-220.548935,277.528992,-153.151062,-153.112976,280.698059,-242.878815,-156.563873,145.841064,-249.829758,-218.893402,158.016678,-273.158936,-219.340240,80.883156,-280.185120,-157.641083,69.904106,-283.787689,-102.342735,49.947094,-291.976685,-94.789307,-7.414692,-268.708679,-14.095750,-5.496384,-250.668884,-25.135792,53.109005,-200.606934,61.564354,52.895367,-247.361710,62.204334,46.228474,-251.551025,90.293747,31.407688,-230.616058,91.071831,67.265877,-191.315170,169.626617,21.511242,8.308598,-115.137520,238.047684,,,,,,,,,,,,,,,,191.546097,117.686172,40.921360,145.952835,103.081734,18.638657,,,,,,,,,,,,,,,,-195.796722,109.323936,44.084362,-134.044754,98.147217,17.612112
6,0,109.038971,-162.901123,281.803162,131.965363,-215.172256,304.982574,185.342789,-201.921463,277.726379,160.300461,-144.805099,266.598816,235.279755,-160.552139,161.327164,250.527588,-222.780762,146.101318,270.728699,-214.794769,67.195313,256.889893,-156.078674,86.907341,260.522766,-101.164902,52.328148,287.134064,-110.567390,-1.750288,264.232452,-13.119014,-7.840070,246.398788,-36.870659,52.010616,207.663406,59.668945,54.575294,256.573944,59.654118,41.906502,253.102005,87.535095,32.795540,225.653152,83.399391,69.527229,195.104919,173.648987,20.421785,-99.691116,-171.781677,301.376770,-116.950157,-224.857498,303.644989,-173.355103,-220.598297,277.520721,-153.141144,-153.111755,280.686066,-242.825455,-156.617294,145.805618,-249.784424,-218.931976,157.950943,-273.105621,-219.385361,80.804344,-280.142731,-157.684525,69.838753,-283.771698,-102.350014,49.948589,-291.920593,-94.820229,-7.454386,-268.717163,-14.100578,-5.491880,-250.660873,-25.159380,53.115322,-200.629013,61.555901,52.866962,-247.380219,62.205063,46.230007,-251.561707,90.287926,31.412441,-230.625076,91.063484,67.266777,-191.329514,169.605179,21.509895,8.296786,-115.140976,238.052811,,,,,,,,,,,,,,,,191.538254,117.680862,40.928646,145.972260,103.070938,18.614103,,,,,,,,,,,,,,,,-195.834824,109.359505,44.082253,-134.058029,98.147110,17.618271
7,0,109.049004,-162.899750,281.802734,132.027664,-215.262512,304.977173,185.336716,-201.930878,277.708374,160.304092,-144.788864,266.594757,235.348190,-160.546051,161.217361,250.533936,-222.791336,146.090012,270.762909,-214.801132,67.184250,256.894653,-156.092148,86.918190,260.544464,-101.159210,52.316380,287.168976,-110.559486,-1.753431,264.226807,-13.121799,-7.855171,246.412567,-36.887138,51.998814,207.669220,59.660351,54.547009,256.503174,59.632637,41.851017,253.095566,87.524986,32.776722,225.630875,83.401909,69.496964,195.096817,173.661438,20.417732,-99.673454,-171.793930,301.341614,-116.930634,-224.851974,303.628113,-173.323792,-220.604080,277.486664,-153.149353,-153.116043,280.679749,-242.819229,-156.609558,145.790665,-249.750229,-218.969452,157.910065,-273.097717,-219.384918,80.792519,-280.119720,-157.674088,69.821198,-283.713959,-102.364723,49.897755,-291.919067,-94.815033,-7.473737,-268.726349,-14.106597,-5.485677,-250.651154,-25.151550,53.106113,-200.617004,61.555336,52.870014,-247.371841,62.198383,46.222729,-251.551178,90.292580,31.387638,-230.630310,91.069511,67.271957,-191.321655,169.604034,21.499853,8.309824,-115.147209,238.014542,,,,,,,,,,,,,,,,191.518005,117.682068,40.923302,145.963806,103.071396,18.613741,,,,,,,,,,,,,,,,-195.710419,109.265930,44.035221,-134.061157,98.158424,17.609781
8,0,109.036118,-162.327560,282.100220,132.074860,-215.336395,304.978058,185.344666,-201.944687,277.677521,160.334579,-144.787521,266.598328,235.371140,-160.573303,161.204910,250.548874,-222.786148,146.091690,270.766144,-214.817612,67.195076,256.926971,-156.087860,86.912712,260.566803,-101.157059,52.306297,287.174164,-110.558159,-1.775409,264.229614,-13.129628,-7.870392,246.416107,-36.897957,51.983440,207.647751,59.652420,54.557251,256.501831,59.625015,41.856167,253.107132,87.528786,32.784561,225.628998,83.380745,69.499847,195.096451,173.665497,20.414162,-99.701347,-171.797287,301.367218,-116.892197,-224.899429,303.591003,-173.357712,-220.662888,277.554108,-153.135651,-153.131516,280.668518,-242.772736,-156.640686,145.747589,-249.737534,-218.977966,157.888809,-273.045410,-219.409683,80.741333,-280.069885,-157.714478,69.781784,-283.703827,-102.392464,49.857506,-291.852264,-94.844498,-7.509959,-268.711212,-14.100505,-5.499707,-250.656570,-25.151066,53.095829,-200.603378,61.564262,52.851158,-247.359940,62.200363,46.206997,-251.549393,90.290573,31.392765,-230.619064,91.069504,67.263222,-191.324600,169.633102,21.496252,8.287378,-115.170753,238.033447,,,,,,,,,,,,,,,,191.528473,117.672043,40.908310,145.972061,103.065742,18.615829,,,,,,,,,,,,,,,,-195.709137,109.278008,44.024311,-134.059509,98.166328,17.600725
9,0,109.185974,-162.594162,282.071442,132.113647,-215.372879,304.966705,185.362808,-201.988724,277.670258,160.335907,-144.781708,266.599609,235.351547,-160.581131,161.231888,250.580841,-222.799118,146.092804,270.758240,-214.836441,67.173317,256.941223,-156.093033,86.924553,260.577942,-101.154266,52.297035,287.190796,-110.577049,-1.767430,264.202942,-13.129819,-7.888249,246.418365,-36.900146,51.984177,207.644928,59.653225,54.552589,256.485168,59.579807,41.877579,253.090851,87.534630,32.769062,225.609451,83.362198,69.503769,195.084610,173.666534,20.398996,-99.685196,-171.800629,301.360443,-116.883514,-224.911865,303.587341,-173.329697,-220.680267,277.521088,-153.149231,-153.156021,280.645691,-242.755295,-156.649124,145.748276,-249.673935,-219.069016,157.726242,-273.001526,-219.460815,80.677109,-280.044800,-157.705551,69.767326,-283.668457,-102.439247,49.858044,-291.841461,-94.853439,-7.505467,-268.705566,-14.091254,-5.506747,-250.605560,-25.175249,53.053799,-200.619949,61.559025,52.868073,-247.326843,62.167992,46.196953,-251.558517,90.291832,31.402462,-230.617676,91.071365,67.264015,-191.339081,169.619675,21.510294,8.306195,-115.201187,237.999542,,,,,,,,,,,,,,,,191.508972,117.665344,40.924469,145.965164,103.053268,18.593288,,,,,,,,,,,,,,,,-195.746948,109.287788,44.029984,-134.058472,98.159317,17.605503
