Finger Velocity,Scap_X,Scap_Y,Scap_Z,Shoulder horiz abd-adduction,Shoulder flexion-extension,Shoulder internal-external rotation,elbow flexion-extension,forearm pronation-supination,wrist flexion-extension,wrist radial-ulnar deviation
0.560145227995486,-12.426563176694,-9.71961277630425,6.3977254911143,-39.8382233049232,-36.5318986882588,-5.29167220630789,58.3779419881078,-21.6844195585009,-46.1945393590646,21.0537356653503
0.655925504643367,-12.4495491404914,-9.68092435601073,6.36803444503503,-39.8391353909154,-36.5816719076413,-5.35363439697927,58.4430213474242,-21.557920590233,-46.3178147677524,21.1628621786541
0.766047329448429,-12.473199482654,-9.63973101234932,6.33377322576013,-39.8342068063097,-36.6343426619824,-5.41418287633289,58.5138776538042,-21.4256282908085,-46.4656313829993,21.288737660268
0.890448328171778,-12.4972089765057,-9.59638478102846,6.29486180286996,-39.8220058844436,-36.6889230883196,-5.47203660331478,58.5897360228721,-21.288641925638,-46.6370530942033,21.4308567153196
1.02907354996258,-12.5212247751142,-9.55127652595868,6.25125299850984,-39.8009984491406,-36.7442723407731,-5.52580732482704,58.6695967046942,-21.1481602794471,-46.8306407442031,21.5884095038827
1.18186561903058,-12.5448474488242,-9.50482796558516,6.20293219463487,-39.7695648571088,-36.7991045263351,-5.5740144244683,58.7522306850439,-21.0054621604378,-47.044475495309,21.7602891982932
1.3487466184363,-12.5676328400088,-9.45748272995812,6.14991668936463,-39.7260208338796,-36.8519996779085,-5.61510371217113,58.8361800795196,-20.8618853817133,-47.2761955463105,21.9451085707647
1.52959903041965,-12.5890946878662,-9.4096967922965,6.09225479343136,-39.6686419425778,-36.9014175219702,-5.64747009096536,58.9197636090999,-20.7188048191981,-47.5230445318639,22.1412248189758
1.72424851304491,-12.608707956235,-9.36192866741526,6.03002476418379,-39.5956913547867,-36.9457137252693,-5.66948387728671,59.0010872580637,-20.5776101405208,-47.7819292145207,22.3467711133318
1.93244928683409,-12.6259127862906,-9.31462978453821,5.96333367111113,-39.5054504240233,-36.9831582588381,-5.67952038502465,59.0780600167454,-20.4396837690102,-48.0494837495519,22.5596930137434
2.15387214488589,-12.6401189942094,-9.26823542276687,5.89231627399136,-39.3962514038943,-37.0119554978025,-5.6759922202194,59.1484144192992,-20.3063796054586,-48.3221379770565,22.7777879544221
2.38809487904775,-12.6507110401215,-9.22315654728748,5.81713397443164,-39.2665115107484,-37.0302656806891,-5.65738358011248,59.209731414426,-20.1790029904936,-48.5961877217986,22.9987463400291
2.63459490053631,-12.6570534064959,-9.17977280583863,5.73797387389659,-39.114767410605,-37.0362273842778,-5.62228571220422,59.2594689662836,-20.0587923539493,-48.8678656644165,23.2201932253143
2.89274388333556,-12.6584963376077,-9.13842684792915,5.65504793833867,-38.9397091181999,-37.0279807230101,-5.56943256773401,59.2949936816094,-19.9469029500994,-49.1334117697576,23.4397298967632
