Finger Velocity,Scap_X,Scap_Y,Scap_Z,Shoulder horiz abd-adduction,Shoulder flexion-extension,Shoulder internal-external rotation,elbow flexion-extension,forearm pronation-supination,wrist flexion-extension,wrist radial-ulnar deviation
5.51850590671896,-4.85720935979988,19.519126252319,-27.7204539720685,-51.9703741062822,17.2748300656647,24.6836139510889,102.914516617959,3.08453286878591,-20.5503222354039,14.8075847480823
5.49938077998127,-4.93639842586943,19.5703208115738,-27.7026259539262,-52.1564863808646,17.2633501312626,24.7874966789705,103.264337151056,3.27438437024837,-21.0557492635554,15.2611595611565
5.47051325095828,-5.01518839943143,19.618924734885,-27.6839893493523,-52.3429892771566,17.2518196023146,24.8938280018062,103.613753961204,3.47103874760825,-21.5553247187058,15.7180391740288
5.43028458457153,-5.09347055966363,19.6646497041527,-27.6645059361644,-52.5294496753643,17.240189935586,25.0018546641222,103.962341707812,3.67334271936736,-22.0504087113375,16.179234236489
5.37723823219275,-5.17108457572902,19.7072029440986,-27.6441166560882,-52.7153490571387,17.2284315897501,25.1107604658422,104.309502453224,3.88007855374499,-22.5420896075062,16.6455138852244
5.31011262092015,-5.24782073000865,19.7462894243147,-27.6227442567018,-52.9000917599102,17.2165358688537,25.2196819215975,104.65447266751,4.08996240974395,-23.0311622874265,17.1173761514213
5.22787095414976,-5.32342304873715,19.7816146879351,-27.6002968911631,-53.0830147765189,17.2045156855997,25.3277249483773,104.996334808343,4.30164620979644,-23.5181139994304,17.5950252120154
5.12972744856505,-5.39759338731026,19.8128883484532,-27.5766725477297,-53.2633988835381,17.1924052508125,25.433982179587,105.334033275764,4.51372332516848,-24.0031181054192,18.0783560024404
5.01516944118324,-5.46999649740106,19.8398282574418,-27.5517641409597,-53.4404808775055,17.1802587475937,25.5375505038289,105.666394427112,4.7247382150276,-24.4860358127573,18.566946521558
4.88397483328018,-5.54026607470793,19.8621652932957,-27.5254650712632,-53.6134667015914,17.1681480973007,25.6375484420724,105.992150228137,4.9331999842128,-24.9664257762811,19.0600579839397
4.73622439631819,-5.60801175258892,19.8796486652411,-27.4976750445577,-53.7815452502278,17.1561599678886,25.7331330017107,106.309965013932,5.13759962675286,-25.4435612722711,19.5566428222392
4.57230854689421,-5.67282696836996,19.892051579172,-27.4683059352529,-53.9439026426475,17.1443922097299,25.8235156726818,106.618464740605,5.33643052067381,-25.9164545129169,20.0553604156057
4.39292830050059,-5.73429758688712,19.8991770792201,-27.4372874738237,-54.0997367556727,17.1329499255406,25.9079772550141,106.916268027229,5.52821155356518,-26.383887566522,20.5546003096523
4.19909023432732,-5.79201112314911,19.9008638621107,-27.4045725479669,-54.248271799906,17.1219413867046,25.9858812299421,107.202018218592,5.71151210411068,-26.8444492566809,21.0525125892615
3.99209542426387,-5.84556636604952,19.8969918570085,-27.3701419247745,-54.3887727126179,17.1114740000043,26.0566854114,107.474415644501,5.88497799505695,-27.2965773266184,21.5470449571809
3.77352246803188,-5.89458316928301,19.8874873678205,-27.3340082278793,-54.5205591275093,17.1016505122284,26.1199516425851,107.732249214128,6.04735747510809,-27.7386050407905,22.0359859346495
3.5452048633302,-5.93871214552331,19.8723275860655,-27.2962190354102,-54.643018667528,17.092565619218,26.1753533324488,107.974426468267,6.1975262809794,-28.1688112003725,22.5170134041193
3.30920317681368,-5.97764397871483,19.851544300636,-27.2568590004261,-54.7556192922298,17.0843031205246,26.2226806582046,108.200001222788,6.33451087031882,-28.5854722652135,22.9877474536614
3.06777261855669,-6.01111806092635,19.8252266559242,-27.2160509335423,-54.8579204174409,17.07693372983,26.2618432927694,108.408197977241,6.45750899266142,-28.9869149742732,23.4458061927894
2.82332683207629,-6.03893016694479,19.7935228401535,-27.173955825559,-54.9495825175092,17.0705136151245,26.2928705540392,108.598432335952,6.56590687057869,-29.3715676422074,23.8888629416727
2.57839893017135,-6.06093890128065,19.7566406187466,-27.130771824451,-55.0303749267808,17.0650837031681,26.3159089220169,108.770326795267,6.65929239029561,-29.7380082475015,24.3147029914015
2.33560106332888,-6.07707068626429,19.7148466607713,-27.086732214596,-55.1001815830993,17.0606697420451,26.3312169366218,108.923721387525,6.73746384579295,-30.0850075092712,24.7212780165555
2.09758411232937,-6.08732310396258,19.6684646385087,-27.0421024747196,-55.1590045038793,17.0572830755191,26.3391575763445,109.058678835981,6.80043393895461,-30.4115653137606,25.1067562080224
1.86699945103319,-6.0917664573532,19.6178721112793,-26.9971765139682,-55.2069648519955,17.0549220442932,26.3401883205889,109.175484060392,6.84842890578475,-30.7169390563967,25.4695662961865
1.64646508378172,-6.09054347814656,19.563496236505,-26.9522722053673,-55.2443015277527,17.0535738908687,26.3348492059946,109.274638073651,6.88188280793134,-31.000662742025,25.8084338562392
1.43853863485287,-6.08386718135307,19.5058083843983,-26.9077263571036,-55.2713673058838,17.0532170040831,26.3237492905157,109.356846517564,6.9014271901783,-31.2625560983605,26.1224086141548
1.24569907401969,-6.07201694794263,19.445317765629,-26.8638892853577,-55.2886226161262,17.0538232977914,26.3075520324375,109.42300328998,6.90787644844353,-31.5027235040628,26.4108818675795
1.07033616971564,-6.05533299700987,19.3825642097781,-26.8211191710146,-55.2966271403808,17.055360483825,26.2869601650942,109.47416990315,6.90220937210807,-31.721543102327,26.6735935514131
0.914737969515971,-6.03420947426601,19.3181102526818,-26.7797763855691,-55.2960294688893,17.057793984639,26.2627006869046,109.511551369531,6.88554741648526,-31.9196469261169,26.9106288770805
0.781045886964303,-6.00908642554884,19.2525327011509,-26.7402179517731,-55.287555120073,17.0610882451484,26.2355105768967,109.536469521357,6.85913032666029,-32.0978931572377,27.1224048546698
0.671109554157073,-5.98044094155242,19.1864138445051,-26.7027922633753,-55.2719932780332,17.0652072470032,26.2061237822066,109.550334722009,6.82428977493039,-32.2573318369149,27.3096473828209
0.586139889904266,-5.9487777578691,19.1203324760972,-26.6678341339363,-55.2501826313408,17.0701140944227,26.175259909453,109.554616916325,6.78242169232459,-32.3991655094855,27.4733599571119
0.526122153676487,-5.91461958075909,19.0548548773981,-26.6356601884381,-55.2229967002716,17.0757696156747,26.1436148992779,109.550816897778,6.73495797047629,-32.5247064144267,27.6147853663459
0.489237399536873,-5.87849739312433,18.9905259045779,-26.6065645642203,-55.1913290129062,17.0821299941127,26.1118537941364,109.540438555011,6.68333818286135,-32.635331888466,27.7353619719141
