Trajectories
100
,,ADL015:RSHO1,,,ADL015:RSHO2,,,ADL015:RSHO3,,,ADL015:RSHO4,,,ADL015:RUAR1,,,ADL015:RUAR2,,,ADL015:RUAR3,,,ADL015:RUAR4,,,ADL015:RLAR1,,,ADL015:RLAR2,,,ADL015:RLAR3,,,ADL015:RLAR4,,,ADL015:RHAN1,,,ADL015:RHAN2,,,ADL015:RHAN3,,,ADL015:RHAN4,,,ADL015:RFTP,,,ADL015:LSHO1,,,ADL015:LSHO2,,,ADL015:LSHO3,,,ADL015:LSHO4,,,ADL015:LUAR1,,,ADL015:LUAR2,,,ADL015:LUAR3,,,ADL015:LUAR4,,,ADL015:LLAR1,,,ADL015:LLAR2,,,ADL015:LLAR3,,,ADL015:LLAR4,,,ADL015:LHAN1,,,ADL015:LHAN2,,,ADL015:LHAN3,,,ADL015:LHAN4,,,ADL015:LFTP,,,ADL015:STRN,,,ADL015:RGTH,,,ADL015:RLEP,,,ADL015:RMEP,,,ADL015:RSPR,,,ADL015:RSPU,,,ADL015:RFB,,,ADL015:RTHUM,,,ADL015:LGTH,,,ADL015:LLEP,,,ADL015:LMEP,,,ADL015:LSPR,,,ADL015:LSPU,,,ADL015:LFB,,,ADL015:LTHUM,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,111.954369,-148.159012,350.458313,125.186935,-202.529404,376.998260,176.940628,-203.847290,344.398773,163.255447,-142.974655,329.792175,220.004791,-187.311295,207.392059,202.052109,-250.668503,201.170090,209.592270,-261.299988,120.157433,228.511154,-201.072922,132.191559,210.151352,-125.533623,58.394798,243.719498,-132.772171,7.223579,219.508698,-37.402241,1.753188,192.840027,-62.255856,56.528278,168.589020,57.991993,55.795067,217.954681,51.055267,39.728443,217.528946,78.697868,31.937647,191.090195,76.937149,70.522827,169.497131,188.145157,22.794024,-132.006943,-150.140182,371.446045,-140.532516,-205.461929,376.475464,-195.864136,-206.119095,347.255463,-184.142929,-138.099030,348.108276,-245.973358,-156.278580,210.522003,-251.726089,-213.261734,238.225357,-250.483307,-237.592239,162.072250,-256.829102,-182.964493,131.263412,-240.786530,-132.617096,65.291237,-272.812714,-121.552940,17.500576,-253.090744,-40.213531,17.393311,-210.134933,-54.126644,60.120560,-194.351563,65.888939,50.903431,-239.408920,51.850739,45.515118,-252.615601,76.450478,30.041107,-232.286133,85.993332,64.683754,-205.552170,187.682755,22.974718,-14.701070,-109.109421,314.840302,,,,,,,,,,,,,,,,164.928085,104.250427,49.614140,115.094711,131.436478,18.915184,,,,,,,,,,,,,,,,-200.004990,110.209259,43.367764,-134.176529,119.394577,18.885992
2,0,111.957077,-148.153976,350.426636,125.187637,-202.472260,376.982910,176.958313,-203.874374,344.275208,163.244507,-142.917053,329.759583,219.957489,-187.191528,207.297440,202.112213,-250.665985,201.138519,209.640381,-261.318298,120.109200,228.557755,-201.154007,132.195511,210.209229,-125.563774,58.383896,243.770737,-132.863022,7.214358,219.516220,-37.408398,1.741561,192.858551,-62.240406,56.529053,168.613159,57.985474,55.800556,218.075165,51.050987,39.770489,217.554703,78.715416,31.934942,190.489044,71.232727,67.111572,169.523056,188.104782,22.800726,-131.994537,-150.107681,371.450226,-140.524475,-205.405411,376.498444,-195.842285,-206.130966,347.246216,-184.120407,-138.105515,348.109497,-245.984543,-156.289703,210.540680,-251.669113,-213.319382,238.210892,-250.480713,-237.598480,162.074249,-256.819244,-182.959839,131.308350,-240.772171,-132.618240,65.304184,-272.783478,-121.600021,17.468452,-253.064636,-40.225594,17.385466,-210.126129,-54.134876,60.109344,-194.333710,65.890350,50.910446,-239.382111,51.865543,45.498875,-252.591370,76.464844,30.022278,-232.297562,85.946503,64.775475,-205.566284,187.711151,22.988131,-14.663728,-109.096596,314.852234,,,,,,,,,,,,,,,,164.974655,104.250748,49.706741,115.112877,131.447937,18.915751,,,,,,,,,,,,,,,,-200.030365,110.224884,43.407887,-134.164246,119.407761,18.903355
3,0,111.968285,-148.143051,350.420258,125.195313,-202.472534,376.967499,176.973419,-203.931656,344.109650,163.254654,-142.948746,329.815033,219.956543,-187.186676,207.295929,202.157013,-250.658356,201.079941,209.675629,-261.305298,120.047997,228.528397,-201.095734,132.171753,210.118225,-125.466408,58.406891,243.765076,-132.837173,7.196244,219.564163,-37.412239,1.758226,192.869095,-62.238018,56.526028,168.610977,57.984577,55.806675,216.760681,51.215656,39.066502,217.543610,78.705948,31.958427,191.121033,76.944740,70.486389,169.493469,188.156769,22.812231,-131.960403,-150.090500,371.428375,-140.479248,-205.410751,376.476898,-195.831253,-206.126236,347.236664,-184.089691,-138.096741,348.065338,-245.944901,-156.330719,210.568253,-251.646255,-213.312317,238.215302,-250.453735,-237.604538,162.068527,-256.805298,-182.950790,131.292465,-240.764771,-132.628281,65.290459,-272.790863,-121.604767,17.462618,-253.047623,-40.239273,17.354696,-210.074585,-54.178097,60.086254,-194.312836,65.890076,50.922573,-239.399506,51.866837,45.508797,-252.581207,76.452690,30.015520,-232.272156,85.989311,64.700317,-205.535995,187.689377,22.986925,-14.627813,-109.070221,314.886261,,,,,,,,,,,,,,,,164.969482,104.277596,49.604969,115.107254,131.442276,18.906673,,,,,,,,,,,,,,,,-199.975433,110.179649,43.378399,-134.107819,119.361687,18.836931
4,0,111.966934,-148.139008,350.426208,125.185875,-202.464157,376.964600,176.945663,-203.840881,344.289429,163.245087,-142.923920,329.787415,219.983658,-187.221924,207.360916,202.170090,-250.650314,201.129456,209.697159,-261.269165,120.110703,228.556931,-201.063782,132.178253,210.188751,-125.503807,58.392559,243.780777,-132.776138,7.222927,219.546722,-37.362453,1.762003,192.894821,-62.261551,56.538204,168.638992,57.984928,55.813477,218.148483,51.039059,39.805965,217.605606,78.657516,31.949720,191.124939,76.965454,70.519493,169.487915,188.158524,22.820887,-131.954834,-150.064499,371.449127,-140.492889,-205.343719,376.509308,-195.822006,-206.071884,347.245667,-184.089035,-138.067215,348.100800,-245.920273,-156.317596,210.562729,-251.632996,-213.294052,238.239319,-250.443481,-237.590393,162.098495,-256.788696,-182.966476,131.296661,-240.748154,-132.612000,65.272240,-272.785919,-121.589035,17.469757,-253.068451,-40.213261,17.385036,-210.091660,-54.104385,60.104744,-194.311935,65.890511,50.944859,-239.364166,51.860760,45.482780,-252.611069,76.459770,30.039480,-232.280045,85.988060,64.724564,-205.499985,187.695160,22.942173,-14.661427,-108.968857,314.882904,,,,,,,,,,,,,,,,164.988174,104.263466,49.559395,115.133125,131.451874,18.898874,,,,,,,,,,,,,,,,-199.993500,110.222610,43.382717,-134.112305,119.376862,18.851028
5,0,111.976280,-148.111542,350.438965,125.204117,-202.422318,376.981018,176.910446,-203.699448,344.545837,163.265778,-142.904358,329.709045,220.260513,-187.366730,207.556702,202.177811,-250.612350,201.159286,209.733002,-261.206696,120.167358,228.537949,-201.026764,132.182983,210.204483,-125.492676,58.401863,243.819260,-132.813675,7.278195,219.563965,-37.391579,1.787678,192.873108,-62.240253,56.524643,168.639603,57.979553,55.815857,216.750015,51.235836,39.131218,217.528275,78.721756,31.946592,191.023148,76.893288,70.553268,169.487381,188.152222,22.804813,-131.933975,-150.054184,371.394775,-140.508652,-205.057648,376.751465,-195.830475,-206.044022,347.287628,-184.061523,-138.081833,348.064667,-245.901535,-156.291641,210.529175,-251.632095,-213.258362,238.278290,-250.418182,-237.558121,162.101440,-256.783081,-182.954834,131.271118,-240.750702,-132.612198,65.264091,-272.818878,-121.539330,17.516130,-253.070770,-40.200840,17.434937,-210.108734,-54.104744,60.111370,-194.323029,65.917007,50.940975,-239.403229,51.860706,45.505852,-252.602905,76.466751,30.046236,-232.295883,85.966873,64.737953,-205.527451,187.695343,22.983274,-14.637820,-108.971458,314.886566,,,,,,,,,,,,,,,,164.925552,104.266647,49.684750,115.106522,131.438690,18.925777,,,,,,,,,,,,,,,,-199.986160,110.195869,43.350967,-134.094559,119.374435,18.867304
6,0,111.957695,-148.009933,350.426819,125.198929,-202.367706,377.002258,176.913910,-203.676865,344.588440,163.285904,-142.860870,329.697601,220.245041,-187.331619,207.529404,202.167618,-250.593094,201.180756,209.724487,-261.201050,120.159500,228.549240,-201.009827,132.219925,210.193481,-125.488998,58.399303,243.793640,-132.764099,7.248158,219.545395,-37.347538,1.782655,192.870911,-62.239895,56.508713,168.655289,57.957150,55.798267,217.143631,51.179321,39.324745,217.590057,78.705605,31.939302,191.111267,76.974045,70.535530,169.487885,188.145599,22.802940,-131.889526,-150.058685,371.339600,-140.503143,-204.994766,376.760345,-195.812393,-206.015839,347.281891,-184.014481,-138.065689,348.013977,-245.941360,-156.218704,210.507568,-251.662674,-213.188034,238.270691,-250.426437,-237.532623,162.110168,-256.754272,-182.940033,131.257019,-240.771866,-132.597397,65.281708,-272.834320,-121.538406,17.529280,-253.073273,-40.187267,17.451612,-210.115356,-54.110722,60.124691,-194.351532,65.897552,50.896988,-239.397339,51.872059,45.500900,-252.611908,76.463120,30.036331,-232.305542,85.932808,64.827309,-205.553268,187.710617,22.997053,-14.581630,-108.965378,314.841675,,,,,,,,,,,,,,,,164.963364,104.251625,49.596004,115.121590,131.440674,18.922417,,,,,,,,,,,,,,,,-200.000381,110.246193,43.355022,-134.108307,119.377655,18.861195
7,0,111.957306,-148.003311,350.398071,125.201988,-202.392548,376.965393,176.984085,-203.756958,344.280548,163.283356,-142.814697,329.662415,220.236450,-187.336136,207.536316,202.158279,-250.585251,201.140808,209.751984,-261.189728,120.092438,228.564896,-201.009323,132.201645,210.159546,-125.469048,58.389534,243.838821,-132.769028,7.262380,219.568237,-37.353535,1.781869,192.863220,-62.268520,56.533070,168.627228,57.970345,55.802246,216.644287,51.235031,39.103767,217.599182,78.704529,31.949818,191.125305,76.984726,70.530869,169.496445,188.150909,22.780399,-131.898590,-150.058289,371.295898,-140.511505,-204.966568,376.756226,-195.809998,-205.993942,347.276703,-183.980591,-138.059479,347.969879,-245.909225,-156.185944,210.454620,-251.645264,-213.137680,238.252411,-250.430908,-237.523819,162.077606,-256.755127,-182.919785,131.225937,-240.778732,-132.591446,65.266129,-272.830780,-121.535049,17.522295,-253.077774,-40.175240,17.457235,-210.096481,-54.157536,60.141384,-194.364548,65.946030,50.896755,-239.389755,51.860664,45.480354,-252.603775,76.462349,30.014961,-232.311966,85.960228,64.760002,-205.565414,187.701416,22.984175,-14.588308,-108.925583,314.787720,,,,,,,,,,,,,,,,164.949127,104.266869,49.578594,115.091751,131.449265,18.939632,,,,,,,,,,,,,,,,-199.962372,110.215645,43.322392,-134.100235,119.416214,18.887100
8,0,111.958260,-147.967758,350.369873,125.218765,-202.380005,376.917236,176.990326,-203.785995,344.241974,163.293228,-142.842743,329.656921,220.246918,-187.323273,207.500931,202.154312,-250.600510,201.087646,209.767258,-261.202972,120.052040,228.564896,-201.005249,132.172760,210.246765,-125.583038,58.355461,243.846863,-132.780396,7.210072,219.534836,-37.330948,1.762822,192.845428,-62.255363,56.521633,168.648102,57.972107,55.790092,216.591553,51.190773,38.995152,217.570877,78.712685,31.914663,191.123810,76.950195,70.503746,169.489944,188.153214,22.785803,-131.864914,-150.018402,371.281311,-140.495300,-204.932816,376.742004,-195.774750,-205.985565,347.271301,-183.968750,-138.071976,347.931580,-245.927124,-156.088196,210.456558,-251.634949,-213.121353,238.201752,-250.428085,-237.503632,162.062256,-256.737854,-182.886551,131.185745,-240.773376,-132.580765,65.247154,-272.825836,-121.535919,17.518209,-253.053345,-40.202034,17.410254,-210.102051,-54.106647,60.114346,-194.354874,65.881111,50.889843,-239.388290,51.856339,45.495613,-252.623230,76.478539,30.026054,-232.319672,85.930267,64.812584,-205.517029,187.687866,22.965065,-14.561085,-108.933411,314.820282,,,,,,,,,,,,,,,,164.930450,104.291588,49.592426,115.124519,131.383224,18.923958,,,,,,,,,,,,,,,,-199.983826,110.226585,43.333889,-134.090088,119.373459,18.878778
9,0,111.975204,-147.965088,350.378540,125.250221,-202.321335,376.889099,177.015045,-203.891098,344.041290,163.305359,-142.853851,329.634613,220.243500,-187.305664,207.434067,202.192139,-250.600281,201.040894,209.777985,-261.226898,119.997177,228.582825,-200.995468,132.135193,210.246841,-125.577690,58.320396,243.845535,-132.765854,7.173283,219.520569,-37.346386,1.732100,192.873184,-62.272636,56.509609,168.673523,57.959576,55.769745,216.830292,51.205479,39.151680,217.581818,78.680580,31.952147,191.109589,76.965607,70.483078,169.519836,188.110748,22.760271,-131.869385,-149.995163,371.268280,-140.469635,-204.933411,376.705444,-195.743927,-206.007248,347.241760,-183.923843,-138.039169,347.909943,-245.830078,-156.124878,210.348938,-251.616089,-213.122757,238.156998,-250.389664,-237.513000,162.007385,-256.721252,-182.851929,131.176498,-240.762421,-132.586182,65.247536,-272.790649,-121.582954,17.484699,-253.030533,-40.223793,17.403017,-210.085236,-54.135567,60.108883,-194.357056,65.895752,50.904099,-239.390182,51.857498,45.516106,-252.627670,76.479431,30.028646,-232.305725,85.939415,64.779228,-205.549347,187.694183,22.990131,-14.562477,-108.914345,314.797211,,,,,,,,,,,,,,,,164.981674,104.286980,49.645817,115.130051,131.441010,18.910017,,,,,,,,,,,,,,,,-200.042496,110.280434,43.341221,-134.079315,119.371536,18.876823
