Trajectories
100
,,ADL015:RSHO1,,,ADL015:RSHO2,,,ADL015:RSHO3,,,ADL015:RSHO4,,,ADL015:RUAR1,,,ADL015:RUAR2,,,ADL015:RUAR3,,,ADL015:RUAR4,,,ADL015:RLAR1,,,ADL015:RLAR2,,,ADL015:RLAR3,,,ADL015:RLAR4,,,ADL015:RHAN1,,,ADL015:RHAN2,,,ADL015:RHAN3,,,ADL015:RHAN4,,,ADL015:RFTP,,,ADL015:LSHO1,,,ADL015:LSHO2,,,ADL015:LSHO3,,,ADL015:LSHO4,,,ADL015:LUAR1,,,ADL015:LUAR2,,,ADL015:LUAR3,,,ADL015:LUAR4,,,ADL015:LLAR1,,,ADL015:LLAR2,,,ADL015:LLAR3,,,ADL015:LLAR4,,,ADL015:LHAN1,,,ADL015:LHAN2,,,ADL015:LHAN3,,,ADL015:LHAN4,,,ADL015:LFTP,,,ADL015:STRN,,,ADL015:RGTH,,,ADL015:RLEP,,,ADL015:RMEP,,,ADL015:RSPR,,,ADL015:RSPU,,,ADL015:RFB,,,ADL015:RTHUM,,,ADL015:LGTH,,,ADL015:LLEP,,,ADL015:LMEP,,,ADL015:LSPR,,,ADL015:LSPU,,,ADL015:LFB,,,ADL015:LTHUM,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,106.917458,-148.995850,347.625610,127.399651,-208.131989,362.030426,173.695908,-202.625565,320.379150,154.701202,-140.745193,317.829742,212.188095,-188.128479,184.351791,190.888199,-250.297302,179.757248,193.142807,-261.810486,98.567459,215.261139,-202.733673,108.052818,198.131317,-129.527420,46.231850,231.947510,-135.224442,-6.241987,212.752136,-37.219799,-5.619421,185.163696,-65.565315,49.244038,165.214111,56.810936,57.253510,214.992661,51.618797,42.307255,213.342697,80.620247,33.743275,187.602661,73.810364,73.599480,167.497925,184.243668,22.089117,-151.188217,-150.195892,361.653992,-158.065521,-207.568512,360.944580,-210.370789,-206.710846,326.850555,-200.124634,-138.889282,332.968689,-255.050385,-150.109222,187.201981,-261.252167,-207.140991,215.256836,-256.010651,-232.287247,139.151733,-261.629944,-178.163910,107.558182,-239.678665,-132.709915,51.880230,-272.704010,-116.583954,6.336207,-253.169037,-34.940014,15.939767,-209.285202,-54.218445,54.512611,-188.890594,69.180099,51.158844,-235.028259,59.121044,47.537868,-246.637939,84.881767,31.850428,-223.745316,92.937790,66.056740,-202.201355,185.801819,22.913177,-25.655521,-117.923210,309.455048,,,,,,,,,,,,,,,,159.179474,104.183510,52.120148,132.265366,133.987915,18.119614,,,,,,,,,,,,,,,,-191.102798,114.837624,41.481472,-157.005814,132.291321,19.664232
2,0,107.045013,-151.302292,346.379303,127.445297,-208.169769,361.998016,173.753677,-202.660645,320.334320,155.135727,-142.145081,316.660797,212.138504,-188.081818,184.291016,190.897980,-250.303955,179.727341,193.136566,-261.783875,98.545044,215.242340,-202.736755,107.962723,198.087036,-129.541794,46.214108,231.841156,-135.464676,-6.580393,212.742416,-37.218918,-5.626385,185.084167,-65.515388,49.399689,165.220184,56.825588,57.279652,215.020462,51.633465,42.329338,213.354980,80.624725,33.735996,186.999130,79.865204,72.603600,167.454086,184.282501,22.223583,-150.908615,-150.995392,361.021210,-157.952606,-207.706680,360.898865,-210.356796,-206.661606,326.957581,-200.108795,-138.966156,332.928741,-254.990784,-150.185303,187.213943,-261.179108,-207.265060,215.138580,-255.894897,-232.374161,139.056000,-261.631836,-178.290390,107.426193,-239.571213,-132.714813,51.843136,-272.593811,-116.648911,6.296669,-253.118927,-34.949642,15.955579,-209.200302,-54.219093,54.469357,-188.890121,69.175407,51.173084,-235.027344,59.120899,47.571056,-246.679260,84.884514,31.851519,-223.741089,92.951416,66.045113,-202.209244,185.797577,22.902836,-25.649073,-117.936554,309.445068,,,,,,,,,,,,,,,,159.170502,104.185806,52.122906,132.258865,133.979004,18.123692,,,,,,,,,,,,,,,,-191.142868,114.858070,41.577015,-156.995636,132.296753,19.677473
3,0,108.249718,-147.007004,346.577484,127.463966,-208.188644,361.978821,173.795883,-202.669601,320.308411,154.789520,-140.775604,317.875793,212.143356,-188.072632,184.271255,190.890167,-250.318405,179.685425,193.137207,-261.786926,98.537384,215.205200,-202.746170,107.929848,198.060455,-129.518906,46.210381,231.800232,-135.472046,-6.600553,212.714676,-37.230320,-5.645800,184.965576,-65.445061,49.580826,165.202469,56.814606,57.249302,214.977402,51.608036,42.312111,213.381500,80.574776,33.727722,187.052063,79.847870,72.618477,167.461868,184.223267,22.111471,-151.096069,-150.381775,361.583832,-157.897629,-207.780670,360.909058,-210.308853,-206.776611,326.951813,-200.065247,-139.117859,332.898315,-254.955170,-150.257751,187.184189,-261.108582,-207.465851,214.942734,-255.787552,-232.450653,139.024414,-261.526337,-178.327560,107.288445,-239.473801,-132.742859,51.781342,-272.480957,-116.679268,6.233845,-253.060135,-34.981857,15.916131,-209.135391,-54.229069,54.483181,-188.861206,69.210716,51.192245,-235.024170,59.113724,47.594421,-246.672562,84.876114,31.869534,-223.744019,92.945671,66.047974,-202.170593,185.778641,22.875807,-25.621647,-117.996368,309.382477,,,,,,,,,,,,,,,,159.150299,104.242546,52.160965,132.254089,133.976685,18.123266,,,,,,,,,,,,,,,,-191.518219,115.160011,42.305531,-157.003128,132.312576,19.709620
4,0,108.304070,-147.078522,346.553040,127.496063,-208.169678,361.959564,173.790558,-202.670074,320.281189,155.164063,-142.247879,316.632233,212.156570,-188.039261,184.248993,190.920868,-250.289017,179.638519,193.157394,-261.762177,98.470734,215.209091,-202.639008,107.938728,198.078491,-129.545059,46.188507,231.992462,-135.074783,-6.190644,212.708710,-37.222607,-5.658654,184.799255,-65.331619,49.839790,165.190140,56.806789,57.251450,215.022247,51.638622,42.351612,213.340424,80.628601,33.750023,186.962692,79.873550,72.577827,167.494415,184.229553,22.115349,-150.837143,-151.178635,360.914124,-157.865921,-207.894104,360.864349,-210.239243,-206.879318,326.924652,-200.055008,-139.191528,332.879730,-255.296799,-149.310516,188.194809,-261.051514,-207.547516,214.889023,-255.647842,-232.527008,138.967285,-261.420563,-178.416519,107.294327,-239.404663,-132.770264,51.789211,-272.369965,-116.686371,6.208418,-252.988159,-35.020248,15.871595,-209.105667,-54.252235,54.456444,-188.877594,69.192726,51.172405,-235.030472,59.120113,47.607708,-246.660477,84.885818,31.898033,-223.741394,92.946281,66.053307,-202.201965,185.813354,22.896177,-25.600399,-118.005615,309.327850,,,,,,,,,,,,,,,,159.163071,104.248032,52.152176,132.254349,133.975739,18.101740,,,,,,,,,,,,,,,,-191.104462,114.852203,41.466961,-157.025085,132.354019,19.740757
5,0,108.292770,-147.213303,346.573700,127.530991,-208.220749,361.983643,173.830978,-202.741348,320.276276,154.786545,-140.877182,317.790588,212.161041,-188.039581,184.252808,190.949112,-250.310837,179.636765,193.148056,-261.764099,98.469986,215.220154,-202.721512,107.916397,198.074661,-129.551498,46.159145,231.953964,-134.983643,-6.164646,212.700989,-37.229603,-5.659118,184.889786,-65.404343,49.652554,165.209091,56.799690,57.237583,214.976837,51.622269,42.320995,213.168961,80.606430,33.988945,186.999802,79.838013,72.601128,167.481674,184.216309,22.125778,-151.091309,-150.525085,361.586456,-157.840927,-207.957932,360.871185,-210.234116,-206.935410,326.907776,-200.015747,-139.174271,332.931366,-254.765060,-150.575623,186.943909,-260.971069,-207.682816,214.806198,-255.574524,-232.574585,138.896210,-261.333923,-178.418655,107.191055,-239.296219,-132.793549,51.713520,-272.296539,-116.702232,6.163237,-252.923782,-35.039860,15.803130,-209.076950,-54.247379,54.465286,-188.879974,69.207405,51.186226,-235.023849,59.107121,47.611420,-246.675797,84.863205,31.858667,-223.758865,92.935562,66.040260,-202.251678,185.863342,22.999647,-25.590775,-118.017891,309.300598,,,,,,,,,,,,,,,,159.149460,104.240585,52.142513,132.259628,133.981674,18.117983,,,,,,,,,,,,,,,,-191.387543,115.043137,42.049953,-157.040634,132.359283,19.731274
6,0,108.290604,-147.174683,346.575195,127.555771,-208.233780,361.982117,173.811920,-202.755051,320.313324,155.203888,-142.281448,316.575470,212.163101,-188.135864,184.214310,190.943466,-250.391129,179.607040,193.131134,-261.817627,98.432556,215.194473,-202.638718,107.935349,198.074463,-129.547165,46.133640,231.967422,-134.993103,-6.168603,212.698151,-37.121101,-5.650615,184.786301,-65.352142,49.827812,165.220779,56.775513,57.183189,214.978546,51.635983,42.327217,213.532242,80.626663,33.600784,187.004196,79.853371,72.599220,167.470871,184.217972,22.113302,-151.091202,-150.552841,361.574585,-157.830276,-208.046402,360.843536,-210.218231,-206.995468,326.918030,-200.029251,-139.335052,332.797394,-254.512634,-150.788727,186.718445,-260.919098,-207.762039,214.795624,-255.469803,-232.667038,138.803162,-261.162476,-178.470291,107.256477,-239.219650,-132.829285,51.673103,-272.201721,-116.722343,6.102007,-252.875931,-35.057903,15.766302,-209.026306,-54.261501,54.471848,-188.865189,69.217438,51.177662,-235.024490,59.108833,47.594242,-246.657761,84.867104,31.868826,-223.763245,92.941116,66.031418,-202.201279,185.812744,22.941948,-25.588663,-118.021378,309.268311,,,,,,,,,,,,,,,,159.163452,104.246284,52.154255,132.226776,134.028275,18.133114,,,,,,,,,,,,,,,,-191.525909,115.180984,42.293297,-157.024048,132.367416,19.747259
7,0,108.296890,-147.219971,346.570343,127.595558,-208.286774,362.006195,173.835587,-202.832214,320.316223,154.817245,-140.941177,317.758392,212.203278,-188.129395,184.224640,190.947998,-250.399567,179.581497,193.150345,-261.878662,98.425461,215.211411,-202.738739,107.920975,198.053955,-129.536896,46.142357,231.911758,-135.065964,-6.260113,212.719330,-37.124187,-5.629371,184.786942,-65.354187,49.801090,165.222061,56.806057,57.220802,214.984665,51.629025,42.332363,213.365417,80.625801,33.727879,187.016174,79.830246,72.591805,167.474258,184.231308,22.097622,-151.123383,-150.581451,361.600891,-157.828796,-208.094406,360.826355,-210.058945,-207.153503,326.704529,-200.044373,-139.373886,332.815552,-254.955017,-149.731094,187.946945,-260.775726,-208.035156,214.465424,-255.379410,-232.708511,138.740814,-261.047577,-178.481705,107.173706,-239.125244,-132.842819,51.592953,-272.100128,-116.754913,6.057650,-252.816620,-35.072979,15.744182,-208.963089,-54.260513,54.386555,-188.872589,69.210915,51.182049,-235.024963,59.103600,47.581238,-246.635040,84.840775,31.820740,-223.783463,92.931023,66.037064,-202.228760,185.803909,22.968180,-25.572243,-118.088486,309.230042,,,,,,,,,,,,,,,,159.174362,104.235245,52.180420,132.252136,133.975418,18.110989,,,,,,,,,,,,,,,,-191.526230,115.172661,42.294781,-157.031494,132.360794,19.741266
8,0,108.302277,-147.339859,346.590820,127.593559,-208.350327,362.026794,173.857407,-202.835327,320.324005,154.831680,-140.991531,317.794830,212.222641,-188.157837,184.277603,190.981781,-250.423874,179.564972,193.164597,-261.882843,98.398285,215.211807,-202.746277,107.930077,198.052979,-129.556946,46.153187,231.767670,-135.443207,-6.567085,212.685806,-37.148540,-5.656897,184.813034,-65.382477,49.827652,165.229553,56.787411,57.206818,215.045395,51.639774,42.339245,213.372391,80.619675,33.712746,187.082443,79.820564,72.597038,167.468872,184.209503,22.127802,-151.094116,-150.661697,361.590454,-157.799789,-208.192612,360.768372,-210.044113,-207.153931,326.747681,-200.016220,-139.479950,332.754547,-254.522141,-150.767883,186.927444,-260.737671,-208.117889,214.421631,-255.278534,-232.779221,138.699432,-260.939850,-178.580826,107.158867,-239.053558,-132.875427,51.567539,-271.997833,-116.772430,5.981819,-252.730103,-35.503372,15.254451,-208.903244,-54.296490,54.422546,-188.821976,69.232735,51.196877,-234.978973,59.067719,47.577190,-246.613342,84.834946,31.778540,-223.782272,92.922585,66.034828,-202.196838,185.804260,22.956400,-25.548000,-118.098061,309.225250,,,,,,,,,,,,,,,,159.190582,104.169868,52.158432,132.205582,134.021851,18.127382,,,,,,,,,,,,,,,,-191.527634,115.161720,42.264828,-157.026474,132.359772,19.748087
9,0,108.312981,-147.386551,346.622681,127.577202,-208.366272,362.044983,173.862854,-202.924500,320.323120,154.835464,-140.995667,317.793182,212.185410,-188.271591,184.253387,190.984787,-250.498718,179.556549,193.195618,-261.922150,98.379700,215.273285,-202.736099,108.001221,198.036423,-129.557037,46.167141,231.787231,-135.474762,-6.611012,212.691452,-37.231014,-5.702003,184.817902,-65.395348,49.843899,165.256302,56.782173,57.198368,215.013794,51.603031,42.326942,213.374786,80.618874,33.701359,187.109818,79.804909,72.591949,167.453796,184.203995,22.132357,-151.024078,-150.814835,361.467896,-157.788498,-208.277771,360.739014,-210.019592,-207.235046,326.739899,-200.185211,-138.798080,333.364807,-254.455627,-150.800430,186.930649,-260.658539,-208.136993,214.454865,-255.197876,-232.895233,138.608917,-260.853546,-178.623672,107.153702,-238.979950,-132.886230,51.575714,-271.910980,-116.821800,5.943645,-252.744141,-35.206688,15.522736,-208.859802,-54.307522,54.434475,-188.798676,69.256042,51.196274,-234.968811,59.048904,47.603374,-246.605392,84.832047,31.847548,-223.786255,92.885826,66.097160,-202.220657,185.823151,23.013754,-25.546013,-118.106834,309.255737,,,,,,,,,,,,,,,,159.192749,104.176636,52.167610,132.242767,133.970657,18.128155,,,,,,,,,,,,,,,,-191.376419,115.057915,42.042713,-156.989395,132.368851,19.746008
