Finger Velocity,Scap_X,Scap_Y,Scap_Z,Shoulder horiz abd-adduction,Shoulder flexion-extension,Shoulder internal-external rotation,elbow flexion-extension,forearm pronation-supination,wrist flexion-extension,wrist radial-ulnar deviation
0.885512790490908,-5.43896130540529,-18.0281475629393,3.75343434293124,-29.8479801109451,-64.6619776565496,-17.3870141321235,88.6894216730166,-43.7907856543674,14.6958499257814,-42.4676790615566
1.06655127034546,-5.41918513791641,-18.039723676501,3.77217271569551,-29.9952117216064,-64.645772552794,-17.4794440471432,88.6957906862656,-43.5338696429503,14.2056040222726,-41.9959162983824
1.26786516625139,-5.3975450279643,-18.0541023686552,3.79228943770415,-30.1514801994408,-64.6287637211269,-17.5751716361781,88.7099228145945,-43.263234471476,13.6376511490256,-41.4530398765039
1.4870568666339,-5.37421035892502,-18.0715490936479,3.81344267259973,-30.3148448859414,-64.6106215867304,-17.6724211376784,88.7323400553145,-42.9799489786643,12.9916319067805,-40.8390605993092
1.7219470775865,-5.34938141234743,-18.0923205871541,3.83524572878346,-30.4830849846489,-64.5909373421821,-17.7692106744716,88.7634507844375,-42.6851310839584,12.268843953394,-40.1555934432381
1.97042155288219,-5.32328718274456,-18.1166601078588,3.85727181872748,-30.6537203373072,-64.5692185717315,-17.8633702100748,88.8035328342696,-42.3799101720083,11.4723108381285,-39.4059227219302
2.23034155326101,-5.29618252313164,-18.144792372503,3.87905963420267,-30.824038198467,-64.5448864567379,-17.9525639678851,88.8527183893516,-42.065388907336,10.6067636691011,-38.5949805768602
2.49949742958408,-5.26834464628828,-18.1769182832544,3.90011959321946,-30.991125689533,-64.5172748028793,-18.0343172938584,88.9109809843491,-41.7426059898417,9.67852804913323,-37.7292310019937
2.77559030515767,-5.24006901949184,-18.2132095467181,3.91994059338277,-31.1519075238033,-64.4856310960848,-18.1060479401151,88.9781247859145,-41.4125012853748,8.69531780127874,-36.8164606823493
3.05623229944963,-5.21166470479001,-18.2538032797019,3.93799709327001,-31.3031885427994,-64.4491197378042,-18.1651017414696,89.0537762653662,-41.0758845967633,7.66594696493771,-35.8654879285824
3.33895936848995,-5.1834492112257,-18.2987966991673,3.95375634569768,-31.4417005783069,-64.4068275263805,-18.2087926308278,89.1373783279957,-40.7334090993809,6.59998076711158,-34.8858102973003
3.62125301310633,-5.15574293800371,-18.3482420075162,3.9666856258128,-31.5641531265867,-64.3577713491887,-18.2344468663248,89.2281869544412,-40.3855501738202,5.50735307250796,-33.8872184033143
