Trajectories
100
,,ADL005:RSHO1,,,ADL005:RSHO2,,,ADL005:RSHO3,,,ADL005:RSHO4,,,ADL005:RUAR1,,,ADL005:RUAR2,,,ADL005:RUAR3,,,ADL005:RUAR4,,,ADL005:RLAR1,,,ADL005:RLAR2,,,ADL005:RLAR3,,,ADL005:RLAR4,,,ADL005:RHAN1,,,ADL005:RHAN2,,,ADL005:RHAN3,,,ADL005:RHAN4,,,ADL005:RFTP,,,ADL005:LSHO1,,,ADL005:LSHO2,,,ADL005:LSHO3,,,ADL005:LSHO4,,,ADL005:LUAR1,,,ADL005:LUAR2,,,ADL005:LUAR3,,,ADL005:LUAR4,,,ADL005:LLAR1,,,ADL005:LLAR2,,,ADL005:LLAR3,,,ADL005:LLAR4,,,ADL005:LHAN1,,,ADL005:LHAN2,,,ADL005:LHAN3,,,ADL005:LHAN4,,,ADL005:LFTP,,,ADL005:STRN,,,ADL005:RGTH,,,ADL005:RLEP,,,ADL005:RMEP,,,ADL005:RSPR,,,ADL005:RSPU,,,ADL005:RFB,,,ADL005:RTHUM,,,ADL005:LGTH,,,ADL005:LLEP,,,ADL005:LMEP,,,ADL005:LSPR,,,ADL005:LSPU,,,ADL005:LFB,,,ADL005:LTHUM,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,120.842468,-237.697083,431.924011,123.680489,-298.590942,442.794128,174.530045,-300.555695,410.812927,173.530350,-236.516495,412.454468,242.561310,-212.584030,241.049469,261.723541,-271.664856,219.896866,277.831085,-255.613022,141.087875,260.101074,-200.028778,166.560577,275.114166,-98.683205,71.685928,284.891693,-119.936066,15.265476,258.933960,-25.047396,-4.105494,260.141235,-35.071106,62.049660,222.692398,79.426476,65.490829,267.426392,71.250656,42.906303,268.546936,100.004707,36.809845,247.968781,97.001907,77.477104,218.826965,221.234741,22.888948,-145.117249,-238.862228,440.832916,-162.902130,-291.488678,453.581421,-221.094620,-287.921478,429.238586,-199.117172,-222.249023,419.773621,-266.926147,-200.553955,245.409927,-295.252899,-256.308502,256.035889,-308.657135,-251.789398,176.675415,-292.799103,-192.049500,165.376755,-300.397644,-109.080421,73.369759,-295.529877,-113.427948,15.492954,-275.097717,-32.728931,5.926065,-269.719482,-31.007740,67.516922,-216.658493,89.078232,68.827698,-259.870667,81.276863,52.352684,-266.745850,109.533119,37.315342,-254.136856,112.304764,77.147186,-211.408936,222.073456,25.433262,-14.489991,-188.106827,393.540222,,,,,,,,,,,,,,,,204.331818,141.147507,63.004128,156.209167,155.462158,23.703836,,,,,,,,,,,,,,,,-212.284409,143.351044,66.945778,-144.819000,151.776260,21.191160
2,0,120.791939,-237.732651,431.929108,123.648491,-298.657349,442.815430,174.504135,-300.585114,410.810272,173.517273,-236.578522,412.440186,242.551071,-212.593674,241.048416,261.712616,-271.690094,219.906937,277.812775,-255.634460,141.085266,260.107605,-200.023590,166.600296,275.130524,-98.689224,71.683281,284.867035,-119.984169,15.285694,258.931519,-25.051725,-4.111672,260.144745,-35.059505,62.061283,222.706116,79.371933,65.491325,267.437469,71.247269,42.899502,268.570282,100.007126,36.799854,248.025635,96.937439,77.434570,218.816620,221.237473,22.894217,-145.107025,-238.923813,440.825409,-162.933014,-291.511017,453.577271,-221.106964,-287.952789,429.207764,-199.135864,-222.261383,419.774414,-266.958252,-200.571976,245.419022,-295.258148,-256.323212,256.039917,-308.649048,-251.804382,176.662827,-292.833344,-192.059692,165.396759,-300.418701,-109.083305,73.385536,-295.592072,-113.385506,15.513800,-275.126190,-32.729927,5.941930,-269.730042,-31.002520,67.512253,-216.675491,89.069176,68.828033,-259.898590,81.258789,52.376701,-266.742584,109.533669,37.303761,-254.142441,112.305740,77.150261,-211.407898,222.075958,25.428255,-14.530608,-188.134308,393.553894,,,,,,,,,,,,,,,,204.352707,141.155502,62.986599,156.184677,155.460159,23.687408,,,,,,,,,,,,,,,,-212.274857,143.350800,66.943329,-144.826889,151.759842,21.196659
3,0,120.765930,-237.741547,431.912231,123.629822,-298.682281,442.810760,174.446350,-300.614807,410.777283,173.489014,-236.622177,412.406708,242.539032,-212.615768,241.059036,261.718414,-271.704865,219.882980,277.840759,-255.651062,141.103714,260.130768,-200.070831,166.600845,275.134857,-98.692665,71.697266,284.898682,-119.966911,15.268904,258.979858,-25.090557,-4.091025,260.152679,-35.054493,62.061562,222.687805,79.363968,65.499428,267.473724,71.265373,42.928535,268.547546,99.974480,36.804520,248.033127,96.928177,77.438339,218.808136,221.234634,22.892441,-145.194824,-238.914810,440.833221,-162.953705,-291.537842,453.582977,-221.166977,-287.973877,429.207520,-199.178360,-222.289871,419.788239,-266.985382,-200.589569,245.431610,-295.286591,-256.348633,256.032806,-308.686066,-251.831772,176.666977,-292.892670,-192.086105,165.390808,-300.427002,-109.086243,73.372864,-295.606445,-113.398941,15.516232,-275.119476,-32.719185,5.953115,-269.753113,-30.999393,67.518051,-216.651184,89.076225,68.825829,-259.878815,81.272186,52.355598,-266.740906,109.529861,37.314999,-254.134689,112.309891,77.143303,-211.385544,222.089767,25.467848,-14.547145,-188.144440,393.558746,,,,,,,,,,,,,,,,204.327209,141.153122,62.978512,156.202988,155.456223,23.701956,,,,,,,,,,,,,,,,-212.285400,143.338257,66.946182,-144.816452,151.755264,21.197374
4,0,120.722977,-237.775787,431.941132,123.572906,-298.715240,442.788513,174.406143,-300.632050,410.794098,173.445068,-236.660507,412.421173,242.550720,-212.635239,241.090851,261.694550,-271.737244,219.913879,277.790649,-255.658691,141.107742,260.105713,-200.076782,166.620056,275.120026,-98.678886,71.697083,284.900879,-119.958740,15.300617,258.963135,-25.085560,-4.104125,260.145569,-35.055210,62.069622,222.679779,79.425041,65.502983,267.452148,71.252693,42.887867,268.538025,99.999855,36.799095,247.990341,96.991859,77.452911,218.806625,221.227295,22.879532,-145.227661,-238.931107,440.841797,-163.008224,-291.572083,453.584869,-221.188431,-287.991150,429.224030,-199.212753,-222.300003,419.811127,-267.020721,-200.594284,245.427979,-295.323059,-256.352234,256.051575,-308.706665,-251.831116,176.685425,-292.921692,-192.105927,165.408279,-300.464203,-109.033241,73.392380,-295.249908,-113.588966,15.327456,-274.819305,-32.910713,5.755190,-269.749298,-30.993906,67.520615,-216.428406,88.942917,68.678963,-259.884888,81.271507,52.354137,-266.734955,109.538872,37.312618,-254.113998,112.318039,77.144554,-211.391113,222.089066,25.450476,-14.598489,-188.168243,393.528229,,,,,,,,,,,,,,,,204.324432,141.148941,62.980785,156.184494,155.456726,23.696981,,,,,,,,,,,,,,,,-212.282745,143.346741,66.940758,-144.826675,151.749329,21.194115
5,0,120.653625,-237.804184,431.913879,123.523880,-298.739197,442.801117,174.364105,-300.656158,410.817169,173.313766,-236.915268,412.171997,242.505676,-212.637527,241.111252,261.670837,-271.717865,219.930237,277.813141,-255.664261,141.153061,260.126617,-200.086914,166.643906,275.123535,-98.694511,71.719131,284.910187,-119.948898,15.352707,258.964905,-25.092152,-4.099015,260.119171,-35.051956,62.095856,222.659088,79.437653,65.530472,267.423218,71.255951,42.904545,268.558533,100.002686,36.790386,247.989105,96.967712,77.444786,218.797073,221.224640,22.875708,-145.279999,-238.949585,440.857300,-163.101349,-291.536438,453.600861,-221.260620,-287.999298,429.254791,-199.259567,-222.314865,419.811890,-267.101349,-200.557281,245.462860,-295.276855,-256.369537,256.020233,-308.740540,-251.822083,176.713196,-292.987854,-192.064301,165.425278,-300.484467,-109.034058,73.392464,-295.295349,-113.593819,15.335169,-274.877167,-32.854153,5.776910,-269.772919,-31.004671,67.532547,-216.442322,88.919472,68.696922,-259.886047,81.276421,52.356564,-266.721985,109.558655,37.343674,-254.128571,112.308746,77.158249,-211.407761,222.066833,25.437044,-14.664702,-188.115692,393.534027,,,,,,,,,,,,,,,,204.305252,141.178619,62.954887,156.188324,155.461151,23.673302,,,,,,,,,,,,,,,,-212.272842,143.340866,66.947723,-144.817322,151.755966,21.198751
6,0,120.643509,-237.823196,431.927551,123.489220,-298.751526,442.808777,174.303253,-300.678741,410.806396,173.263138,-236.928986,412.183716,242.474152,-212.631195,241.136871,261.661407,-271.697021,219.978287,277.797058,-255.634003,141.165588,260.094086,-200.084213,166.647736,274.928986,-98.641022,71.761917,284.902802,-119.934082,15.370195,258.946991,-25.095690,-4.087603,260.115662,-35.057117,62.096912,222.633072,79.440788,65.502609,267.422760,71.243767,42.935627,268.587433,100.014412,36.800758,247.944473,96.957771,77.477417,218.830399,221.238647,22.870325,-145.344223,-238.974045,440.867767,-163.153946,-291.543427,453.623627,-221.364471,-287.982208,429.271667,-199.315323,-222.334229,419.794952,-267.139862,-200.564728,245.472427,-295.356750,-256.400696,256.033356,-308.817841,-251.774109,176.758331,-293.014771,-192.070511,165.429260,-300.502167,-109.038010,73.401085,-295.636261,-113.400795,15.462918,-275.140717,-32.705219,5.925184,-269.816650,-30.967636,67.561981,-216.616806,89.058296,68.831665,-259.897766,81.267052,52.371155,-266.750336,109.534157,37.323055,-254.128311,112.317123,77.137665,-211.391235,222.085693,25.408281,-14.702110,-188.130371,393.545166,,,,,,,,,,,,,,,,204.313599,141.129654,62.940166,156.163422,155.454956,23.701149,,,,,,,,,,,,,,,,-212.274933,143.343781,66.945602,-144.842392,151.751556,21.189909
7,0,120.660080,-237.632553,432.145691,123.444115,-298.796417,442.776672,174.273926,-300.692932,410.838623,173.197296,-236.952393,412.218628,242.325012,-212.626175,241.166260,261.534241,-271.798889,220.031662,277.769257,-255.598907,141.195511,260.060730,-200.087372,166.666794,275.002747,-98.581673,71.834061,284.912689,-119.926437,15.399637,258.955322,-25.061150,-4.076176,260.115814,-35.062763,62.103748,222.639984,79.463974,65.499466,267.407715,71.263542,42.950302,268.572632,100.019012,36.798782,247.949829,96.970734,77.465530,218.811981,221.225739,22.880604,-145.390747,-239.000198,440.840363,-163.227539,-291.554718,453.655945,-221.424271,-287.987946,429.296722,-199.387924,-222.300018,419.816895,-267.182922,-200.581924,245.482269,-295.395935,-256.404114,256.035828,-308.832489,-251.768463,176.766571,-293.056122,-192.068680,165.443771,-300.558258,-108.994141,73.419891,-295.620605,-113.421379,15.464955,-275.144379,-32.702141,5.961247,-269.819305,-30.969284,67.560280,-216.630554,89.036751,68.770653,-259.877594,81.277290,52.350441,-266.752258,109.535919,37.314636,-254.126282,112.323761,77.124466,-211.378052,222.089478,25.455370,-14.753785,-188.156631,393.567352,,,,,,,,,,,,,,,,204.309677,141.131592,62.952854,156.178894,155.459854,23.693340,,,,,,,,,,,,,,,,-212.282639,143.348236,66.942741,-144.841293,151.746796,21.181187
8,0,120.552650,-237.874313,431.952972,123.373772,-298.819397,442.795013,174.219528,-300.709290,410.839722,173.128830,-236.939362,412.228821,242.377609,-212.621536,241.194717,261.598511,-271.672821,220.047928,277.745483,-255.625900,141.217484,260.025696,-200.083603,166.706314,274.872772,-98.645744,71.777390,284.903931,-119.916809,15.416219,258.968292,-25.091059,-4.060084,260.078278,-35.061558,62.105778,222.630753,79.467285,65.503403,267.398804,71.255562,42.938732,268.557770,100.019218,36.817799,247.963287,96.967644,77.442520,218.819550,221.229340,22.865850,-145.451706,-239.021088,440.857086,-163.302841,-291.532745,453.634064,-221.478302,-288.015503,429.261078,-199.447968,-222.327469,419.836060,-267.222443,-200.603867,245.459152,-295.472443,-256.378754,256.045227,-308.901855,-251.757568,176.748810,-293.116882,-192.035126,165.477661,-300.580963,-108.991776,73.415894,-295.694122,-113.395386,15.472982,-275.128998,-32.729477,5.897799,-269.840210,-30.972412,67.558609,-216.641312,89.004486,68.788834,-259.867981,81.278740,52.352612,-266.738190,109.544289,37.306725,-254.114273,112.325523,77.127106,-211.379562,222.075104,25.427488,-14.820438,-188.134827,393.589172,,,,,,,,,,,,,,,,204.264923,141.186371,62.960407,156.182755,155.461029,23.666334,,,,,,,,,,,,,,,,-212.268463,143.354767,66.938271,-144.864792,151.737823,21.181162
9,0,120.562958,-237.718536,432.180328,123.335793,-298.850555,442.826324,174.157486,-300.751862,410.875305,173.094604,-236.989563,412.275665,242.204376,-212.645233,241.231934,261.436279,-271.807281,220.060852,277.707245,-255.644089,141.242203,259.971436,-200.081253,166.760208,274.844055,-98.627426,71.810089,284.871918,-119.939941,15.452872,258.924377,-25.047194,-4.069320,260.049774,-35.044968,62.136967,222.601746,79.480881,65.510941,267.396851,71.247780,42.940075,268.575012,100.034088,36.826118,247.949463,96.954300,77.436272,218.815979,221.230835,22.871660,-145.520355,-238.978958,440.887054,-163.351791,-291.561951,453.624756,-221.556015,-288.000336,429.275482,-199.513992,-222.343262,419.811096,-267.287628,-200.557495,245.479904,-295.507935,-256.404022,256.011414,-308.936279,-251.771210,176.741074,-293.165741,-192.060379,165.436172,-300.598053,-108.988548,73.415382,-295.462158,-113.526314,15.345910,-274.919250,-32.862484,5.796627,-269.837952,-30.973209,67.562187,-216.481110,88.899605,68.664307,-259.885071,81.274445,52.360107,-266.756226,109.534782,37.315163,-254.127350,112.320190,77.129837,-211.395020,222.078537,25.443867,-14.859662,-188.141937,393.599792,,,,,,,,,,,,,,,,204.246918,141.186935,62.978832,156.193268,155.468292,23.657351,,,,,,,,,,,,,,,,-212.289642,143.343842,66.949539,-144.872849,151.737289,21.182867
