Trajectories
100
,,ADL009:RSHO1,,,ADL009:RSHO2,,,ADL009:RSHO3,,,ADL009:RSHO4,,,ADL009:RUAR1,,,ADL009:RUAR2,,,ADL009:RUAR3,,,ADL009:RUAR4,,,ADL009:RLAR1,,,ADL009:RLAR2,,,ADL009:RLAR3,,,ADL009:RLAR4,,,ADL009:RHAN1,,,ADL009:RHAN2,,,ADL009:RHAN3,,,ADL009:RHAN4,,,ADL009:RFTP,,,ADL009:LSHO1,,,ADL009:LSHO2,,,ADL009:LSHO3,,,ADL009:LSHO4,,,ADL009:LUAR1,,,ADL009:LUAR2,,,ADL009:LUAR3,,,ADL009:LUAR4,,,ADL009:LLAR1,,,ADL009:LLAR2,,,ADL009:LLAR3,,,ADL009:LLAR4,,,ADL009:LHAN1,,,ADL009:LHAN2,,,ADL009:LHAN3,,,ADL009:LHAN4,,,ADL009:LFTP,,,ADL009:STRN,,,ADL009:RGTH,,,ADL009:RLEP,,,ADL009:RMEP,,,ADL009:RSPR,,,ADL009:RSPU,,,ADL009:RFB,,,ADL009:RTHUM,,,ADL009:LGTH,,,ADL009:LLEP,,,ADL009:LMEP,,,ADL009:LSPR,,,ADL009:LSPU,,,ADL009:LFB,,,ADL009:LTHUM,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-147.627014,666.584045,333.119324,-155.572037,722.485413,358.582520,-211.762177,723.632568,333.762482,-202.255661,662.557007,320.287445,-272.840363,712.424927,222.989166,-253.132141,770.248596,197.203201,-269.733215,758.035583,117.937561,-288.650604,704.284668,147.692871,-250.839020,621.113220,74.979042,-300.263397,631.105347,40.625854,-279.313721,535.834351,17.298790,-235.922302,557.799316,63.511528,-220.221939,448.998169,60.101479,-267.376099,464.738770,43.995251,-271.100128,438.431854,35.294460,-246.013779,431.452606,73.624321,-219.742554,331.923981,23.122417,72.993881,678.033325,350.848877,93.729668,729.515991,363.893036,150.572281,725.454407,337.321960,124.906311,659.963501,327.315033,178.964111,663.408386,220.974915,202.679214,718.919495,241.761215,208.088821,733.223572,162.639496,197.812271,675.625305,139.190002,177.369476,645.990662,81.723770,222.723404,636.466125,46.116062,201.531174,556.568604,32.696449,148.083649,569.743164,61.562756,139.431625,452.230438,53.653973,182.934982,469.103058,42.537712,195.430099,444.662567,25.532724,180.196381,435.051025,63.391544,152.885651,339.051300,20.675962,-32.971184,626.324768,289.697815,,,,,,,,,,,,,,,,-218.278412,399.549500,49.184479,-165.184937,387.923553,20.746775,,,,,,,,,,,,,,,,140.419159,407.389313,43.210125,90.094170,389.270813,19.168901
2,0,-147.593735,666.580200,333.126007,-155.591736,722.444641,358.609131,-211.747192,723.639038,333.770416,-202.244125,662.565613,320.325623,-272.843384,712.399536,222.991333,-253.169769,770.235535,197.247910,-269.750610,758.016846,117.931038,-288.667023,704.270081,147.700348,-250.881042,621.105530,74.981804,-300.294373,631.096863,40.634727,-279.312744,535.789001,17.315004,-235.949692,557.804321,63.516563,-220.198792,448.977600,60.150761,-267.385345,464.739044,44.001286,-271.103149,438.454132,35.298626,-246.095078,431.528168,73.523735,-219.746658,331.937866,23.129229,73.003227,678.033997,350.848572,93.744904,729.518921,363.899750,150.583496,725.449402,337.323669,124.897697,659.923706,327.328156,178.941940,663.396423,220.987396,202.647324,718.910767,241.758316,208.084549,733.213684,162.641464,197.788010,675.619751,139.185272,177.337524,645.973633,81.740044,222.690887,636.480225,46.127350,201.526764,556.558105,32.699772,148.061722,569.731384,61.558941,139.419907,452.231323,53.660923,182.925858,469.101563,42.536774,195.442215,444.613098,25.561836,180.191071,435.058716,63.395092,152.861969,339.065369,20.672266,-32.954361,626.324951,289.706604,,,,,,,,,,,,,,,,-218.264984,399.562317,49.193081,-165.201508,387.902161,20.741503,,,,,,,,,,,,,,,,140.406921,407.380493,43.207176,90.090820,389.308075,19.166033
3,0,-147.600357,666.599915,333.143921,-155.585892,722.481567,358.614319,-211.741211,723.644348,333.788391,-202.244202,662.569885,320.333984,-272.804443,712.387939,223.028183,-253.184555,770.228943,197.242432,-269.797577,757.995972,117.972908,-288.674072,704.257141,147.725769,-250.881073,621.061279,75.009476,-300.296600,631.085876,40.624264,-279.283905,535.799377,17.307718,-235.977539,557.786682,63.517944,-220.222809,448.987000,60.117180,-267.362183,464.724030,43.983238,-271.097168,438.447906,35.338200,-246.032623,431.453400,73.608299,-219.725357,331.935516,23.134693,73.002563,678.037415,350.828552,93.750793,729.506836,363.889038,150.588440,725.433228,337.309143,124.921928,659.903809,327.306641,178.910782,663.381714,220.994675,202.621460,718.898804,241.748688,208.048294,733.196960,162.650055,197.782898,675.598328,139.216019,177.350311,645.979553,81.772545,222.710953,636.453674,46.156197,201.518066,556.551331,32.721840,148.026230,569.752258,61.540871,139.427704,452.241486,53.660011,182.933746,469.102936,42.537991,195.410736,444.645050,25.554815,180.205978,435.048218,63.429340,152.873566,339.075409,20.684483,-32.958572,626.327515,289.743011,,,,,,,,,,,,,,,,-218.252625,399.561584,49.180344,-165.234344,387.927612,20.701948,,,,,,,,,,,,,,,,140.395309,407.378540,43.207172,90.088486,389.299469,19.187376
4,0,-147.607803,666.593262,333.156464,-155.584961,722.484985,358.619537,-211.744247,723.647827,333.793091,-202.240936,662.565491,320.346588,-272.800262,712.386414,223.047241,-253.179138,770.244141,197.241348,-269.825348,758.025085,117.988640,-288.673645,704.253174,147.758408,-250.911392,621.092224,75.006554,-300.301117,631.084473,40.632278,-279.314453,535.785339,17.300814,-235.961914,557.786072,63.538475,-220.230637,448.992950,60.129128,-267.372589,464.726074,43.973064,-271.094849,438.455017,35.319332,-246.059738,431.524475,73.537849,-219.716064,331.942383,23.123167,73.029892,677.985107,350.850189,93.779755,729.466125,363.891205,150.609451,725.383301,337.314178,124.937813,659.901001,327.305267,178.910889,663.375610,220.986237,202.612595,718.879272,241.763016,208.069794,733.199097,162.635925,197.780640,675.612549,139.189285,177.342422,645.977295,81.763359,222.693344,636.488159,46.149338,201.525711,556.560730,32.722820,148.036560,569.742249,61.558136,139.404617,452.234436,53.648407,182.920807,469.099518,42.537945,195.441559,444.620544,25.597294,180.176147,435.049530,63.401924,152.875885,339.078308,20.687317,-32.955711,626.331848,289.749817,,,,,,,,,,,,,,,,-218.246918,399.564789,49.174549,-165.229340,387.912354,20.721157,,,,,,,,,,,,,,,,140.412079,407.378387,43.204082,90.085243,389.295441,19.196707
5,0,-147.580383,666.618042,333.161560,-155.566498,722.504944,358.591339,-211.718170,723.669617,333.790039,-202.230164,662.587769,320.347260,-272.808777,712.390259,223.047745,-253.204407,770.284241,197.259537,-269.830109,758.026367,117.995155,-288.676361,704.275452,147.768341,-250.938660,621.085754,75.025597,-300.299500,631.080383,40.624969,-279.328552,535.789001,17.305651,-235.986465,557.774353,63.528263,-220.214127,448.985229,60.108932,-267.359802,464.720978,43.962856,-271.100677,438.439270,35.335995,-246.057678,431.545074,73.520821,-219.700851,331.921997,23.144501,73.050026,677.984863,350.848816,93.808235,729.464294,363.885376,150.635620,725.382446,337.285858,124.947838,659.889709,327.296539,178.934204,663.382141,220.950775,202.627228,718.885193,241.737274,208.088181,733.192810,162.626297,197.828644,675.568359,139.214127,177.355972,645.995728,81.737656,222.699753,636.507019,46.122757,201.518585,556.545349,32.719746,148.034637,569.736389,61.554100,139.406540,452.241455,53.643089,182.920700,469.095886,42.537807,195.409012,444.654266,25.549025,180.196442,435.062531,63.428291,152.872086,339.077698,20.682570,-32.972744,626.378906,289.727356,,,,,,,,,,,,,,,,-218.245316,399.573486,49.167786,-165.211044,387.913269,20.723597,,,,,,,,,,,,,,,,140.399094,407.385010,43.178650,90.074814,389.294403,19.166780
6,0,-147.574600,666.630554,333.162018,-155.566116,722.554810,358.595551,-211.715607,723.672058,333.786743,-202.241745,662.583679,320.348663,-272.803192,712.440247,223.049637,-253.171143,770.304626,197.253616,-269.790771,758.049011,117.974670,-288.666962,704.274536,147.778244,-250.924789,621.091003,75.016014,-300.312408,631.063477,40.628223,-279.324097,535.787720,17.289219,-235.990982,557.773193,63.518970,-220.211166,448.981018,60.121391,-267.382996,464.731445,43.964741,-271.128906,438.433960,35.321697,-246.060745,431.555023,73.528557,-219.685959,331.934082,23.149893,73.054977,677.979309,350.844635,93.812286,729.463257,363.890106,150.653412,725.374329,337.286285,124.935623,659.877380,327.282562,178.937180,663.365540,220.938568,202.699280,718.837341,241.750641,208.118546,733.155090,162.638718,197.836792,675.554810,139.186783,177.343506,645.995789,81.718842,222.722610,636.462891,46.117004,201.527695,556.564941,32.708214,148.015930,569.767273,61.538952,139.400269,452.245972,53.639286,182.927734,469.097198,42.550831,195.425827,444.622009,25.576990,180.168945,435.050446,63.399994,152.877151,339.070190,20.680283,-32.963482,626.375427,289.740356,,,,,,,,,,,,,,,,-218.253738,399.574310,49.164223,-165.200439,387.922058,20.727268,,,,,,,,,,,,,,,,140.409134,407.383179,43.180630,90.058403,389.292908,19.181549
7,0,-147.548767,666.638184,333.165955,-155.570648,722.551880,358.591858,-211.716980,723.723450,333.781830,-202.255692,662.607300,320.367798,-272.801147,712.454529,223.043518,-253.195190,770.327087,197.285873,-269.811005,758.040466,117.998299,-288.659149,704.288940,147.766220,-250.926971,621.086548,75.014694,-300.294891,631.060425,40.611771,-279.328888,535.787354,17.288992,-235.993179,557.776428,63.514561,-220.248459,449.014221,60.110817,-267.378998,464.737579,43.967659,-271.122742,438.430634,35.318401,-246.076523,431.555695,73.525009,-219.728531,331.914917,23.129093,73.045708,677.968445,350.846893,93.825493,729.463196,363.891205,150.688263,725.333435,337.296661,124.963043,659.829102,327.297028,178.989304,663.306213,220.947021,202.753632,718.790649,241.747589,208.158386,733.087646,162.645508,197.828613,675.532104,139.169968,177.349503,645.980469,81.721092,222.728058,636.453613,46.119862,201.511398,556.545654,32.704723,148.063873,569.761902,61.554092,139.396118,452.232910,53.644958,182.922821,469.103851,42.556034,195.394836,444.647125,25.553627,180.145126,435.057404,63.406071,152.864334,339.045776,20.700459,-32.958370,626.390930,289.776245,,,,,,,,,,,,,,,,-218.249008,399.572815,49.172314,-165.124557,387.983978,20.737314,,,,,,,,,,,,,,,,140.395905,407.366089,43.184021,90.049301,389.292145,19.195610
8,0,-147.546387,666.661194,333.165710,-155.549072,722.570496,358.604401,-211.711533,723.728699,333.778564,-202.236145,662.615540,320.345673,-272.815369,712.452271,223.045029,-253.190781,770.307617,197.278885,-269.768890,758.073792,117.971031,-288.652283,704.298157,147.767838,-250.935226,621.076294,75.020683,-300.313629,631.058899,40.622776,-279.300690,535.779053,17.277676,-236.008240,557.779663,63.508442,-220.225388,448.988129,60.086422,-267.392822,464.747864,43.974415,-271.159485,438.415497,35.286110,-246.091202,431.573181,73.506287,-219.725021,331.922211,23.120434,73.051407,677.971680,350.848694,93.861046,729.414246,363.898010,150.679459,725.308960,337.320404,124.947937,659.795593,327.301208,179.040634,663.253113,220.943726,202.802994,718.729187,241.760895,208.169998,733.085205,162.652664,197.836700,675.528992,139.172791,177.384674,645.984558,81.724525,222.742615,636.456421,46.132244,201.516998,556.542786,32.718414,148.045853,569.745239,61.553120,139.387451,452.234161,53.646729,182.912857,469.086914,42.542652,195.382080,444.640350,25.549879,180.148758,435.049500,63.411049,152.841873,339.063110,20.694464,-32.952152,626.405945,289.770966,,,,,,,,,,,,,,,,-218.261856,399.568481,49.189278,-165.096848,387.966766,20.760509,,,,,,,,,,,,,,,,140.378571,407.383606,43.178730,90.033180,389.293030,19.194023
9,0,-147.565598,666.726501,333.164948,-155.544891,722.606750,358.615173,-211.726898,723.755493,333.783020,-202.246353,662.672241,320.336761,-272.815460,712.459717,223.065216,-253.192276,770.314148,197.288818,-269.786804,758.101868,118.033485,-288.647583,704.294617,147.760941,-250.925629,621.085144,75.015083,-300.320465,631.067871,40.623211,-279.311371,535.789551,17.287800,-236.007217,557.769104,63.520493,-220.242813,449.005585,60.089947,-267.389343,464.748901,43.970409,-271.143616,438.421631,35.279480,-246.067612,431.553070,73.514153,-219.725922,331.911621,23.130068,73.065636,677.969116,350.851379,93.883125,729.409058,363.897156,150.732529,725.257263,337.298309,124.938683,659.790710,327.309204,179.027267,663.209961,220.929199,202.861725,718.667725,241.764709,208.212036,733.031616,162.665314,197.879044,675.471191,139.169266,177.413757,645.948120,81.745018,222.751144,636.451355,46.116814,201.508362,556.528015,32.718502,148.062378,569.736084,61.557518,139.389465,452.235168,53.642933,182.917221,469.098236,42.544231,195.424484,444.596252,25.579418,180.140945,435.030823,63.411266,152.830673,339.050568,20.725750,-32.943962,626.418762,289.789520,,,,,,,,,,,,,,,,-218.282822,399.566010,49.168896,-165.173538,387.933899,20.737719,,,,,,,,,,,,,,,,140.366608,407.377197,43.189503,90.014763,389.279419,19.198227
