Trajectories
100
,,ADL009:RSHO1,,,ADL009:RSHO2,,,ADL009:RSHO3,,,ADL009:RSHO4,,,ADL009:RUAR1,,,ADL009:RUAR2,,,ADL009:RUAR3,,,ADL009:RUAR4,,,ADL009:RLAR1,,,ADL009:RLAR2,,,ADL009:RLAR3,,,ADL009:RLAR4,,,ADL009:RHAN1,,,ADL009:RHAN2,,,ADL009:RHAN3,,,ADL009:RHAN4,,,ADL009:RFTP,,,ADL009:LSHO1,,,ADL009:LSHO2,,,ADL009:LSHO3,,,ADL009:LSHO4,,,ADL009:LUAR1,,,ADL009:LUAR2,,,ADL009:LUAR3,,,ADL009:LUAR4,,,ADL009:LLAR1,,,ADL009:LLAR2,,,ADL009:LLAR3,,,ADL009:LLAR4,,,ADL009:LHAN1,,,ADL009:LHAN2,,,ADL009:LHAN3,,,ADL009:LHAN4,,,ADL009:LFTP,,,ADL009:STRN,,,ADL009:RGTH,,,ADL009:RLEP,,,ADL009:RMEP,,,ADL009:RSPR,,,ADL009:RSPU,,,ADL009:RFB,,,ADL009:RTHUM,,,ADL009:LGTH,,,ADL009:LLEP,,,ADL009:LMEP,,,ADL009:LSPR,,,ADL009:LSPU,,,ADL009:LFB,,,ADL009:LTHUM,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-136.274200,663.747437,337.624939,-152.059708,720.155579,357.757813,-207.383621,711.795898,332.178680,-189.708710,651.089294,324.774078,-271.767548,702.643127,226.086670,-251.269348,762.479736,206.002365,-267.932007,758.442993,126.011253,-287.477142,702.185974,150.332367,-257.044922,625.192444,76.974403,-304.813629,636.469116,40.767696,-282.983185,541.743835,15.547101,-241.782486,562.359070,64.119125,-222.506836,453.688538,58.321709,-269.900635,469.812622,44.176937,-273.697968,444.163818,34.586288,-248.143433,436.079956,71.771828,-221.768906,336.580841,22.632946,84.316185,677.185852,338.329895,109.346107,727.850464,345.231293,163.246613,717.674927,314.423706,132.729401,653.562012,312.303040,185.984131,655.209412,203.432129,212.172913,709.070557,225.815292,219.673996,724.797852,147.150604,206.816452,668.250671,122.295448,190.428009,648.482361,71.111565,234.587097,634.761719,35.355824,211.075333,554.623413,29.308668,158.753693,571.666016,58.090343,141.530151,451.590729,54.394947,187.088913,462.760010,45.002327,196.329941,438.193512,26.166986,179.110397,428.266571,63.351631,147.613617,341.010620,19.630903,-26.255596,631.171448,285.806396,,,,,,,,,,,,,,,,-221.122833,405.468018,46.376209,-171.436752,390.029724,20.310537,,,,,,,,,,,,,,,,137.868164,407.926453,40.069248,88.208893,399.097900,19.393694
2,0,-136.291275,663.636841,337.727325,-152.060898,720.110596,357.766327,-207.361679,711.759094,332.199646,-189.672241,651.328369,324.574524,-271.777588,702.633118,226.115845,-251.309692,762.456665,206.061066,-267.941010,758.430420,126.024406,-287.521698,702.165710,150.341217,-257.058563,625.201294,76.967926,-304.823853,636.499695,40.757759,-282.972900,541.736023,15.547127,-241.785477,562.354370,64.122040,-222.566513,453.736755,58.257805,-269.891876,469.805450,44.182461,-273.672943,444.179749,34.580555,-248.189896,436.149811,71.803497,-221.761047,336.572998,22.632002,84.338585,677.199951,338.339600,109.409454,727.840454,345.254822,163.293625,717.637512,314.434235,132.773407,653.516846,312.317535,185.997803,655.195007,203.469803,212.182755,709.074280,225.826141,219.687836,724.802917,147.153641,206.843216,668.259033,122.305908,190.483337,648.440735,71.126076,234.642456,634.715637,35.353046,211.124435,554.601807,29.308823,158.782288,571.669983,58.113804,141.542404,451.575562,54.407417,187.093323,462.743164,45.003929,196.323349,438.187561,26.167706,179.104813,428.271454,63.343456,147.603668,341.011749,19.629816,-26.236595,631.148804,285.816437,,,,,,,,,,,,,,,,-221.119980,405.468628,46.367630,-171.449829,390.026367,20.311924,,,,,,,,,,,,,,,,137.883759,407.919250,40.070175,88.219711,399.090271,19.399513
3,0,-136.271820,663.638794,337.729584,-152.047363,720.102417,357.812012,-207.356140,711.714722,332.240173,-189.673965,651.003052,324.791901,-271.771210,702.626892,226.140457,-251.281555,762.405701,206.065933,-267.923492,758.397339,126.044395,-287.486786,702.114502,150.393463,-257.055695,625.204712,76.985970,-304.851105,636.504211,40.745869,-282.984222,541.738220,15.554892,-241.808044,562.339905,64.103394,-222.556717,453.758087,58.258793,-269.913055,469.800751,44.160679,-273.680878,444.186768,34.583351,-248.098557,436.052795,71.795792,-221.768219,336.580109,22.634928,84.364388,677.201599,338.352814,109.430336,727.847595,345.285339,163.319077,717.637573,314.453827,132.783646,653.515381,312.312592,186.054642,655.178162,203.500961,212.202225,709.085144,225.851105,219.763718,724.775879,147.199371,206.874649,668.269226,122.323166,190.548782,648.452454,71.137589,234.692291,634.672058,35.374344,211.148361,554.598206,29.309345,158.825211,571.688538,58.113594,141.545029,451.585785,54.407810,187.116455,462.733307,45.005943,196.335388,438.191315,26.169350,179.106491,428.263306,63.348591,147.570541,341.056305,19.604824,-26.238487,631.156494,285.826477,,,,,,,,,,,,,,,,-221.129929,405.390869,46.410004,-171.413773,390.039001,20.308401,,,,,,,,,,,,,,,,137.874313,407.923370,40.076439,88.208054,399.099152,19.402102
4,0,-136.272446,663.623413,337.735168,-152.042587,720.060120,357.835175,-207.354797,711.702148,332.265442,-189.649643,650.988647,324.805084,-271.779388,702.580444,226.187515,-251.308502,762.383240,206.141983,-267.917480,758.393433,126.084175,-287.485626,702.121765,150.430542,-257.104248,625.192688,77.000443,-304.866852,636.507935,40.760036,-282.961334,541.723816,15.537772,-241.818756,562.347778,64.102806,-222.545578,453.759552,58.257133,-269.882721,469.815918,44.191223,-273.670441,444.187988,34.578793,-248.071991,436.073944,71.799240,-221.748962,336.573730,22.638809,84.374649,677.205139,338.374115,109.463356,727.846436,345.302826,163.321014,717.630981,314.461426,132.789536,653.520813,312.332062,186.073868,655.190430,203.518951,212.236313,709.074646,225.896515,219.784866,724.777832,147.230850,206.946762,668.250793,122.371140,190.617569,648.445862,71.157585,234.750885,634.698608,35.358299,211.163605,554.599243,29.280586,158.885345,571.689087,58.129917,141.549194,451.583008,54.407837,187.115952,462.721252,45.003288,196.342072,438.204193,26.171230,179.094788,428.269226,63.339279,147.561462,341.049377,19.606714,-26.244715,631.203552,285.813293,,,,,,,,,,,,,,,,-221.124115,405.480316,46.355736,-171.565659,390.007507,20.210234,,,,,,,,,,,,,,,,137.873856,407.923492,40.070126,88.208397,399.100983,19.403013
5,0,-136.242233,663.591492,337.728088,-152.029877,720.052612,357.841919,-207.318985,711.660034,332.281372,-189.641617,651.000793,324.796143,-271.778015,702.552490,226.243271,-251.297974,762.393005,206.186722,-267.916901,758.344910,126.158226,-287.493958,702.104309,150.464523,-257.118652,625.185120,77.004967,-304.863281,636.445313,40.776066,-282.976379,541.752380,15.546305,-241.825134,562.330566,64.120598,-222.530258,453.738770,58.271915,-269.885559,469.800751,44.189617,-273.682373,444.180237,34.585415,-248.101578,436.066895,71.782082,-221.746338,336.579010,22.636393,84.376274,677.193237,338.395905,109.460403,727.837158,345.311493,163.328964,717.622559,314.484894,132.793716,653.511292,312.340912,186.099640,655.180786,203.540070,212.243622,709.070801,225.949966,219.798798,724.760742,147.293060,206.970245,668.256226,122.391548,190.696747,648.406738,71.180244,234.805634,634.654541,35.388229,211.186432,554.563904,29.289211,158.905319,571.688782,58.129372,141.647293,451.371155,54.579815,187.089569,462.733551,44.987846,196.316086,438.186005,26.157497,179.099472,428.247192,63.351898,147.580338,341.028564,19.624563,-26.224779,631.177246,285.817444,,,,,,,,,,,,,,,,-221.117630,405.480499,46.337318,-171.532745,390.014709,20.241726,,,,,,,,,,,,,,,,137.859146,407.927582,40.053810,88.239555,399.095612,19.418579
6,0,-136.184494,663.695190,337.636536,-152.027542,720.051514,357.848419,-207.316391,711.647278,332.284637,-189.595001,650.988525,324.772369,-271.771271,702.510864,226.262009,-251.298523,762.359924,206.193390,-267.932159,758.383057,126.187309,-287.519836,702.073242,150.494217,-257.151886,625.161560,77.039177,-304.901398,636.429932,40.791050,-282.942444,541.732605,15.527337,-241.867798,562.320618,64.110115,-222.592133,453.772278,58.228798,-269.875610,469.795166,44.194523,-273.663818,444.171082,34.581043,-248.113495,436.079865,71.763168,-221.751465,336.564697,22.640600,84.385521,677.207825,338.413025,109.458397,727.853821,345.328156,163.361038,717.596802,314.502594,132.794479,653.527710,312.360474,186.127625,655.205872,203.564484,212.270706,709.035156,225.978699,219.862289,724.741150,147.321854,207.036133,668.233215,122.438423,190.726318,648.408386,71.186333,234.834549,634.651611,35.384079,211.209961,554.549255,29.283529,158.918320,571.682007,58.147018,141.641327,451.348877,54.579350,187.105530,462.717926,44.985947,196.319717,438.185852,26.158020,179.095200,428.265259,63.336304,147.543152,341.036255,19.650913,-26.205603,631.197266,285.847137,,,,,,,,,,,,,,,,-221.126251,405.471497,46.353592,-171.575241,389.988403,20.206837,,,,,,,,,,,,,,,,137.856903,407.926788,40.050606,88.218307,399.101868,19.399029
7,0,-136.182404,663.605774,337.745544,-152.023010,720.048767,357.848541,-207.322021,711.664246,332.283783,-189.578110,651.366089,324.522919,-271.783936,702.503052,226.263962,-251.345306,762.334778,206.222397,-267.925140,758.340942,126.180054,-287.500397,702.094360,150.503769,-257.172760,625.152283,77.030945,-304.897522,636.427307,40.796017,-282.967407,541.734070,15.528992,-241.855652,562.314026,64.136063,-222.576218,453.747498,58.221703,-269.867828,469.792725,44.189045,-273.659424,444.154358,34.570293,-248.161530,436.145050,71.761497,-221.765228,336.558746,22.633141,84.397659,677.204895,338.416260,109.448814,727.859497,345.309448,163.364990,717.591553,314.531830,132.820892,653.544678,312.377899,186.134720,655.211731,203.576569,212.295074,709.065308,225.993088,219.877380,724.753418,147.340363,207.055710,668.235657,122.457031,190.725632,648.396240,71.168312,234.844559,634.653625,35.377396,211.220291,554.554443,29.275208,158.963608,571.661804,58.153244,141.553864,451.513306,54.425171,187.116821,462.704559,44.990604,196.333633,438.178284,26.155972,179.110672,428.235565,63.348419,147.546921,341.033844,19.661861,-26.205463,631.207520,285.866608,,,,,,,,,,,,,,,,-221.058640,405.387512,46.447746,-171.427185,390.033142,20.286444,,,,,,,,,,,,,,,,137.863876,407.923645,40.038082,88.220413,399.102539,19.395964
8,0,-136.197983,663.629333,337.757629,-152.045837,720.057495,357.839905,-207.323120,711.638123,332.282654,-189.608337,650.985901,324.814209,-271.800079,702.509705,226.258957,-251.321854,762.292175,206.216568,-267.965515,758.332764,126.205681,-287.523956,702.077820,150.497177,-257.169647,625.143066,77.022209,-304.911224,636.403625,40.800632,-282.995819,541.729675,15.550799,-241.873596,562.295288,64.131226,-222.567398,453.725037,58.207542,-269.873047,469.796265,44.187958,-273.671814,444.147339,34.567047,-248.114716,436.058411,71.750351,-221.749893,336.546997,22.626205,84.403069,677.222900,338.433533,109.454216,727.884460,345.323914,163.334625,717.639221,314.513977,132.817368,653.563049,312.384552,186.149963,655.222961,203.592087,212.279251,709.078674,225.982468,219.860092,724.763306,147.329346,207.049683,668.245972,122.454781,190.768692,648.404114,71.182198,234.892990,634.619141,35.382751,211.220886,554.553223,29.275871,158.984558,571.648560,58.170303,141.558914,451.530945,54.413383,187.134125,462.702332,44.988171,196.336624,438.179260,26.143629,179.108963,428.229523,63.338531,147.548615,341.035034,19.667686,-26.191986,631.211426,285.867584,,,,,,,,,,,,,,,,-221.118423,405.451904,46.341099,-171.531342,389.970703,20.207878,,,,,,,,,,,,,,,,137.877731,407.916748,40.041840,88.247978,399.100952,19.411478
9,0,-136.217102,663.676147,337.771515,-152.044647,720.056152,357.848450,-207.343979,711.630066,332.271332,-189.598038,651.132019,324.717834,-271.785339,702.507690,226.267502,-251.334137,762.348816,206.247253,-267.990509,758.317871,126.213211,-287.540802,702.090210,150.521271,-257.192932,625.141174,77.034561,-304.908478,636.399536,40.780285,-282.759888,541.751770,15.455223,-241.875580,562.275757,64.155190,-222.572891,453.727295,58.225407,-269.878021,469.784943,44.183018,-273.649872,444.169495,34.546574,-248.123611,436.066650,71.714447,-221.738068,336.538605,22.634436,84.408524,677.239563,338.458862,109.451073,727.884277,345.342896,163.343369,717.668091,314.528992,132.816635,653.563293,312.430176,186.145432,655.219360,203.637604,212.288788,709.093933,225.994980,219.865875,724.765747,147.344421,207.046158,668.232117,122.503593,190.791763,648.359253,71.211494,234.907806,634.628174,35.409973,211.217590,554.541809,29.289766,158.973389,571.639343,58.179405,141.562927,451.519165,54.428719,187.106018,462.693604,44.982750,196.327835,438.170685,26.145517,179.118454,428.223999,63.363949,147.548965,341.033997,19.657776,-26.176399,631.217590,285.921021,,,,,,,,,,,,,,,,-221.118073,405.397949,46.388718,-171.533524,389.995117,20.210876,,,,,,,,,,,,,,,,137.881683,407.904572,40.036381,88.222870,399.097504,19.394083
