Trajectories
100
,,ADL007:RSHO1,,,ADL007:RSHO2,,,ADL007:RSHO3,,,ADL007:RSHO4,,,ADL007:RUAR1,,,ADL007:RUAR2,,,ADL007:RUAR3,,,ADL007:RUAR4,,,ADL007:RLAR1,,,ADL007:RLAR2,,,ADL007:RLAR3,,,ADL007:RLAR4,,,ADL007:RHAN1,,,ADL007:RHAN2,,,ADL007:RHAN3,,,ADL007:RHAN4,,,ADL007:RFTP,,,ADL007:LSHO1,,,ADL007:LSHO2,,,ADL007:LSHO3,,,ADL007:LSHO4,,,ADL007:LUAR1,,,ADL007:LUAR2,,,ADL007:LUAR3,,,ADL007:LUAR4,,,ADL007:LLAR1,,,ADL007:LLAR2,,,ADL007:LLAR3,,,ADL007:LLAR4,,,ADL007:LHAN1,,,ADL007:LHAN2,,,ADL007:LHAN3,,,ADL007:LHAN4,,,ADL007:LFTP,,,ADL007:STRN,,,ADL007:RGTH,,,ADL007:RLEP,,,ADL007:RMEP,,,ADL007:RSPR,,,ADL007:RSPU,,,ADL007:RFB,,,ADL007:RTHUM,,,ADL007:LGTH,,,ADL007:LLEP,,,ADL007:LMEP,,,ADL007:LSPR,,,ADL007:LSPU,,,ADL007:LFB,,,ADL007:LTHUM,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,106.625000,-120.847145,343.626343,125.622719,-178.716736,356.791718,178.461594,-165.818100,328.144043,158.594254,-105.545364,328.284058,229.957703,-114.486664,222.062897,241.855591,-175.894348,212.001709,258.820221,-178.875351,130.943481,248.699783,-116.758842,146.956589,210.538406,-55.234577,80.635117,267.104095,-62.712906,60.087395,249.935471,32.224705,33.139755,197.165283,7.173276,66.123093,184.750687,113.331528,55.716118,232.922318,103.609184,45.037804,234.195389,132.040176,35.152737,206.469421,134.269485,69.504272,177.719193,240.926895,20.185974,-132.648941,-135.675110,355.171509,-154.956497,-187.455963,364.945557,-210.642609,-178.316391,337.155457,-183.428955,-114.157753,331.216400,-259.392120,-109.739174,216.538177,-279.367432,-168.307114,231.210831,-288.264526,-173.364700,151.307159,-281.345154,-113.239563,134.717453,-270.535004,-55.087128,88.535179,-307.727631,-51.032360,43.615788,-290.169586,29.914728,29.861004,-243.882553,22.627693,70.627899,-213.116058,135.037003,54.348576,-259.533386,127.830223,46.458752,-268.136230,154.364502,30.447098,-247.220718,159.581955,67.455162,-201.933258,258.274017,22.577068,-20.008633,-97.674133,315.347595,,,,,,,,,,,,,,,,167.681870,163.796524,39.108944,107.268791,157.432861,23.140892,,,,,,,,,,,,,,,,-199.087524,185.392395,42.766586,-133.960510,171.489655,21.114107
2,0,106.609978,-120.819595,343.642303,125.624847,-178.723343,356.809998,178.474426,-165.810547,328.164154,158.603714,-105.535042,328.291992,229.976913,-114.481079,222.077347,241.843704,-175.954422,211.982803,258.803864,-178.900269,130.978806,248.682449,-116.707573,146.987183,210.543686,-55.238609,80.617989,267.099579,-62.721954,60.120621,249.934830,32.237183,33.150593,197.171722,7.184334,66.121315,184.790543,113.294014,55.706104,232.900131,103.586487,45.025166,234.142487,132.009872,35.149639,206.438385,134.284943,69.521225,177.752304,240.900009,20.140425,-132.639145,-135.666794,355.177643,-154.952209,-187.444183,364.963226,-210.645096,-178.320557,337.201691,-183.417908,-114.167618,331.198059,-259.363525,-109.719948,216.542145,-279.333130,-168.294281,231.202713,-288.231567,-173.351028,151.333801,-281.342957,-113.218086,134.732132,-270.542633,-55.065411,88.539696,-307.733948,-51.036053,43.622215,-290.164948,29.930599,29.869072,-243.886505,22.641209,70.629700,-213.113953,135.017136,54.411774,-259.536407,127.835007,46.465633,-268.144897,154.384567,30.428679,-247.222351,159.587677,67.472740,-201.935516,258.277039,22.590816,-20.013260,-97.629959,315.397400,,,,,,,,,,,,,,,,167.686661,163.774155,39.099133,107.272079,157.428574,23.123276,,,,,,,,,,,,,,,,-199.088791,185.392593,42.764080,-133.940643,171.507568,21.104193
3,0,106.650497,-120.858925,343.621368,125.690338,-178.714188,356.810425,178.501251,-165.811569,328.161591,158.630447,-105.541313,328.295227,230.002365,-114.465240,222.053955,241.911087,-175.822922,211.999908,258.857117,-178.844238,130.907318,248.712753,-116.783554,146.938522,210.545212,-55.231403,80.558632,267.114807,-62.711128,60.105850,249.948975,32.203072,33.085346,197.180893,7.176739,66.094208,184.755173,113.341080,55.709484,232.904495,103.624336,45.004025,234.155975,132.020905,35.148338,206.462204,134.289368,69.497208,177.646576,240.918198,20.216911,-132.630432,-135.660767,355.194672,-154.947388,-187.431580,364.965912,-210.624969,-178.306778,337.193237,-183.407867,-114.142601,331.229492,-259.382660,-109.693886,216.617401,-279.330292,-168.304733,231.238800,-288.229614,-173.313126,151.322021,-281.351013,-113.207764,134.749420,-270.533203,-55.062778,88.547028,-307.723511,-51.039646,43.640388,-290.170837,29.927347,29.877485,-243.884857,22.653816,70.632584,-213.077194,135.114700,54.297844,-259.533203,127.852921,46.473099,-268.143066,154.387741,30.480438,-247.209518,159.608002,67.452698,-201.929459,258.265167,22.580219,-19.998028,-97.657784,315.354645,,,,,,,,,,,,,,,,167.679306,163.786545,39.080254,107.258545,157.430359,23.132206,,,,,,,,,,,,,,,,-199.116287,185.386597,42.770367,-133.933395,171.526825,21.095406
4,0,106.715347,-120.807350,343.601654,125.727074,-178.700638,356.782745,178.571976,-165.766541,328.114197,158.662323,-105.542282,328.273071,230.036713,-114.471962,222.024841,241.965500,-175.655167,212.053726,258.923218,-178.791412,130.832352,248.716919,-116.757179,146.932129,210.567795,-55.278091,80.569473,267.110077,-62.719517,60.045380,249.987579,32.216446,33.020836,197.216873,7.164762,66.056480,184.793030,113.291580,55.686962,232.937805,103.619148,44.978222,234.206909,132.034851,35.134872,206.480347,134.295135,69.464539,177.744232,240.893875,20.148333,-132.590515,-135.653641,355.187897,-154.940979,-187.425919,364.982086,-210.623245,-178.298477,337.208130,-183.392914,-114.143982,331.193176,-259.379791,-109.694595,216.596603,-279.314240,-168.301331,231.257248,-288.221802,-173.313583,151.362228,-281.347656,-113.199646,134.764664,-270.526123,-55.034023,88.539215,-307.759674,-51.015812,43.638157,-290.159302,29.930077,29.881212,-243.873886,22.658985,70.612099,-213.164001,134.928345,54.352020,-259.545258,127.888260,46.497726,-268.140442,154.384918,30.433487,-247.201035,159.641556,67.408531,-201.918045,258.287781,22.565456,-19.981607,-97.642853,315.338898,,,,,,,,,,,,,,,,167.688232,163.791214,39.085304,107.266388,157.456772,23.155516,,,,,,,,,,,,,,,,-199.082825,185.432953,42.711216,-133.936310,171.538742,21.102610
5,0,106.733040,-120.797043,343.600037,125.739784,-178.707901,356.759644,178.607574,-165.780396,328.079559,158.684830,-105.559494,328.299713,230.071777,-114.483215,221.998520,241.950790,-175.578949,212.113373,258.969818,-178.774994,130.786148,248.728973,-116.734695,146.914139,210.584030,-55.258675,80.499779,267.111694,-62.714352,60.030346,249.982834,32.145779,32.927895,197.220810,7.136080,66.031876,184.784637,113.332703,55.694920,232.948700,103.593346,44.930016,234.209824,132.059296,35.116413,206.563522,134.250793,69.431786,177.744400,240.868546,20.093786,-132.590927,-135.651062,355.182861,-154.931976,-187.433685,364.985657,-210.610596,-178.303894,337.217804,-183.388794,-114.137375,331.204742,-259.353455,-109.693031,216.607849,-279.312042,-168.302124,231.259033,-288.222534,-173.317520,151.389923,-281.344269,-113.180870,134.777740,-270.536499,-55.039505,88.542778,-307.753937,-51.029911,43.659092,-290.155945,29.928268,29.871733,-243.871964,22.667883,70.610573,-213.106979,135.001831,54.422062,-259.523712,127.867119,46.474720,-268.139862,154.388626,30.425129,-247.184189,159.687469,67.366249,-201.914429,258.286163,22.559713,-19.955244,-97.659996,315.327087,,,,,,,,,,,,,,,,167.718262,163.779999,39.054867,107.265022,157.435898,23.139799,,,,,,,,,,,,,,,,-199.049316,185.451996,42.657776,-133.899872,171.587097,21.026886
6,0,106.741577,-120.820694,343.601288,125.755699,-178.718399,356.755554,178.622742,-165.803131,328.085388,158.744003,-105.549370,328.246338,230.071564,-114.438507,222.013596,241.934677,-175.597214,212.091019,259.001678,-178.769379,130.740173,248.727753,-116.732300,146.875977,210.632416,-55.244957,80.501335,267.116150,-62.693165,60.027092,249.998627,32.191032,32.958294,197.242722,7.118984,66.024467,184.828949,113.247215,55.654938,232.950150,103.636024,44.949928,234.212173,132.076904,35.123569,206.577469,134.229492,69.427689,177.759933,240.869644,20.083973,-132.566193,-135.648331,355.192444,-154.915802,-187.440720,364.990326,-210.595856,-178.292953,337.227600,-183.368286,-114.153496,331.211853,-259.356628,-109.682732,216.612915,-279.338013,-168.311630,231.295090,-288.213196,-173.303818,151.399841,-281.343872,-113.173843,134.782257,-270.543915,-55.024029,88.550819,-307.753418,-51.020981,43.673008,-290.159546,29.938162,29.873499,-243.875641,22.691286,70.602585,-213.060944,135.202286,54.270374,-259.529083,127.874847,46.485775,-268.127899,154.389893,30.424849,-247.187988,159.688278,67.366783,-201.904312,258.309052,22.533583,-19.942673,-97.644859,315.334473,,,,,,,,,,,,,,,,167.725647,163.761688,39.039974,107.259338,157.427338,23.138441,,,,,,,,,,,,,,,,-199.069763,185.425125,42.704296,-133.896820,171.598495,21.015175
7,0,106.777344,-120.854912,343.611572,125.767082,-178.758957,356.770264,178.631760,-165.816895,328.093811,158.751938,-105.585136,328.289246,230.086060,-114.435974,222.038773,241.972733,-175.645737,212.058487,258.975037,-178.804352,130.764969,248.798096,-116.792755,146.897583,210.620834,-55.202244,80.528374,267.125580,-62.695557,60.043129,249.972992,32.229671,32.946091,197.273254,7.159461,66.027618,184.881409,113.291183,55.639965,232.913025,103.643143,44.954235,234.146164,132.041641,35.148449,206.581528,134.240768,69.439919,177.761795,240.838364,20.092617,-132.553665,-135.660187,355.194000,-154.875137,-187.421143,364.982788,-210.545486,-178.283249,337.211945,-183.353485,-114.145988,331.241241,-259.337494,-109.660278,216.639267,-279.305603,-168.297134,231.296585,-288.216400,-173.293060,151.417831,-281.350464,-113.163719,134.831818,-270.554138,-55.021549,88.557404,-307.726807,-50.995548,43.661373,-290.158386,29.939573,29.871742,-243.889771,22.679476,70.635445,-213.096695,135.054916,54.361717,-259.519897,127.870827,46.483242,-268.101440,154.402069,30.401613,-247.180206,159.686279,67.371033,-201.917435,258.285583,22.555395,-19.871862,-97.614807,315.337006,,,,,,,,,,,,,,,,167.709518,163.799850,39.058796,107.273834,157.424957,23.124147,,,,,,,,,,,,,,,,-199.066177,185.446274,42.712536,-133.921860,171.567413,21.041916
8,0,106.791679,-120.887222,343.611511,125.807137,-178.750732,356.773499,178.626831,-165.850204,328.127960,158.767914,-105.599564,328.296997,230.074219,-114.450371,222.069138,241.988205,-175.756104,212.054764,258.952606,-178.847839,130.811859,248.799606,-116.753319,146.922424,210.630020,-55.239536,80.595810,267.110657,-62.708698,60.047050,249.931839,32.238129,33.038403,197.260193,7.174338,66.059654,184.776871,113.311279,55.690487,232.916977,103.631157,45.000778,234.204025,132.024002,35.141872,206.543930,134.276871,69.479477,177.775253,240.818100,20.117764,-132.550934,-135.662979,355.197296,-154.868195,-187.428574,364.980927,-210.537430,-178.283844,337.222290,-183.313278,-114.132790,331.223602,-259.328064,-109.671913,216.674484,-279.305420,-168.287369,231.313934,-288.217529,-173.289276,151.442566,-281.356781,-113.159569,134.851715,-270.564819,-55.010014,88.574890,-307.744446,-50.992268,43.669716,-290.155762,29.941763,29.864376,-243.906372,22.692720,70.643105,-213.091599,135.065399,54.369011,-259.507813,127.864990,46.464195,-268.145752,154.393997,30.431324,-247.198441,159.671051,67.409195,-201.924469,258.286316,22.582808,-19.870064,-97.638855,315.385864,,,,,,,,,,,,,,,,167.686142,163.801086,39.078564,107.289482,157.411484,23.122976,,,,,,,,,,,,,,,,-199.087448,185.448135,42.713020,-133.940414,171.506195,21.094563
9,0,106.851631,-120.878151,343.630920,125.812752,-178.795410,356.790619,178.628418,-165.896317,328.141571,158.780273,-105.614182,328.311890,230.089722,-114.476418,222.055984,242.005066,-175.781738,212.053436,258.908447,-178.904495,130.862442,248.819290,-116.786583,146.920044,210.605164,-55.205021,80.617844,267.129974,-62.715271,60.068573,249.952545,32.282074,33.058083,197.226227,7.201118,66.098862,184.791229,113.283768,55.696415,232.926651,103.641556,45.033352,234.189072,132.057388,35.166645,206.527344,134.259537,69.513557,177.727524,240.832443,20.165094,-132.527267,-135.643799,355.198486,-154.854874,-187.426559,364.986633,-210.526459,-178.284103,337.218781,-183.304947,-114.134438,331.253662,-259.338470,-109.685471,216.708176,-279.278931,-168.290329,231.313141,-288.210388,-173.285522,151.469604,-281.363464,-113.146408,134.864563,-270.566254,-54.995708,88.589424,-307.736298,-50.979069,43.660721,-290.161743,29.945446,29.868086,-243.918854,22.679701,70.681915,-213.053879,135.194366,54.277725,-259.512726,127.867462,46.475349,-268.135437,154.394638,30.419220,-247.205841,159.655380,67.434235,-201.923264,258.293030,22.553194,-19.875689,-97.589653,315.392609,,,,,,,,,,,,,,,,167.693954,163.782608,39.091209,107.275826,157.411316,23.098873,,,,,,,,,,,,,,,,-199.082703,185.417221,42.753689,-133.946854,171.460190,21.142632
