Trajectories
100
,,ADL011:RSHO1,,,ADL011:RSHO2,,,ADL011:RSHO3,,,ADL011:RSHO4,,,ADL011:RUAR1,,,ADL011:RUAR2,,,ADL011:RUAR3,,,ADL011:RUAR4,,,ADL011:RLAR1,,,ADL011:RLAR2,,,ADL011:RLAR3,,,ADL011:RLAR4,,,ADL011:RHAN1,,,ADL011:RHAN2,,,ADL011:RHAN3,,,ADL011:RHAN4,,,ADL011:RFTP,,,ADL011:LSHO1,,,ADL011:LSHO2,,,ADL011:LSHO3,,,ADL011:LSHO4,,,ADL011:LUAR1,,,ADL011:LUAR2,,,ADL011:LUAR3,,,ADL011:LUAR4,,,ADL011:LLAR1,,,ADL011:LLAR2,,,ADL011:LLAR3,,,ADL011:LLAR4,,,ADL011:LHAN1,,,ADL011:LHAN2,,,ADL011:LHAN3,,,ADL011:LHAN4,,,ADL011:LFTP,,,ADL011:STRN,,,ADL011:RGTH,,,ADL011:RLEP,,,ADL011:RMEP,,,ADL011:RSPR,,,ADL011:RSPU,,,ADL011:RFB,,,ADL011:RTHUM,,,ADL011:LGTH,,,ADL011:LLEP,,,ADL011:LMEP,,,ADL011:LSPR,,,ADL011:LSPU,,,ADL011:LFB,,,ADL011:LTHUM,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,107.561745,-229.035873,309.842743,122.473747,-287.691498,323.617950,178.192444,-277.078369,299.634979,162.140228,-215.287079,299.333282,250.419647,-245.518951,209.564102,253.476883,-303.006653,177.897217,273.274323,-277.688477,102.633904,271.343445,-225.116669,137.757645,257.530487,-117.041069,67.229767,293.167816,-129.974487,19.298544,269.156738,-34.511532,0.221291,241.483627,-53.468739,58.277199,208.356140,54.857750,59.499165,255.312439,44.399105,43.025253,256.774200,74.207375,39.536705,230.297821,67.950714,75.494507,209.679810,165.946045,22.408466,-152.403336,-262.604980,327.449463,-179.935776,-312.496033,321.340973,-233.104202,-291.651398,294.626312,-199.867249,-230.477325,309.088257,-292.357819,-217.010269,172.073074,-309.320007,-278.752777,173.271042,-314.957367,-266.608276,94.037483,-311.852448,-203.649780,90.817612,-283.918243,-126.698120,67.153397,-323.215881,-115.767784,25.597271,-302.917023,-33.872704,22.818230,-254.428452,-48.631866,57.557690,-223.490402,71.362274,54.471092,-271.193787,64.896637,51.102390,-279.809509,91.253021,35.093254,-258.358582,94.627258,71.457809,-217.076111,186.878754,21.770285,-16.363148,-202.607208,303.311737,,,,,,,,,,,,,,,,201.627884,100.439529,58.714104,149.867447,108.757950,19.764723,,,,,,,,,,,,,,,,-219.943115,111.903046,49.813488,-164.592819,115.015541,22.884796
2,0,107.570435,-229.019318,309.873871,122.486473,-287.681488,323.607330,178.145981,-277.062927,299.699890,162.144989,-215.281601,299.387238,250.429031,-245.507782,209.598083,253.537201,-302.963165,177.931839,273.329590,-277.646423,102.713478,271.423462,-225.132019,137.848862,257.738739,-116.996895,67.278984,293.179108,-129.965668,19.318789,269.125854,-34.461685,0.321176,241.487885,-53.452145,58.302937,208.422455,54.846546,59.522404,254.712158,44.277195,42.726494,256.776794,74.254005,39.554684,230.288498,67.946068,75.508659,209.657776,165.976913,22.392254,-152.412354,-262.619049,327.473083,-180.109604,-311.788208,322.329834,-233.129120,-291.616425,294.656738,-199.865601,-230.473495,309.136475,-292.421875,-216.994446,172.126862,-309.336121,-278.769012,173.302582,-314.953156,-266.611664,94.079819,-311.855682,-203.638718,90.887085,-283.956207,-126.670944,67.163940,-323.264221,-115.741928,25.626484,-302.936737,-33.851299,22.797951,-254.420761,-48.636120,57.565243,-223.507034,71.344124,54.472759,-271.185577,64.895401,51.082714,-279.860931,91.283089,35.135246,-258.371033,94.632225,71.463005,-217.063507,186.864532,21.780392,-16.383200,-202.593536,303.334900,,,,,,,,,,,,,,,,201.619186,100.434494,58.711132,149.867935,108.790764,19.785500,,,,,,,,,,,,,,,,-219.948914,111.899101,49.796120,-164.600555,115.015190,22.880022
3,0,107.542107,-228.963440,309.883789,122.481461,-287.676086,323.635406,178.149414,-277.044312,299.715210,162.126602,-215.225159,299.419678,250.430435,-245.485748,209.654404,253.525726,-302.984711,178.021835,273.354675,-277.641693,102.778534,271.464691,-225.110306,137.923721,257.608612,-116.982277,67.300331,293.188965,-129.951401,19.382034,269.165192,-34.499680,0.343689,241.524338,-53.435589,58.331257,208.456650,54.813824,59.542305,255.299652,44.417469,42.967716,256.773193,74.225418,39.548294,230.267471,67.932861,75.484390,209.709274,165.953369,22.448143,-152.434280,-262.600769,327.463135,-179.922745,-312.496887,321.321594,-233.146469,-291.630157,294.616669,-199.876526,-230.464874,309.149170,-292.572937,-216.996109,172.130569,-309.336670,-278.774780,173.284073,-314.955383,-266.615997,94.086815,-311.918396,-203.653854,90.924789,-284.015656,-126.655205,67.217796,-323.248901,-115.723473,25.578852,-302.945099,-33.849377,22.831182,-254.438156,-48.634872,57.559383,-223.504211,71.335960,54.458538,-271.194855,64.918709,51.099461,-279.828339,91.262512,35.113457,-258.379974,94.635185,71.466400,-217.060333,186.869385,21.776566,-16.425465,-202.599030,303.369598,,,,,,,,,,,,,,,,201.629486,100.447067,58.715477,149.905609,108.799591,19.757446,,,,,,,,,,,,,,,,-219.945999,111.894188,49.811020,-164.627350,115.023956,22.879934
4,0,107.563019,-228.944489,309.951996,122.455177,-287.618683,323.650513,178.168930,-277.020813,299.725952,162.144440,-215.198547,299.447540,250.457458,-245.492203,209.741898,253.597137,-302.923737,178.057205,273.371948,-277.650818,102.799896,271.475708,-225.065460,138.000610,257.642365,-116.953377,67.330322,293.207336,-129.946884,19.407583,269.179871,-34.437485,0.349862,241.539520,-53.416527,58.333282,208.454254,54.819439,59.549385,255.427841,44.400639,43.019730,256.779205,74.217278,39.544754,230.285660,67.944031,75.495239,209.678558,165.950912,22.367048,-152.436829,-262.584839,327.491547,-179.861542,-312.605743,320.953735,-233.167847,-291.567200,294.673279,-199.890854,-230.419632,309.162079,-292.467499,-217.004150,172.162704,-309.371460,-278.742706,173.302109,-314.976349,-266.631439,94.093048,-311.944611,-203.632233,90.942734,-284.009521,-126.659256,67.223633,-323.273102,-115.727402,25.596573,-302.935059,-33.847748,22.830341,-254.437332,-48.632378,57.553730,-223.494598,71.360886,54.477253,-271.185059,64.909599,51.084755,-279.813477,91.255516,35.098820,-258.384766,94.626472,71.451111,-217.060867,186.869370,21.787596,-16.408794,-202.588028,303.382690,,,,,,,,,,,,,,,,201.625732,100.446632,58.716709,149.918625,108.796715,19.773428,,,,,,,,,,,,,,,,-219.945969,111.895203,49.804745,-164.606949,115.020523,22.863989
5,0,107.549637,-228.942123,309.972168,122.444778,-287.612915,323.711731,178.138092,-277.051453,299.745880,162.131241,-215.203796,299.456696,250.491348,-245.481979,209.773804,253.651855,-302.862274,178.128296,273.419312,-277.642944,102.836288,271.504425,-225.085800,138.043365,257.689606,-116.947998,67.349358,293.249146,-129.919373,19.435638,269.208191,-34.478687,0.336907,241.574661,-53.402390,58.346409,208.592361,54.818092,59.617367,255.351547,44.439919,42.958729,256.854797,74.239098,39.466930,230.309753,67.952866,75.491074,209.739304,165.942780,22.490065,-152.468399,-262.545624,327.520020,-179.873001,-312.571106,321.004211,-233.180969,-291.568634,294.649414,-199.889328,-230.397781,309.193848,-292.509857,-216.982819,172.190918,-309.382568,-278.771179,173.301773,-315.004456,-266.596130,94.114944,-311.970367,-203.629303,90.962471,-284.039276,-126.655861,67.217201,-323.329010,-115.709564,25.656645,-302.941010,-33.858852,22.815989,-254.465637,-48.578205,57.580807,-223.495300,71.355476,54.468689,-271.180481,64.906990,51.086533,-279.826233,91.259720,35.113129,-258.361206,94.629730,71.460266,-217.055222,186.868408,21.774508,-16.418367,-202.592209,303.406067,,,,,,,,,,,,,,,,201.654678,100.447205,58.720734,149.926865,108.809845,19.778130,,,,,,,,,,,,,,,,-219.943375,111.894745,49.807358,-164.602554,115.000885,22.867937
6,0,107.543236,-228.913223,309.998016,122.441666,-287.618256,323.712799,178.127182,-276.958344,299.835846,162.143494,-215.196350,299.496613,250.498917,-245.459137,209.825165,253.588440,-302.945190,178.185623,273.413513,-277.633636,102.900635,271.564331,-225.067841,138.099731,257.726776,-116.926369,67.394234,293.268280,-129.898911,19.454206,269.236542,-34.451950,0.323109,241.584839,-53.393108,58.355980,208.602982,54.839607,59.629578,255.440353,44.419903,43.026260,256.877960,74.206306,39.426880,230.323868,67.972221,75.478279,209.739105,165.939377,22.446514,-152.480072,-262.526123,327.542786,-179.934845,-312.433197,321.340118,-233.204926,-291.545837,294.684937,-199.913361,-230.393112,309.221252,-292.523254,-216.962952,172.249100,-309.393280,-278.745789,173.365097,-315.016357,-266.590393,94.144897,-312.036438,-203.610214,91.000183,-284.039307,-126.626503,67.267136,-322.988190,-115.703972,25.220602,-302.987640,-33.807022,22.817047,-254.494431,-48.577866,57.586540,-223.498047,71.354965,54.468521,-271.177673,64.920357,51.087776,-279.807129,91.259476,35.119663,-258.360413,94.638664,71.468826,-217.023590,186.879593,21.756098,-16.420719,-202.595123,303.434967,,,,,,,,,,,,,,,,201.638443,100.449669,58.729729,149.942230,108.798210,19.784678,,,,,,,,,,,,,,,,-219.933365,111.908821,49.809128,-164.592331,115.008827,22.861265
7,0,107.549736,-228.858932,310.013947,122.457458,-287.590515,323.758575,178.140305,-276.941895,299.863373,162.086578,-215.227280,299.549225,250.519867,-245.460236,209.907211,253.667175,-302.916718,178.192947,273.451874,-277.596069,102.994225,271.567078,-225.029037,138.158493,257.731110,-116.883186,67.457756,293.313263,-129.885376,19.506498,269.225891,-34.454712,0.382012,241.597412,-53.379017,58.375408,205.953308,52.064484,60.934525,254.789597,44.342716,42.723392,256.829895,74.186302,39.378593,230.328262,67.969917,75.517319,209.774368,165.933228,22.474836,-152.468613,-262.500031,327.589783,-179.896362,-312.506042,321.034332,-233.204834,-291.479706,294.745209,-199.941849,-230.349442,309.251587,-292.558167,-216.964386,172.269028,-309.436340,-278.709564,173.407990,-315.062805,-266.542145,94.176765,-312.032715,-203.619873,91.032104,-284.087646,-126.587463,67.291298,-323.015198,-115.653214,25.270695,-303.019226,-33.767452,22.881552,-254.509247,-48.572472,57.583611,-223.498169,71.350578,54.481239,-271.176544,64.929825,51.071274,-279.820068,91.258492,35.127361,-258.343048,94.649590,71.453621,-217.021790,186.883850,21.755098,-16.436977,-202.578537,303.445282,,,,,,,,,,,,,,,,201.597397,100.466881,58.722843,149.981415,108.807312,19.728640,,,,,,,,,,,,,,,,-219.923767,111.905754,49.811695,-164.586105,115.009659,22.821535
8,0,107.540222,-228.855133,310.076233,122.451981,-287.590546,323.770935,178.185165,-276.903107,299.927521,162.084000,-215.161240,299.602966,250.555283,-245.430038,209.985748,253.696442,-302.900696,178.255753,273.459564,-277.619995,103.061150,271.624451,-225.060104,138.235611,257.733734,-116.853676,67.486969,293.322937,-129.825195,19.539446,269.248688,-34.472305,0.383151,241.610016,-53.368420,58.392464,208.495148,54.911182,59.598186,255.225891,44.418900,42.915600,256.196869,73.870575,38.801392,230.317963,68.040833,75.484352,209.845642,165.894974,22.508715,-152.479370,-262.478882,327.603973,-179.957825,-312.397949,321.302979,-233.231323,-291.469177,294.775787,-199.937164,-230.326691,309.306152,-292.567993,-216.922379,172.255646,-309.460632,-278.703918,173.435562,-315.077118,-266.550629,94.197151,-312.098083,-203.583099,91.067421,-284.133209,-126.580658,67.331795,-323.024933,-115.648087,25.286833,-303.063843,-33.710720,22.904915,-254.517532,-48.574337,57.595016,-223.824631,71.016251,54.460506,-271.185730,64.920181,51.066582,-279.796936,91.265633,35.121918,-258.354462,94.651253,71.452538,-217.016388,186.881638,21.758549,-16.442324,-202.591583,303.492950,,,,,,,,,,,,,,,,201.600266,100.465508,58.718723,149.920349,108.804459,19.795767,,,,,,,,,,,,,,,,-219.916214,111.923965,49.818932,-164.576279,115.002922,22.866236
9,0,107.522163,-228.844635,310.109222,122.420593,-287.547394,323.822052,178.145187,-276.917908,299.971466,162.080841,-215.235672,299.590881,250.529434,-245.440292,210.053757,253.785965,-302.868469,178.258408,273.489624,-277.579926,103.111137,271.626556,-225.052597,138.263077,257.732483,-116.862267,67.519234,293.313141,-129.816803,19.610039,269.239288,-34.412045,0.417258,241.591400,-53.357738,58.404991,208.515305,54.792946,59.568954,255.232071,44.388138,43.002415,256.841583,74.209915,39.295998,230.316986,68.087883,75.494995,209.874786,165.861404,22.592609,-152.522690,-262.449005,327.629272,-179.962936,-312.395782,321.336823,-233.269348,-291.430634,294.793030,-199.939713,-230.331055,309.310425,-292.586273,-216.913223,172.335800,-309.503906,-278.670807,173.474472,-315.121887,-266.506226,94.216347,-312.107544,-203.586624,91.077354,-284.137054,-126.574799,67.332237,-323.064819,-115.606964,25.311575,-303.057343,-33.703220,22.926813,-254.521011,-48.569103,57.584045,-223.495895,71.387383,54.471046,-271.176971,64.932053,51.036625,-279.801575,91.264214,35.120243,-258.343353,94.655174,71.462540,-217.022018,186.876785,21.749136,-16.481049,-202.604980,303.512054,,,,,,,,,,,,,,,,201.577118,100.503204,58.717121,149.936966,108.802315,19.748201,,,,,,,,,,,,,,,,-219.934937,111.920418,49.821732,-164.604568,115.001968,22.848877
